Day,Hour,HVAC (kW),EWH (kW),EV Charger (kW),Inflexible Load (kW)
,6.75,84.50966038,109.271744,15.66545105,42.19584456
,7,77.6567946,106.5284128,13.25491925,43.90193225
,7.25,71.46438597,96.92097141,16.07421953,47.0277046
,7.5,60.16797928,89.0762481,18.15112411,50.57840151
,7.75,52.27045969,80.56168013,19.72307939,53.73413087
,8,50.62947805,72.61641584,20.95539614,55.76230221
,8.25,47.54352617,67.91272609,23.47713702,57.3013189
,8.5,47.33570648,63.28580936,22.95715946,58.36277377
,8.75,49.06709161,62.7991016,23.99410892,58.19390943
,9,47.38304947,64.40515775,21.89917044,58.10645481
,9.25,51.63216015,67.60952654,21.78495572,56.71451515
,9.5,54.944441,68.21205537,20.45044684,56.05065491
,9.75,53.73120389,72.04707201,20.43541859,55.39254693
,10,56.95966019,75.25962095,18.29238969,54.16209416
,10.25,56.64995704,83.58084595,18.41261572,52.36248555
,10.5,49.23251218,84.24522668,18.60197171,53.40163657
,10.75,47.51676223,84.97970329,19.545746,53.51293953
,11,54.68133938,78.53563232,17.42075101,53.79862296
,11.25,59.413519,81.52017871,22.16667335,52.37824169
,11.5,73.75650801,78.4426053,25.13926181,50.76726865
,11.75,82.77573984,79.42856528,26.5459063,49.10508934
,12,97.14319922,74.34699094,26.63607582,47.93553458
,12.25,100.8972072,72.4271922,30.02344407,47.76151524
,12.5,109.5757764,71.72565386,30.33903739,46.52884159
,12.75,111.5971166,70.05786552,31.13252915,46.57604678
,13,122.6264876,70.71801338,30.90109406,44.6646479
,13.25,120.9118047,69.66574476,33.08920771,45.17283463
,13.5,126.4052538,70.68978449,34.37863183,44.06631839
,13.75,124.7217447,69.68163789,31.16859696,44.55971243
,14,130.7191748,69.64857308,30.04147798,43.60747135
,14.25,130.8490449,68.61817732,29.57560213,43.81566896
,14.5,137.3698755,63.00280508,27.68805354,44.02019656
,14.75,139.507291,56.30505168,26.13112652,45.16659973
,15,144.9493984,49.14300584,26.5218611,45.88742829
,15.25,146.2031884,43.13088212,29.07365848,47.02284938
,15.5,147.2974545,39.8811257,33.63924177,47.56993491
,15.75,146.093487,38.30081913,34.10211197,48.11374894
,16,142.0458976,40.16390886,37.1197852,48.3473433
,16.25,132.1639571,43.14104694,40.35386527,49.26686755
,16.5,119.646715,49.92442421,44.49565183,49.76220912
,16.75,112.418589,54.80073988,48.74263616,49.83508357
,17,104.0038955,60.85244938,60.0498938,49.83661019
,17.25,97.89308756,62.56235945,65.73658478,50.43435945
,17.5,89.14478628,62.73663992,76.83044123,51.79535866
,17.75,84.09237518,60.41513537,85.3604777,53.11963433
,18,73.34563401,60.07063458,94.54875165,54.91566865
,18.25,63.11894232,62.98169668,103.3943814,55.90503663
,18.5,49.80524416,65.94100323,117.5419789,57.37760466
,18.75,40.25595816,70.56077025,128.3863664,57.87887553
,19,33.3730356,75.22601385,138.0465275,57.94342234
,19.25,32.41307007,85.08459382,148.6684968,55.90622127
,19.5,30.98727057,94.02442274,157.6523865,54.14772054
,19.75,28.66920321,103.953233,162.0346251,52.31220905
,20,30.41682653,107.8365994,167.5740392,51.16961901
,20.25,28.62504768,110.644365,168.2653388,50.83235571
,20.5,29.41508315,113.4491933,170.0717349,50.08265486
,20.75,30.06953404,114.3720184,168.8604577,49.77287047
,21,32.76015246,114.6676102,166.9398469,49.27668445
,21.25,34.69002031,113.4550321,160.6099467,49.23736739
,21.5,38.6076331,111.2565468,157.6704204,49.09910163
,21.75,40.28283296,110.6915485,149.0201579,48.95662484
,22,47.99799737,107.201656,142.7864385,48.49773021
,22.25,58.70447011,103.7430354,136.3423236,47.55327692
,22.5,66.49851532,100.9614995,128.837214,46.92434877
,22.75,75.49461179,96.3082338,121.2178896,46.51903238
,23,86.27272847,91.97930244,114.5393339,45.75651846
,23.25,96.8768984,84.16955479,104.4343366,45.79535075
,23.5,99.44107642,82.61283381,96.83605178,45.73102026
,23.75,104.540697,77.27032624,90.62637759,46.10230487
3,0,108.9946136,75.80194271,84.96072617,45.71598567
,0.25,114.1650588,69.37329353,77.96657717,46.31730314
,0.5,117.1248783,66.53756836,73.10042881,46.47389318
,0.75,121.1346188,59.77578539,67.89764758,47.33495313
,1,126.8747941,56.83731013,60.50074139,47.06951958
,1.25,130.4453402,54.17570783,55.6856891,47.08969938
,1.5,135.011074,53.24289585,53.88229872,46.56647353
,1.75,136.3673281,51.4980127,52.25924739,46.73722468
,2,139.516306,49.10402279,46.65070332,46.76538597
,2.25,142.1645453,47.84855788,46.57856771,46.62065989
,2.5,143.5103514,46.77291806,40.23063359,46.64436198
,2.75,142.4325478,48.37677597,33.59415702,46.46039769
,3,144.6229849,51.2070019,27.94653949,45.48098866
,3.25,141.1062355,54.99393147,25.98384964,45.20212865
,3.5,133.9975326,59.49739262,21.80298962,45.33875198
,3.75,128.4508596,63.39707031,21.49941891,45.35962462
,4,126.2169078,66.14330713,21.7248427,45.10678206
,4.25,122.893102,66.68497438,22.71069611,45.51822049
,4.5,123.8236315,64.72142661,22.59948704,45.80567972
,4.75,121.4442749,65.73540594,19.54875165,45.96104803
,5,112.0678636,69.2362149,18.51781349,46.68331629
,5.25,103.8542801,76.70343171,16.27559812,46.33810814
,5.5,98.60042586,85.47405003,12.25103194,45.22969852
,5.75,88.93522576,99.19456053,12.06768725,43.72712821
,6,78.6931878,107.6745823,13.48635435,43.481405
,6.25,69.97112686,112.7061132,14.67659199,43.75881676
,6.5,62.91020613,113.3479184,14.65254679,44.7459407
,6.75,55.64797938,114.6377326,17.51993748,45.62127162
,7,48.26124368,110.5090978,16.80459263,47.72062373
,7.25,45.89612111,105.5007325,19.58782511,49.21201339
,7.5,42.68920423,95.88313856,19.99058229,51.8623632
,7.75,42.17083922,86.5999666,22.11557729,54.0082287
,8,44.28767657,71.5810422,21.74888791,57.00707348
,8.25,44.94417424,63.35229519,24.25560053,58.7306443
,8.5,46.59458752,61.50949683,24.3668096,58.87608892
,8.75,44.92765308,64.08181745,24.1233519,58.57117163
,9,44.04857336,67.17477893,25.48791728,58.02449961
,9.25,48.74846732,71.8073841,24.09028974,56.24304876
,9.5,50.88725089,77.97761398,23.52823308,54.5296812
,9.75,49.57859417,84.33494888,23.50418787,53.32632518
,10,48.52004268,85.4255144,24.05722759,53.25334553
,10.25,54.18411774,83.44289061,22.59948704,52.78767658
,10.5,55.03411955,81.42755243,25.0671262,53.09952922
,10.75,60.76119768,78.08063031,24.42091131,52.92695719
,11,70.73597578,77.06319175,21.59259408,51.55709015
,11.25,81.56186682,74.23400529,25.70732978,50.45365569
,11.5,90.14754745,72.72174354,27.4836693,49.41600496
,11.75,97.39322869,73.65349359,29.21492406,48.04964039
,12,106.5112058,72.66806098,30.74780588,46.80974908
,12.25,113.7159548,76.10477217,35.01883541,44.89327565
,12.5,120.866391,75.03611961,32.25664249,43.98668419
,12.75,125.7671538,75.70025249,33.53103835,43.05497705
,13,135.056472,71.78312567,31.30084559,42.43915877
,13.25,137.2624685,70.6789106,32.96898169,42.33158046
,13.5,139.7586091,69.93572304,34.36059792,42.09735076
,13.75,141.7824828,68.64008674,34.48082395,42.06145014
,14,142.9792394,66.06029502,33.2665411,42.44325613
,14.25,142.9322198,61.9304653,32.10936561,43.36851921
,14.5,142.1630278,58.11640913,29.79802028,44.33915797
,14.75,144.7144704,52.59363326,27.07790646,45.15821067
,15,148.0274564,49.35346594,27.68204224,45.3481701
,15.25,147.9436968,44.98353868,27.31835851,46.33266658
,15.5,148.7013895,41.20680683,29.1998958,47.0507095
,15.75,146.4822391,38.94298933,31.76972709,47.90884411
,16,144.5763021,40.27437174,35.16611229,47.91793129
,16.25,140.0321031,43.30179866,37.46242937,47.97224158
,16.5,136.0451186,46.55443537,45.01262373,47.88735094
,16.75,130.696007,51.14680872,51.24634313,47.72268139
,17,125.8570481,54.1672135,58.31563339,47.82571375
,17.25,121.2048928,55.82019918,66.28661884,48.20272844
,17.5,110.2225399,55.95710448,75.37570633,49.92948151
,17.75,104.397372,57.98568763,83.35871438,50.41071212
,18,94.70787408,59.64812024,96.86911393,51.59160232
,18.25,86.71842133,62.57318226,106.6795576,52.21990097
,18.5,72.69352704,65.17909341,120.0456859,53.88479269
,18.75,65.6611342,68.99685254,132.2426161,54.16158463
,19,54.52201876,75.56625372,140.451048,54.48397617
,19.25,47.54386296,83.30672912,147.9771971,53.88037546
,19.5,39.31415533,92.1944345,155.1667134,53.22208304
,19.75,35.43858114,100.249743,160.495732,52.05210634
,20,34.73282716,106.8651195,162.0797099,50.69494332
,20.25,35.67214564,111.3941973,165.4640725,49.53819062
,20.5,30.5528613,113.5745617,166.0050896,49.8727507
,20.75,30.54447876,114.6216232,165.9179257,49.64141157
,21,27.82161673,113.23369,160.435619,50.38549911
,21.25,25.30101503,113.1158943,154.739911,50.81497219
,21.5,22.86592999,111.8506401,151.7673226,51.48575339
,21.75,28.0595185,109.020714,143.7602693,51.2836517
,22,27.21884019,107.5640895,138.9031379,51.74185458
,22.25,32.23191032,105.4456347,131.1395423,51.41053108
,22.5,38.55711296,103.4852257,125.3386366,50.83414511
,22.75,50.42129796,103.2757261,115.5131647,48.98243098
,23,57.8162654,101.6085223,107.4219533,48.16972591
,23.25,74.12624271,97.71741699,99.30970224,46.42481961
,23.5,86.231769,89.69174587,92.36364365,46.27141788
,23.75,98.32533104,82.73597811,83.68332465,45.88217412
4,0,104.5100733,75.068153,75.9437743,46.5965765
,0.25,117.1557321,67.42730678,72.32196529,46.27123691
,0.5,126.2533495,59.96069899,64.96413257,46.4748643
,0.75,137.3545461,53.42367736,61.32428966,46.15134432
,1,141.1012008,49.60833487,57.21255961,46.39973346
,1.25,147.7189921,48.00345457,52.28329259,45.69752692
,1.5,150.2831981,48.97908098,48.66148359,45.07044808
,1.75,153.0861623,51.88071585,45.37029616,43.97716607
,2,150.6860275,52.61668869,40.97002364,44.19763811
,2.25,151.203278,55.29226402,42.34961728,43.52030575
,2.5,150.8155601,55.83643956,41.08123272,43.4614127
,2.75,150.7959161,57.70686331,33.78651866,43.04890602
,3,151.8091009,54.83293747,29.33815573,43.52544664
,3.25,152.6787325,54.53105564,28.48455096,43.45339043
,3.5,148.5074555,56.04831067,23.26073017,43.78362698
,3.75,146.979616,57.25690279,19.40448042,43.75950526
,4,143.2490859,58.06112363,18.13609586,44.17767434
,4.25,136.8717571,56.65026141,17.06307859,45.51157189
,4.5,136.2705855,55.04729201,14.05442231,45.96397476
,4.75,138.8658983,52.98992323,13.0144672,46.00591777
,5,136.4146795,55.70273989,11.8152126,45.79526463
,5.25,125.0793584,60.4209013,13.17677233,46.5604357
,5.5,119.0349839,67.27864636,12.27207149,46.00359228
,5.75,109.0039229,76.56735592,13.57351821,45.54440436
,6,95.10354685,87.18222442,12.09774376,45.40960486
,6.25,85.29964967,97.89518724,12.10375506,44.59757
,6.5,75.60256815,106.1804863,11.89636517,44.30792548
,6.75,63.70372448,114.0326523,9.612070693,44.46681467
,7,52.09143701,117.4822603,8.010058911,45.55820112
,7.25,47.8191939,116.4656801,9.170240051,46.46766673
,7.5,41.32466006,113.621865,11.8272352,48.13875106
,7.75,39.29697854,107.9269213,13.7628742,49.72872314
,8,38.52516202,98.69462008,18.52983609,51.90383628
,8.25,40.048195,89.78395662,20.07474051,53.64029844
,8.5,39.05348766,80.5902484,23.45008616,55.84249789
,8.75,38.59637651,76.42037281,25.86662926,56.84227469
,9,40.18418931,73.74146725,27.26726245,57.18353699
,9.25,42.63099498,75.07243206,28.57171482,56.49627812
,9.5,43.71278022,76.38761575,30.79289063,56.03092944
,9.75,44.20381494,81.11476446,32.40091372,54.90188639
,10,49.56622295,82.12120412,32.92690258,53.82024786
,10.25,55.96819779,81.30927917,34.09008937,52.97635965
,10.5,62.11075132,76.60889455,38.98328858,53.038081
,10.75,72.76398174,72.17942951,43.3895724,52.3178897
,11,88.42344836,65.96050932,46.24794614,51.1943573
,11.25,96.37767132,62.92940063,50.08015068,50.59526134
,11.5,106.0332923,62.20030631,55.51436701,49.21238294
,11.75,112.6266139,65.00475467,58.65226626,47.53424074
,12,119.6484995,65.89007472,61.9795215,46.21400126
,12.25,125.5213885,69.1505879,65.96501423,44.54978053
,12.5,134.3208425,72.16218883,69.31330902,42.47262324
,12.75,141.4272541,72.720379,68.26433695,41.21155513
,13,149.6311618,70.89120547,69.17504909,40.30541289
,13.25,151.0898008,65.97023278,67.11617842,41.16558014
,13.5,153.6420619,62.59519004,65.5772853,41.50722787
,13.75,157.6721819,55.7424918,62.74896806,42.3852305
,14,164.2874314,51.34488434,59.92666212,42.30403669
,14.25,170.2055031,49.53296075,54.83208432,41.7597949
,14.5,176.4958324,48.40258999,51.58297599,41.00453571
,14.75,177.1004857,47.32293591,48.13850038,41.14771431
,15,175.6424865,45.51200099,47.35703122,41.78342417
,15.25,174.4027112,43.75182438,48.15052298,42.37293857
,15.5,170.7088911,43.61716672,46.60561856,42.9938737
,15.75,169.7301247,42.98178788,47.08652266,43.29167163
,16,165.5471155,43.13213958,48.6915401,43.92754161
,16.25,161.0511518,43.13428001,49.03117862,44.64642015
,16.5,156.7944801,44.3982068,53.18498778,45.046615
,16.75,152.8135855,46.44903126,61.03875286,45.22781937
,17,147.5741302,47.41709276,63.36512644,45.85100745
,17.25,143.2311881,48.28134097,68.75726366,46.35382302
,17.5,137.2558989,48.10694376,75.0060113,47.34862422
,17.75,128.0504975,50.0499343,78.41441911,48.38971278
,18,116.8209445,50.76740804,82.99503066,50.02700264
,18.25,105.9910227,54.31587967,94.09790406,50.97124088
,18.5,93.7861631,58.9720311,100.9838496,51.8893181
,18.75,80.33188321,64.51185011,109.6822025,52.810932
,19,68.11641464,72.18057246,119.0688494,53.06124644
,19.25,56.94783889,79.6157118,125.9998798,53.19596538
,19.5,45.85496384,90.41131237,130.264898,52.57180304
,19.75,38.66628496,99.31559091,136.6579169,51.74326309
,20,34.22494075,107.0759878,139.4110929,50.72934552
,20.25,33.10466865,112.189078,139.7958161,49.7723468
,20.5,30.7350848,115.4441216,139.0714543,49.42813718
,20.75,32.99430817,116.2976062,139.6034545,48.8769982
,21,30.64624066,113.9571343,133.7604697,49.77279386
,21.25,29.4607895,110.6742966,131.383,50.69198555
,21.5,30.31658057,107.7657359,127.8934397,51.2014058
,21.75,32.45839452,106.4801762,123.5021841,51.1443955
,22,32.35307859,107.8001605,115.9730293,50.86791619
,22.25,32.13898554,107.7645866,112.0566665,50.91007641
,22.5,38.11412986,108.0424002,103.4815453,49.89231696
,22.75,41.99284838,106.9002222,94.56077426,49.52553932
,23,51.91153936,103.4693401,90.32280688,48.70096702
,23.25,66.32071409,97.87006933,84.11914399,47.63978145
,23.5,75.42293933,89.4973222,77.56381998,48.04403589
,23.75,83.64981794,83.0852355,73.75866629,48.15264346
5,0,93.81001591,77.44151592,73.07938925,47.78117169
,0.25,98.3390093,72.1754371,65.82975995,48.22677249
,0.5,100.0304739,64.82204735,62.00356671,49.59022477
,0.75,110.5866746,57.53221742,58.20742997,49.52119486
,1,118.1789266,51.55300166,57.80166713,49.63514916
,1.25,126.9881516,51.53289067,53.02869394,48.23014225
,1.5,127.6605097,51.73892359,50.77746163,48.07677988
,1.75,126.8605823,55.11921676,48.82378872,47.453592
,2,126.593893,54.44400239,48.14451168,47.64630993
,2.25,129.5467682,59.63107648,41.964894,46.02116676
,2.5,127.6572885,62.1216331,40.16150363,45.77002649
,2.75,125.9728484,65.46427222,36.99354787,45.29672821
,3,123.3843015,60.84983075,33.35069931,46.73632714
,3.25,121.6035073,57.19260065,25.93275358,47.83397202
,3.5,122.0198874,52.77061982,22.93912556,48.75001361
,3.75,123.4759091,53.14121232,19.42852563,48.43469625
,4,119.9379882,54.83623407,17.76640083,48.62409209
,4.25,121.4379735,55.50952116,14.14158618,48.23447509
,4.5,115.092215,56.60044459,14.03338276,49.00736903
,4.75,108.2829847,59.41615333,11.70700918,49.47113281
,5,98.04052601,64.61452637,10.57688454,49.9547322
,5.25,94.37056085,70.57512149,9.810443634,49.21734993
,5.5,87.47389128,77.62993579,11.17200337,48.75308055
,5.75,80.33205963,87.42220548,11.59880575,47.71971369
,6,68.51621423,96.22428198,12.28108845,47.65423195
,6.25,58.33637004,106.654034,11.86029736,46.96528436
,6.5,48.93248809,116.5826558,10.8293592,46.26354506
,6.75,41.9893952,123.6820008,9.98176572,45.7968077
,7,38.43622967,124.8115744,9.975754418,46.11429784
,7.25,36.48686054,121.3653635,10.26429688,47.19202154
,7.5,34.07589479,116.9125327,10.70913317,48.56729402
,7.75,34.02731427,110.5888997,11.92942732,49.98031867
,8,35.27101163,102.359447,13.19480624,51.61009436
,8.25,33.45198831,94.79272841,14.91403839,53.58263111
,8.5,33.58071389,84.72940557,19.38344087,55.79832898
,8.75,38.11563276,76.96825894,20.82615317,56.79744122
,9,41.03472129,73.11355916,22.73774696,57.186987
,9.25,40.13874601,76.12882804,24.67939727,56.6602833
,9.5,40.59945796,79.74676222,30.43221256,55.78258401
,9.75,42.57430049,81.43931198,31.07542179,55.09048704
,10,46.19061501,82.3005374,36.1699996,54.32049329
,10.25,54.06034261,78.84417241,42.28349297,53.82941798
,10.5,61.48975957,77.87012324,47.10455657,52.85716664
,10.75,71.94476488,71.22073692,49.62329179,52.66200719
,11,85.30693338,68.96552503,54.91023123,51.02521843
,11.25,91.3752444,64.94316789,58.68532842,50.94814581
,11.5,93.44679166,66.71516263,58.3757464,50.22292164
,11.75,101.8254097,65.13235577,63.98729612,49.2340776
,12,111.2524624,67.10065744,68.24630305,47.2883488
,12.25,114.5997039,73.31848309,70.38031499,45.37105113
,12.5,117.704732,79.45863372,71.89215726,43.50976871
,12.75,126.6092117,82.54502357,73.81877931,41.39918756
,13,131.2783103,80.64916539,75.48992105,41.0734336
,13.25,134.7879117,76.79817168,71.51945658,41.36767376
,13.5,141.117683,68.89341695,73.20262093,42.11152251
,13.75,149.8373781,59.97510285,74.32372861,42.69821887
,14,152.5011802,54.89394388,74.22754779,43.40115698
,14.25,155.4211704,51.57040141,69.23816776,43.67252353
,14.5,156.9429473,49.49250338,69.38845029,43.89079435
,14.75,151.333913,47.77847887,59.95371298,45.16913417
,15,151.8294706,46.86807304,55.48731615,45.29215737
,15.25,148.562922,49.79335005,51.94064842,45.16474359
,15.5,145.5511632,52.0743957,49.6834048,45.13972595
,15.75,143.3111322,51.63358661,47.37807077,45.59608849
,16,142.6690685,50.05083184,50.65422995,46.05054196
,16.25,141.6787165,47.63437306,50.4258005,46.74598912
,16.5,141.2342946,47.47141599,55.88105639,46.8533093
,16.75,137.8835009,45.45978906,58.96184827,47.83646451
,17,130.982264,44.15212128,65.21961287,49.23125526
,17.25,126.6795443,43.63313029,69.73109446,50.03502174
,17.5,117.1737078,47.82978199,77.60289344,50.62336631
,17.75,108.4094826,51.50945142,83.36472568,51.20793803
,18,100.1281228,56.66970085,93.66208472,51.3862335
,18.25,92.78835982,58.94435838,101.0259287,52.05511612
,18.5,83.73853172,65.55172473,112.3301807,52.03478499
,18.75,73.8096218,71.51652331,118.8855047,52.29789978
,19,64.06509783,78.5266615,124.2806476,52.29921513
,19.25,52.44733687,85.84387738,133.4058029,52.53200891
,19.5,42.23383235,92.05249942,140.132449,52.78647584
,19.75,34.38247054,100.5683314,147.2858975,52.15028662
,20,29.55066178,106.386166,153.7841141,51.63052389
,20.25,28.52245385,111.227988,159.2814491,50.71907672
,20.5,28.65989622,113.3372082,158.680319,50.22837034
,20.75,29.19745112,115.5069456,158.6352342,49.6601977
,21,27.34175802,116.3985037,152.6600008,49.75898457
,21.25,32.44907443,115.4824568,149.7234801,49.14537991
,21.5,30.44820697,113.4973866,143.9315914,49.90664541
,21.75,29.1530696,111.5957969,137.8752054,50.53644288
,22,30.39901327,109.0180943,131.7226386,50.90991471
,22.25,35.17325549,107.6690405,124.7795856,50.44582568
,22.5,34.72474236,109.2672476,115.9129163,50.16243064
,22.75,37.50903913,109.0303804,110.728169,49.76958032
,23,44.92259596,107.9542275,104.7138621,48.82255632
,23.25,46.87456488,105.0853531,98.28477538,49.14776894
,23.5,49.40469964,99.99220214,93.03390374,49.87475869
,23.75,59.61890377,91.70883318,90.90289745,50.08123469
6,0,78.18061265,90.41962604,85.03286178,47.39785174
,0.25,88.24905738,81.34597697,81.5252675,47.80326705
,0.5,104.2780898,70.82631368,77.05887068,47.57632482
,0.75,120.5270746,58.80415332,74.04119745,47.64807844
,1,132.2516389,52.92269894,70.93636036,47.07913801
,1.25,136.6496752,52.01551786,66.17240412,46.577048
,1.5,141.8012319,52.83635758,60.55784876,45.5703901
,1.75,141.1180452,58.29788169,57.23359917,44.46602795
,2,145.0351239,62.41683327,56.58738428,42.92397277
,2.25,143.9383084,67.78671167,47.41714423,41.90615696
