Day,Hour,HVAC (kW),EWH (kW),EV Charger (kW),Inflexible Load (kW)
,19.5,35.37029529,122.5311884,104.4099459,83.11159977
,19.75,33.33715725,131.7609241,111.7490398,81.38584947
,20,31.88262219,135.7545111,115.9140175,80.73111132
,20.25,46.8725483,135.3572315,116.2454243,78.4210075
,20.5,35.90158304,140.9819837,113.2224566,78.92641701
,20.75,32.96894507,144.4623596,115.528869,78.62222222
,21,46.97508578,142.7431448,112.9559876,76.76328743
,21.25,32.11373759,139.6624118,113.4710118,79.82571047
,21.5,38.53382935,142.8817219,108.811163,78.08309355
,21.75,38.90986189,138.553515,105.4254392,78.9847521
,22,39.58565388,137.6677553,97.85234524,79.07346087
,22.25,45.07645565,129.2483496,92.13781664,80.06591162
,22.5,56.47300695,114.4817571,84.48858871,81.52392841
,22.75,57.79397287,111.5868735,80.77929537,81.95588134
,23,72.32647349,108.271989,74.03695775,80.36732223
,23.25,86.5426388,103.9464501,74.914738,79.05396665
,23.5,123.7949492,87.20891938,64.74413108,76.81304827
,23.75,124.7714973,88.1812748,59.91857891,76.44072159
2,0,141.759727,83.77781719,57.45989851,74.70115097
,0.25,152.9466663,79.89048495,51.39269035,73.7750923
,0.5,185.8511675,68.11923518,52.61643246,71.12620538
,0.75,187.7286615,70.4225861,50.3122593,70.31395058
,1,198.8238893,64.14475306,45.60762584,69.93378815
,1.25,203.611485,65.80014761,39.59303971,68.79990738
,1.5,210.4280438,60.82708532,35.52994718,68.81438291
,1.75,205.8916247,69.14723874,40.31855196,67.691287
,2,206.0696432,75.70001306,30.8365099,66.20663197
,2.25,196.8221994,80.13353434,28.6185473,66.70099602
,2.5,200.1634855,68.62293078,25.62580926,68.72430214
,2.75,193.0703592,66.0910381,24.40766523,70.42184518
,3,205.4002579,79.16470336,19.86089787,65.54380243
,3.25,204.7254609,66.92555794,14.89875235,68.37158004
,3.5,208.840261,77.20899802,15.74966178,65.42800313
,3.75,197.7605083,74.85436203,15.80452305,67.724016
,4,192.9164416,79.83207272,14.6233264,67.39290875
,4.25,185.0023956,81.33529864,9.455171234,68.32510589
,4.5,174.6478694,93.17192502,10.93642541,67.35146867
,4.75,182.5652185,82.8231419,17.10104031,68.3844224
,5,159.6317302,89.73279411,11.8545119,70.51830225
,5.25,156.8756916,110.0867891,11.91273202,66.43615844
,5.5,153.3671486,120.5628205,10.97785127,64.66951833
,5.75,134.2205309,124.0580609,8.790118337,66.95625709
,6,135.084629,130.6211203,12.60913421,65.35954372
,6.25,110.2838516,143.9685623,10.16836769,66.3615699
,6.5,89.272577,139.7479571,9.811209654,70.66128611
,6.75,95.9807757,131.3744116,10.91739191,71.44876219
,7,77.89645404,125.0177999,19.08388321,75.75483405
,7.25,63.86664968,118.7079412,10.03177433,79.40179357
,7.5,57.85562974,112.9097137,17.40109785,81.65205176
,7.75,58.87343898,113.1194339,21.33543434,81.44259778
,8,49.59747508,105.9102257,21.19100366,84.52879828
,8.25,41.67063986,95.96479586,21.13054431,88.00718743
,8.5,52.18159765,90.21014653,27.88967619,87.60424515
,8.75,41.15890998,92.37538273,16.64087745,88.88671157
,9,36.40086238,82.49452675,20.87974995,91.84374496
,9.25,52.64208135,92.04715216,16.84912634,87.12234428
,9.5,44.21902972,96.06257787,22.3083821,87.57771572
,9.75,52.40098489,107.573326,19.67504134,83.71065887
,10,42.85839559,102.0446441,18.86331853,86.46606912
,10.25,60.86908798,97.39013656,25.7489672,84.61869335
,10.5,46.5932117,116.6946309,22.17290836,82.61294593
,10.75,54.52633374,113.1817691,22.02623845,82.12428235
,11,61.9470324,100.0980127,21.8773293,83.84447199
,11.25,60.69455083,103.3734257,31.76243372,83.31699948
,11.5,67.07185993,103.3823928,26.61107281,82.29463733
,11.75,94.67028599,99.95915314,27.01413517,78.6396091
,12,104.2469363,99.7643041,29.28471981,77.15064483
,12.25,122.0496715,98.73089283,29.37540884,74.53185415
,12.5,118.4047796,87.96466431,26.24719707,77.50753208
,12.75,127.2081229,95.70315537,27.23581947,74.37933247
,13,144.3725149,86.60262108,28.10464278,73.65537071
,13.25,159.1480307,86.1499848,26.2998191,71.39187401
,13.5,151.0668683,90.71219758,25.98632615,71.67103495
,13.75,172.1713039,78.06422367,33.3578889,71.10498612
,14,168.2703436,90.92100818,20.60768286,68.87207654
,14.25,177.3123466,87.89243354,24.59800024,68.09837265
,14.5,180.032402,69.79357657,25.63588582,71.685132
,14.75,186.5815633,68.45770472,23.48957874,70.9341266
,15,171.2681325,67.51451125,20.27067794,73.59387408
,15.25,195.3088864,57.69845951,24.96523483,71.92869828
,15.5,185.1571546,67.95585553,18.5509452,71.27355403
,15.75,179.7845047,64.75669288,23.25781789,72.84410305
,16,170.5771469,74.49180229,24.55881362,72.15392266
,16.25,181.1215197,55.2651351,23.91279422,74.73941571
,16.5,146.015453,68.64865509,29.75160038,77.38227083
,16.75,144.7374794,63.17173003,33.14516154,78.80384107
,17,137.3503401,66.86673471,33.95464512,79.1646712
,17.25,110.418174,64.94733582,34.91415746,83.90035086
,17.5,98.99761164,73.70919881,47.54680365,83.78056018
,17.75,85.825315,79.89717803,49.09523489,84.51302115
,18,61.31860126,88.6997443,68.05372091,86.47796951
,18.25,51.20523382,91.99209079,68.38176889,87.36447575
,18.5,30.64687531,102.9674456,80.7625011,88.21484538
,18.75,36.80114679,110.7000778,90.06092586,85.51179923
,19,36.46248259,106.1397344,98.78386714,86.57939515
,19.25,32.69726231,113.8108236,107.6893061,85.47714389
,19.5,39.20054404,123.8323982,111.5743794,82.20960224
,19.75,41.0014188,134.0785643,121.6509385,79.64453648
,20,26.22648194,138.9414123,125.3815045,80.92789349
,20.25,37.89254154,137.3959842,130.7064062,79.40475242
,20.5,38.28615493,139.1573392,128.3249794,78.95036207
,20.75,45.51981708,143.2752596,128.0551515,76.8778827
,21,32.89479099,138.4963723,128.6619843,79.95986182
,21.25,39.56491317,136.1129463,120.100268,79.42229249
,21.5,37.705087,140.8232366,116.6664006,78.67313351
,21.75,40.38508066,136.4677131,109.7359672,79.21222863
,22,34.08397924,142.3561544,109.6889433,78.91186234
,22.25,41.10063677,138.1052879,103.1727684,78.73383415
,22.5,56.17779059,118.1582792,98.59913022,80.75415812
,22.75,79.05767079,113.7317072,88.74425548,78.07705995
,23,84.23185704,109.017971,82.50910467,78.2966871
,23.25,107.4788285,92.111639,75.8708915,78.33413434
,23.5,116.0104534,94.18891855,70.38476491,76.50745667
,23.75,117.6191559,96.77662328,70.12837246,75.67501877
3,0,129.1910545,90.76414654,61.41326851,75.15962094
,0.25,119.2952412,83.62815151,60.6776797,78.32872774
,0.5,157.8282069,78.03796521,60.9564645,73.40571684
,0.75,137.1992114,84.67030818,51.94466186,75.23250214
,1,164.117441,72.11308384,50.25963726,73.7160797
,1.25,161.5012048,71.90555539,41.37323181,74.18079493
,1.5,175.896095,68.78966353,41.78525111,72.5700329
,1.75,159.4965351,76.96045409,38.59657998,73.37823125
,2,163.7297706,77.28009173,38.55627375,72.62988298
,2.25,175.2680616,82.73951862,30.65401222,69.57055046
,2.5,167.0649259,76.96500655,28.67676741,72.16627707
,2.75,176.0496319,76.058033,28.03074802,70.93027379
,3,172.1049388,70.43651861,21.81910918,72.81065011
,3.25,184.9594741,69.22486263,20.07922332,71.02318133
,3.5,167.8898781,74.80783153,20.2684387,72.51365693
,3.75,159.4822245,84.52276854,15.55148945,71.70000663
,4,148.6825624,86.85069533,12.73005292,72.9106355
,4.25,158.9545119,84.48519302,11.82092337,71.79279075
,4.5,145.7623095,100.001653,15.75302064,70.45544092
,4.75,133.031015,101.5156015,12.01125838,72.15601504
,5,141.1788078,104.7861704,7.123007625,70.1255751
,5.25,101.2044123,115.9889584,10.23554475,74.03196994
,5.5,108.8777739,121.4668181,8.987171048,71.58692992
,5.75,89.87030802,148.3454295,9.006204548,68.65509971
,6,73.69507747,152.3626612,13.50594797,70.35041846
,6.25,75.73175904,143.6480128,11.64850225,71.96113794
,6.5,79.81369381,145.7854236,10.49529605,70.83304818
,6.75,55.13555268,155.4957343,16.85248519,72.62370394
,7,57.02634525,137.9710064,16.93981537,76.21556112
,7.25,39.65255933,129.2593019,17.66532762,80.9313012
,7.5,35.03734792,117.6924772,20.30538609,84.24014052
,7.75,50.26948994,112.5389973,25.96057494,82.94821555
,8,42.65711591,107.0800795,22.29494669,85.37928824
,8.25,44.04408083,99.12173674,27.53811624,86.92589446
,8.5,46.85537305,99.26554095,16.78530813,86.44413121
,8.75,47.75813895,90.95269488,21.86725274,88.1469878
,9,53.59735295,96.73412995,19.82171125,85.9279502
,9.25,60.32760352,85.01021159,17.11559534,87.45642531
,9.5,62.81661739,92.9655353,20.64239101,85.29033337
,9.75,63.10144863,90.71511997,17.86573918,85.74485267
,10,52.23762848,102.5723604,21.93107095,84.84812157
,10.25,65.85472865,104.6423972,23.55115772,82.20937736
,10.5,70.71100343,112.8140162,22.60172193,79.61645807
,10.75,68.7752284,98.91447841,22.5110329,83.01496825
,11,82.40979029,105.4111881,25.17460334,79.38972508
,11.25,69.51705514,101.0299618,29.61948549,82.42616856
,11.5,101.0850296,96.99031643,25.20259378,78.27299162
,11.75,104.3641377,107.5543316,24.56665094,75.4007754
,12,101.3577224,101.4050677,29.89603106,77.24830493
,12.25,135.5747111,98.66965547,30.71559119,72.38145612
,12.5,140.8086123,99.1086679,34.35210939,71.44647362
,12.75,157.297215,88.98194734,33.79565941,71.05867953
,13,172.8271749,88.99970905,31.63815616,68.5699389
,13.25,186.776255,85.96767408,28.7517818,67.01187163
,13.5,180.9087758,82.66211036,33.18882663,68.68523801
,13.75,180.5633472,85.52363577,30.00911244,68.10461205
,14,194.1674386,83.07417469,31.6538308,66.47228212
,14.25,195.5509609,78.14584661,25.93594336,67.34610256
,14.5,191.0141135,83.15843335,27.37465206,66.95808998
,14.75,197.5611169,67.33115786,22.42594196,69.42774177
,15,184.0113756,71.9404397,23.38209545,70.57141552
,15.25,193.5808268,65.68677159,23.07643982,70.43000737
,15.5,184.6607036,66.99752699,21.36006593,71.5659481
,15.75,183.8684146,64.5065931,24.74690939,72.2462552
,16,170.8670125,73.0559566,24.66293806,72.42662097
,16.25,172.5493421,62.66184211,32.47786941,74.46725146
,16.5,169.6206326,67.02035831,31.31570627,73.96728583
,16.75,173.6931376,61.48118234,35.01716229,74.54661301
,17,153.4621108,60.20803976,42.10098329,78.06649787
,17.25,152.9323752,66.39057317,46.91198043,76.77735926
,17.5,125.1349738,65.97056252,55.53863458,81.31827918
,17.75,117.5715019,75.14650137,58.5425688,80.48933716
,18,91.24692587,79.8998056,67.48719437,83.64497951
,18.25,102.2527456,93.24403634,76.42286301,78.91866374
,18.5,55.35911452,99.0103194,87.63471437,85.14024848
,18.75,54.41329934,105.5917555,100.5203941,83.82903755
,19,43.55436811,107.223912,107.1194207,85.2037651
,19.25,42.61028366,117.728502,114.3935767,83.02046529
,19.5,35.0980566,127.0044669,120.8784023,82.16109607
,19.75,40.07778553,132.2368583,131.25166,80.2015858
,20,37.39603651,136.8863257,134.3977856,79.59745066
,20.25,39.84449054,139.9742658,135.8017862,78.51948911
,20.5,28.10755341,149.1445768,142.607942,78.35955217
,20.75,42.97958093,140.6507785,139.8335294,77.86753849
,21,43.27781845,136.9106881,136.8777388,78.65095168
,21.25,31.40067402,148.2889412,135.5924177,78.02279412
,21.5,32.54890604,134.8089823,132.6500625,80.83462342
,21.75,38.10890681,136.4952159,122.7190537,79.5703047
,22,39.9131076,134.6156206,114.1259881,79.69932042
,22.25,39.02557735,135.0946172,108.339804,79.73488159
,22.5,27.95785217,126.4297685,109.8971921,83.43123954
,22.75,55.80404409,121.0558633,94.77451626,80.17005
,23,56.29155931,110.8115631,93.60339617,82.36855871
,23.25,61.40944871,99.74426677,84.49866527,84.00909559
,23.5,72.78422045,97.09294185,77.65556206,82.77831543
,23.75,113.2437345,86.06389899,65.27818871,78.7556916
4,0,120.7346807,97.15561395,55.45354364,75.09231466
,0.25,125.6999282,88.01328069,56.60339099,76.32950467
,0.5,144.6811859,83.72220987,52.99934171,74.24607473
,0.75,165.753067,84.86453614,44.23385496,70.62072347
,1,163.4423072,77.73190204,35.15151641,72.57547484
,1.25,185.8886436,71.61317246,35.8669521,70.34377869
,1.5,177.8663631,79.81186967,35.69005251,69.80541086
,1.75,201.5577601,69.78002072,32.21811811,68.24408711
,2,198.3431349,68.40229723,31.58105565,69.06458792
,2.25,202.0524556,72.49965253,24.58120597,67.5605732
,2.5,190.5900828,82.35555061,17.60598788,67.20435328
,2.75,192.0104112,85.36495114,21.99600877,66.30834507
,3,195.5059057,82.25985896,13.02787122,66.43908642
,3.25,216.8308104,68.28915364,20.77450589,66.13170287
,3.5,202.057349,69.38684833,18.0695096,68.25152452
,3.75,188.849272,72.46902362,10.95210006,69.67988901
,4,187.8175607,70.75530364,12.1523302,70.22578947
,4.25,178.8603638,91.67422621,13.83959403,67.01029152
,4.5,164.7826102,89.80403072,8.574032127,69.6783311
,4.75,168.3598307,90.84185864,12.5699476,68.8753474
,5,161.0650698,90.6508517,9.147276375,70.08495513
,5.25,143.1781331,88.02897265,13.6279863,73.52950479
,5.5,135.9229208,92.64634881,6.466911669,73.66425516
,5.75,124.7315076,102.8826165,10.61509514,73.18015512
,6,103.3192932,122.9068597,6.531849494,72.1562776
,6.25,75.65870396,134.2717562,8.473266536,74.05643932
,6.5,86.04225823,142.720838,3.546948783,70.5174969
,6.75,66.6002442,151.5534007,13.75562271,71.66542745
,7,58.49986554,151.2055807,4.301571093,73.03878135
,7.25,42.83970856,152.1216393,9.308501319,75.34083789
,7.5,44.93141444,156.5634043,12.02021532,74.01910607
,7.75,43.40560491,147.3573032,11.35516242,76.30903585
,8,44.54172991,143.1559586,14.05232139,77.06088798
,8.25,16.61300482,134.4969607,14.64907761,83.45370575
,8.5,45.37478691,126.7054042,15.48655163,80.5832776
,8.75,44.17707676,111.3024793,19.16001721,84.19778342
,9,37.12565351,102.2776373,19.03462003,87.3315316
,9.25,34.166329,104.5411177,19.04469659,87.30202787
,9.5,53.18779955,88.98974186,19.54068722,87.71445388
,9.75,50.40118088,95.17534828,21.01970216,86.78573366
,10,56.61655733,104.1937008,26.00535965,83.78719509
,10.25,65.78717001,100.0535717,25.79151268,83.23992575
,10.5,76.80561195,110.4958431,33.53702773,79.15647028
,10.75,71.8956072,106.2472217,33.26496063,80.88620913
,11,95.24894589,101.6407917,34.00502791,78.17332606
,11.25,117.3896657,85.18249143,41.58707878,78.28821095
,11.5,142.090602,96.77547342,39.53481959,71.75984292
,11.75,151.7310663,96.98813486,39.65685792,70.17011053
,12,159.161453,98.76522455,44.53615173,68.58633985
,12.25,170.9030387,92.77932074,44.97504186,68.03788698
,12.5,182.5952022,96.11496381,46.74963587,65.42588681
,12.75,185.9354451,94.42036152,42.40328007,65.26802622
,13,216.7948362,79.10774489,44.49360626,63.73332734
,13.25,222.5899294,77.76833155,46.51227692,63.10375984
,13.5,227.3381472,71.49947692,43.0515387,63.7371238
,13.75,231.0561479,68.51689283,42.09426559,63.80504016
,14,237.3359334,76.83768259,40.9354613,60.95121008
,14.25,234.3275488,73.92758948,41.58931802,62.07923897
,14.5,242.8115314,73.67479423,31.81953422,60.77797849
,14.75,243.0114644,69.98461102,33.45529564,61.56602991
,15,242.306085,61.81477553,38.44655121,63.49440961
,15.25,247.5000055,61.25628711,30.42225136,62.78749088
,15.5,233.3388697,60.76213968,33.02648207,65.16308313
,15.75,223.9655484,61.15251024,31.16231865,66.57606553
,16,240.3912113,60.58461391,32.37710382,64.07415865
,16.25,218.6408001,63.58147381,31.48588815,66.88825557
,16.5,209.1295284,61.56382754,30.53981122,68.85842489
,16.75,209.79331,59.7960706,32.04345775,69.1450547
,17,203.0384742,61.66206422,33.01528589,69.81116318
,17.25,196.2992372,60.02752829,42.2409355,71.25267132
,17.5,178.9295169,62.98326324,44.64923311,73.37499658
,17.75,164.1248624,69.80455547,53.00270056,74.22789858
,18,151.0961803,76.64645883,53.24677721,74.79206474
,18.25,124.9276953,88.61851625,66.589261,76.31856514
,18.5,104.5789813,97.09800406,76.38143715,77.69002876
,18.75,92.95645833,101.9706546,79.18943827,78.4668212
,19,59.78868297,108.0889382,87.05587203,82.41404668
,19.25,58.18836127,128.4004081,99.98185805,78.15643816
,19.5,46.32921701,123.6744553,106.5808846,81.10411298
,19.75,46.39698315,138.3999009,107.6165309,77.82094917
,20,47.08424373,137.9945042,111.0156902,77.80107563
,20.25,39.14668838,148.3339595,113.4195093,76.77342775
,20.5,45.76364906,148.1318088,119.315416,75.75963641
,20.75,47.00424092,149.9244595,115.6844959,75.16277489
,21,35.03651118,155.7748026,115.2870316,75.77753541
,21.25,39.72121212,146.9192727,112.8899302,76.99587879
,21.5,30.40313199,147.5661799,101.7721267,78.34301445
,21.75,32.11496583,145.3199042,104.3181373,78.56829342
,22,38.51795653,140.4032765,99.00555144,78.63639884
,22.25,46.38516734,134.3491246,89.77542336,78.7230122
,22.5,47.55704976,135.7203346,92.3695775,78.23079769
,22.75,44.58638727,121.749314,77.58390653,81.81077492
,23,57.02754149,110.5448033,75.85409723,82.31008151
,23.25,73.9940811,97.90332057,69.05130026,82.40465356
,23.5,84.69201573,93.64437287,61.63383319,81.63941685
,23.75,92.78399525,85.834162,55.05272052,82.08030254
5,0,95.89160614,90.8039784,53.74388746,80.47868115
,0.25,91.83400449,85.86292805,46.01516667,82.2259086
,0.5,88.41063459,90.6418632,43.95618978,81.7116622
,0.75,113.4456167,90.3081192,40.12821696,77.78023039
,1,118.5929764,87.06399839,37.07278033,77.67756857
,1.25,126.5586157,75.65713651,37.02351715,78.93792449
,1.5,144.2021394,75.1147891,38.20023533,76.23548234
,1.75,119.4949207,73.73694604,29.53551417,80.49482467
,2,158.4519957,73.34993932,30.85106493,74.34769417
,2.25,156.1588234,70.18893601,26.23152242,75.41704692
,2.5,147.8492228,83.90555391,26.12627836,73.6984457
,2.75,149.1424464,84.9241168,21.4720277,73.26518262
,3,135.7774981,80.53337901,21.63213303,76.37929385
,3.25,141.2105739,86.65969716,16.28819788,74.1485977
,3.5,145.161196,71.19790602,13.51042644,76.95245175
,3.75,140.7460315,75.60764959,14.70617811,76.67893506
,4,134.7063735,76.27616647,12.2598135,77.49672102
,4.25,109.2344266,84.18693173,11.12788004,79.81428469
,4.5,112.9329331,96.15423648,18.02024642,76.56312259
,4.75,118.119303,84.81877315,11.12452118,78.25229527
,5,118.2892342,99.27672958,13.06369899,75.01222707
,5.25,100.758059,102.1053699,7.830605993,77.18862835
,5.5,85.5844093,97.04775509,7.960481643,80.74032671
,5.75,80.20808784,108.2786929,8.181046324,79.10477419
,6,70.86780354,118.8736832,8.198960207,78.24477739
,6.25,63.66981855,132.6759575,7.40403166,76.32928293
,6.5,45.53061249,143.8058657,11.35740166,76.75824296
,6.75,48.23299104,152.9888897,6.666203615,74.2851904
,7,41.45327985,156.4071331,6.33703602,74.61033453
,7.25,46.74648292,146.3360392,9.467487029,76.00144291
,7.5,43.09623152,144.7286032,10.32847302,76.94269113
,7.75,51.34319867,132.275147,12.29900012,78.3906111
,8,34.07352419,132.5457295,10.95881777,81.09362957
,8.25,39.39051536,127.8937905,11.02823406,81.27667522
,8.5,37.08379514,115.1609868,13.0581009,84.47526237
,8.75,40.8961546,122.9094001,21.19996061,82.14341524
,9,54.18981971,106.465606,13.25739285,83.6706053
,9.25,38.9230726,93.2805255,19.51829486,89.04330272
,9.5,54.81972608,92.00619465,20.68157762,86.78302279
,9.75,50.5322673,87.64746216,23.70118648,88.43762342
,10,23.65249293,89.26396733,24.58456483,92.37916395
,10.25,48.47585141,89.00600494,27.53027892,88.46475157
,10.5,43.69806801,96.62264095,25.92810603,87.53661113
,10.75,40.1087443,103.9757474,33.74863547,86.47687927
,11,69.85482339,109.1598405,32.32672102,80.56548592
,11.25,85.31060644,100.4250818,31.54186904,80.03361813
,11.5,111.5233018,97.34198455,37.65498152,76.5247196
,11.75,109.7507672,94.6885699,34.0990758,77.39797282
,12,119.9620409,91.48981451,42.98884011,76.47500357
,12.25,149.9557532,92.40363892,38.08379509,71.4729375
,12.5,150.8493515,95.71196986,41.29485857,70.59477713
,12.75,161.397497,89.53873659,43.19149091,70.27890346
,13,168.258121,89.24309227,45.61882202,69.24690236
,13.25,175.796668,76.98439963,43.00675399,70.76488875
,13.5,179.1959301,79.48905738,42.08642826,69.66441622
,13.75,196.8628198,73.3017608,39.6176713,68.21266865
,14,201.1285483,73.80911608,38.83505855,67.41740647
,14.25,198.5261097,68.07665419,43.58783556,69.10767707
,14.5,200.6680679,74.43041085,34.46407116,67.35301784
,14.75,195.8864286,68.16411603,36.07072252,69.51059009
,15,196.8336679,72.3827084,29.33734184,68.42156682
,15.25,195.9236406,61.63669747,30.98094058,70.95517362
,15.5,190.4812453,65.08948588,29.37316961,71.05867056
,15.75,195.2534652,54.87654318,25.00889992,72.5646582
,16,194.9376788,60.48549244,25.72657485,71.36875085
,16.25,184.3199257,59.78823281,28.77753301,73.22253793
,16.5,184.4967288,59.94391059,29.2399351,73.15965437
,16.75,175.3240426,66.7048471,29.00817425,73.12485383
,17,164.2262988,64.01888962,35.7404353,75.49737228
,17.25,153.9771721,66.06364319,40.36221705,76.68284287
,17.5,139.7541029,66.8120195,43.56208435,78.79222809
,17.75,134.8145823,72.48704502,51.87300633,78.32143461
,18,120.3464695,78.22740388,52.79445167,79.36069736
,18.25,105.9738268,80.32407673,60.7728472,81.19439289
,18.5,79.91696164,95.60407706,72.76731131,81.96793568
,18.75,69.68460897,103.8622719,85.50856041,81.7699577
,19,57.08303629,111.0887072,89.71384438,82.18033482
,19.25,39.31332477,122.1042877,96.28600011,82.57558187
,19.5,39.58229364,121.906886,94.46550178,82.5764139
,19.75,32.54816062,131.9480388,108.1662632,81.4705079
,20,44.83458424,126.7053131,108.2435168,80.66973029
,20.25,35.66650974,136.4457155,114.0498541,79.97208834
,20.5,43.43355315,141.6662174,110.2890583,77.56924985
,20.75,32.86663525,149.2590285,111.8150972,77.57266537
,21,31.89541398,154.1551645,110.585757,76.64003054
,21.25,46.08571619,144.8415928,107.812464,76.43926479
,21.5,46.34571597,138.8602871,102.2860312,77.72684387
,21.75,40.71169833,135.8250176,100.6357148,79.30279102
,22,46.00565896,138.8154005,97.62282361,77.79122779
,22.25,49.83866724,133.1359876,94.04116668,78.44003822
,22.5,50.49760237,127.1144132,88.23035097,79.67273624
,22.75,53.73290963,122.4312402,73.91268019,80.19579219
,23,39.5262739,119.397614,75.47006837,83.14299306
,23.25,49.80025043,105.6371431,68.04140512,84.55703925
,23.5,54.51992715,103.1362688,63.2628769,84.35764081
,23.75,58.6331436,93.6466946,61.87119213,85.80832045
6,0,96.14953478,87.30929255,59.57149744,81.21400942
,0.25,85.1415176,84.44266554,53.42143757,83.6123204
,0.5,126.419937,82.16572623,52.56940852,77.51375981
,0.75,123.595345,79.14492676,53.69910275,78.63698331
,1,142.2012886,81.07342481,48.30254558,75.23147719
,1.25,135.8187773,76.35688572,44.77910876,77.30079881
,1.5,145.3993699,76.53741745,44.04911804,75.72778583
,1.75,156.8182282,69.05235967,34.2323103,75.56411468
,2,159.5291595,66.56396208,33.86395609,75.68334291
,2.25,153.2077667,71.98224502,28.06433655,75.49070288
