Day,Hour,HVAC (kW),EWH (kW),EV Charger (kW),Inflexible Load (kW)
,11.25,53.00773602,100.5082978,59.0635648,60.38358494
,11.5,60.65957224,98.42101317,62.98106502,59.62313218
,11.75,62.71768621,101.506531,65.29578326,58.60816333
,12,70.49464884,103.464397,68.41250943,56.92876797
,12.25,78.6104047,101.6626166,70.90737099,56.03064268
,12.5,85.00420434,96.72493935,71.92036868,56.10489634
,12.75,84.16008989,97.62909938,72.46573407,56.0390302
,13,89.86899126,96.81717381,72.49411281,55.30603389
,13.25,93.88437047,92.99148995,69.85118825,55.51372518
,13.5,100.1256213,85.9181202,66.99110462,56.08698499
,13.75,107.5658857,80.91288053,64.09770682,56.00881817
,14,115.8827334,78.35971277,60.27274597,55.24549316
,14.25,120.8484559,74.30615401,57.77418283,55.35176839
,14.5,124.4494435,72.48383745,56.2380292,55.1805696
,14.75,124.4960249,71.39849955,54.01214876,55.41430278
,15,122.7703593,70.14834325,51.68385807,55.96822179
,15.25,119.7547024,68.70570902,50.57585329,56.77131227
,15.5,113.9619531,69.58487876,48.46718939,57.50278111
,15.75,112.7447941,71.50381746,48.51160829,57.27109573
,16,110.348404,76.24875538,49.25809258,56.6000875
,16.25,106.7840316,74.0403768,52.29585181,57.66113787
,16.5,100.7887678,74.25303781,55.63837405,58.57312209
,16.75,92.89432355,72.95047601,61.66207046,60.12569134
,17,82.58913379,72.78451224,67.58212276,61.81140254
,17.25,72.81822109,73.84228412,75.50842873,63.13968816
,17.5,65.15832943,74.49407497,82.94489293,64.22042841
,17.75,57.33471106,82.8608967,91.34376664,63.61291363
,18,49.78832424,91.11987183,100.3373601,62.98500772
,18.25,42.73679307,96.86489158,108.5795338,62.83658165
,18.5,35.61365218,101.7190463,116.8772311,62.89758314
,18.75,32.55315261,106.0822806,124.3186307,62.41765545
,19,28.43016529,111.5441877,131.6070319,61.8635763
,19.25,27.52181883,117.1691361,135.944044,60.75892318
,19.5,27.62625469,119.7871244,141.0300081,60.16043827
,19.75,26.28928578,121.0677693,144.4613681,60.08976555
,20,27.15659489,121.4796443,146.6181525,59.8594683
,20.25,29.44780111,122.5466025,147.5571187,59.25577348
,20.5,32.39023391,122.2539213,147.9581226,58.85002451
,20.75,29.91061224,121.6536347,146.1073351,59.38016101
,21,34.02704582,120.2129604,142.5822019,59.04168148
,21.25,33.40616117,122.5800674,139.0817458,58.61499924
,21.5,34.81990181,122.8296507,133.9069439,58.33333779
,21.75,39.63564157,120.5181832,127.8622719,58.07647885
,22,43.33799308,116.7986666,121.4301684,58.31066186
,22.25,44.22224773,116.1105872,116.4811626,58.32208766
,22.5,50.90974876,108.0261202,110.0873087,59.04863571
,22.75,59.90415464,99.56329344,104.9655627,59.49015894
,23,63.35478975,91.35742144,100.1596845,60.76158443
,23.25,70.51395284,87.77852644,95.12430859,60.41142834
,23.5,82.72694652,84.49479045,90.86502961,59.18706845
,23.75,94.34253398,79.31215955,88.00864755,58.48027022
2,0,106.4852606,79.50370408,83.8727544,56.49486851
,0.25,114.4984092,76.12929031,80.70914162,55.96263446
,0.5,126.2315901,73.51281297,77.57884302,54.66676493
,0.75,135.424694,67.24490214,72.92719709,54.58873737
,1,140.8266792,64.59173976,67.94487712,54.31401138
,1.25,142.0751492,59.763343,64.30376116,55.18723324
,1.5,143.5824026,61.10246763,59.07466952,54.64848944
,1.75,141.8610006,64.26715785,54.30827476,54.22064928
,2,136.8854025,69.91273872,50.21803437,53.76217143
,2.25,136.7725463,73.38235759,46.06239949,53.00920202
,2.5,140.1063668,71.42939369,41.73155672,52.90978271
,2.75,139.1460976,72.53841324,38.27428565,52.81697699
,3,138.784831,74.53704675,34.9292957,52.43063888
,3.25,138.915066,77.03026689,31.6299585,51.85575235
,3.5,139.1313274,74.18150745,27.8926016,52.45420817
,3.75,140.3515401,70.54062475,24.78944787,53.0680592
,4,135.9677811,63.52936973,22.53272097,55.32751731
,4.25,132.2233756,64.29074243,21.13599334,55.75742825
,4.5,131.4294978,68.50165442,18.84841998,54.94869048
,4.75,125.9563654,83.69486163,17.83295456,52.4481234
,5,116.8172197,95.06153885,16.66078914,51.38445844
,5.25,113.3105937,103.5466834,16.55591118,50.0599309
,5.5,105.2143112,110.745442,15.38497962,49.755612
,5.75,97.07577149,118.8171601,14.66687407,49.2640632
,6,89.60851428,123.2717938,14.7606473,49.46890577
,6.25,82.23936369,125.7522874,15.71565365,50.09674905
,6.5,71.30612502,125.8500125,15.55031664,51.82435056
,6.75,62.08485748,123.2137518,15.9365143,53.88558907
,7,56.55104997,116.0923127,18.23272467,56.3535403
,7.25,50.83288902,107.6382341,19.65289561,59.14713018
,7.5,48.15563099,98.07083682,19.78245074,61.70157975
,7.75,47.50208846,90.77345234,19.50483261,63.42778755
,8,45.24074991,86.65581222,20.25131691,64.70463285
,8.25,39.03839272,83.89190291,20.42529093,66.31121207
,8.5,41.14726422,84.53521602,20.72758623,65.83083416
,8.75,40.8853981,87.04861773,20.91266498,65.31419903
,9,40.24097905,94.38200852,22.89547533,63.78766368
,9.25,42.03616774,99.60246349,23.33226118,62.34033239
,9.5,42.98669781,97.12029105,24.36993604,62.73984145
,9.75,42.41994558,98.76520511,24.96465576,62.46498535
,10,43.11498936,95.87623966,26.74881492,62.99577067
,10.25,41.44460697,101.769798,27.64459607,61.95335222
,10.5,43.81516824,96.83819417,30.62436396,62.66997438
,10.75,48.31285633,94.19187924,31.51767739,62.53841427
,11,51.65420448,97.14386316,33.17721686,61.34780214
,11.25,54.41915065,102.2672893,33.98786179,59.76687161
,11.5,62.08426714,106.0883012,34.70966891,57.69133921
,11.75,70.092002,104.9131957,35.85962489,56.67123618
,12,79.60119455,105.612424,37.22550607,54.99438131
,12.25,89.584657,101.5636285,37.89178957,54.29675966
,12.5,100.2475137,95.4771705,38.76536127,53.94324881
,12.75,109.3479957,89.99260065,38.4951463,53.70596498
,13,119.0540184,87.52118946,37.50065648,52.70220384
,13.25,120.5078317,88.5763845,36.64559265,52.23510592
,13.5,120.1864623,90.26678653,36.4605139,51.91088013
,13.75,122.3615297,86.61512822,35.67331228,52.37434897
,14,125.9587845,85.17711985,36.86521943,52.11834563
,14.25,130.9776921,79.1415154,35.59681306,52.65656584
,14.5,135.0547126,79.15447911,35.35991226,52.00136174
,14.75,136.0678019,75.50681215,34.3814626,52.6498601
,15,135.4813107,79.17733112,35.27847761,51.92802781
,15.25,130.1253123,80.03468453,35.33029966,52.59446458
,15.5,125.2644927,80.99692952,37.92880532,53.15836349
,15.75,126.2542645,77.18149749,40.93448423,53.8478738
,16,123.7424582,74.79510429,45.61574277,54.7800724
,16.25,118.4536684,73.1957652,49.99964144,55.98168746
,16.5,112.2668842,72.59331055,55.96287879,57.10545173
,16.75,104.1666319,71.44214472,62.79105084,58.65730674
,17,93.38657302,72.19980315,70.57176152,60.21374762
,17.25,84.59389624,76.05522447,78.71029112,60.76381561
,17.5,72.69466561,81.3763949,88.0666389,61.48521019
,17.75,61.09445912,88.18511511,97.17374729,61.8281943
,18,51.33384256,94.05027928,106.6991337,62.08652313
,18.25,42.63692841,102.2761209,115.6840901,61.65006459
,18.5,34.45097905,109.5789935,124.7319733,61.33695591
,18.75,30.9793732,111.8305607,132.4411202,61.39206457
,19,27.47834414,115.1352976,140.4858765,61.21784325
,19.25,23.59317211,120.6937204,147.2017675,60.60426571
,19.5,26.84255558,121.9533789,152.6171717,59.80444025
,19.75,30.40341098,123.0306512,156.0645719,58.99530953
,20,29.71929332,121.6394773,158.4508539,59.41391812
,20.25,30.46992051,124.1934364,158.972776,58.7262713
,20.5,33.77762483,126.3132731,157.5303956,57.72596378
,20.75,30.90446972,129.2349082,154.5074427,57.53641635
,21,27.18913473,130.6551356,151.5400134,57.81526385
,21.25,26.92355904,129.0888848,147.6693998,58.2058117
,21.5,28.17850477,127.115801,142.5970082,58.44348347
,21.75,29.29505591,124.9829946,136.7694952,58.73879225
,22,31.06404614,122.3850878,131.3133737,59.03306644
,22.25,37.70808707,116.6896109,125.1551867,59.23568141
,22.5,45.0322116,108.9772332,118.4837147,59.77768322
,22.75,51.81231051,100.4331361,112.6525001,60.59155562
,23,60.69634028,89.74988801,107.8330495,61.544166
,23.25,73.84961631,80.90461113,101.8833846,61.40525892
,23.5,83.62861645,72.78949341,97.71294338,61.64397839
,23.75,85.54259239,75.6518877,94.44692036,60.70165462
3,0,92.04272349,74.41647272,89.9828209,59.9361703
,0.25,93.1939848,77.55608696,86.07889311,59.05427644
,0.5,98.91279638,73.65658643,83.52110478,59.00582226
,0.75,98.75347029,69.98861743,78.36357692,59.84641866
,1,105.9474359,63.46682516,73.37878924,60.14467133
,1.25,110.786218,59.80662094,67.79681411,60.18384491
,1.5,111.1739836,57.5037499,62.10625946,60.63355153
,1.75,110.787665,59.89578105,56.51688119,60.16380003
,2,111.5430055,63.31033157,52.31806126,59.28415655
,2.25,109.2688024,73.43160892,46.68549795,57.39885631
,2.5,110.4120739,74.56440622,43.5564332,56.96420012
,2.75,115.5978603,72.40372111,39.86719677,56.61462656
,3,121.4249954,67.04637865,35.91761623,56.87280548
,3.25,124.2811805,70.30991629,32.13460656,55.69058527
,3.5,126.9999551,71.82759812,30.16043322,54.91831871
,3.75,123.0869252,72.20782971,27.10416612,55.45990758
,4,121.1740274,69.67611652,24.05160059,56.32857417
,4.25,109.3457974,70.74139322,21.82818786,57.9843628
,4.5,105.6348821,74.6926094,19.60230742,57.70006122
,4.75,98.60040766,84.94214645,18.24012782,56.54790223
,5,92.46396668,95.15921701,17.52819155,55.25927266
,5.25,81.63370901,104.9686536,17.62813408,54.8122391
,5.5,78.16679548,114.5287114,18.01309788,53.24248798
,5.75,68.69476917,125.3408734,18.13031442,52.3553095
,6,62.84932874,131.5660055,18.26110341,51.90721729
,6.25,55.70136993,129.524045,17.84159157,53.5046597
,6.5,51.75448306,126.7583352,18.28084514,54.75076378
,6.75,46.40710101,121.3573891,18.22408766,56.80655515
,7,45.25567557,115.3117156,18.86816171,58.33426623
,7.25,42.90727683,106.9227226,18.93232234,60.57423068
,7.5,39.59688716,101.5861541,19.94038461,62.28979715
,7.75,39.58186651,93.79397403,19.32962473,64.02379602
,8,40.0044401,89.55291715,19.44560741,64.89864133
,8.25,41.33084605,86.70556225,19.71705625,65.31916191
,8.5,42.71291513,83.55772694,19.82316806,65.79754982
,8.75,45.04867443,85.7898484,20.24761533,64.92780134
,9,49.77124598,86.88339428,19.92311059,63.92917969
,9.25,48.68165492,93.06091135,19.80219247,62.73073269
,9.5,49.77883022,94.04797537,20.94474529,62.33583708
,9.75,50.80897995,91.22731159,22.4549879,62.7978273
,10,49.55185258,92.98925199,23.62838718,62.60742537
,10.25,43.53043373,89.73349335,27.80006222,64.2943543
,10.5,46.50184803,87.21774454,30.63546868,64.37798331
,10.75,50.29844961,83.55227907,32.35299949,64.58507494
,11,59.79761154,83.0986763,33.85460509,63.16600964
,11.25,63.48237509,92.04492556,35.98547844,60.58839208
,11.5,74.83849095,94.15935249,37.28596513,58.30154089
,11.75,83.04956435,97.05499214,38.98252034,56.34429367
,12,87.44260218,97.98941603,41.21457007,55.43375787
,12.25,95.06232437,95.28981164,42.56070952,54.8145144
,12.5,104.4950793,94.98922618,42.75072371,53.37207039
,12.75,112.132816,90.66481887,42.43608983,53.11101191
,13,124.2147384,89.56520962,42.07703705,51.42226194
,13.25,129.071142,86.97149655,40.00662276,51.22161804
,13.5,131.4278545,87.06939939,40.47548893,50.82278786
,13.75,135.0878803,86.77943268,39.35514556,50.30162078
,14,138.0781682,80.28350762,38.24467305,51.26671362
,14.25,135.7003129,78.97383824,37.58085727,51.9382081
,14.5,136.8202626,78.83457794,38.50131559,51.78996289
,14.75,136.4573906,84.52065226,36.73443045,50.58445034
,15,133.7543799,82.51909358,37.75483129,51.46172286
,15.25,127.2372627,79.00623248,39.31812981,53.28509742
,15.5,125.0281253,70.60669828,40.84564643,55.50512256
,15.75,121.9258082,69.80372511,42.25841423,56.17993177
,16,124.5525494,64.06999079,46.65094991,57.03381636
,16.25,122.828402,64.81701412,51.18044387,57.14367476
,16.5,119.373107,59.40355041,56.67111348,58.8995139
,16.75,114.0588593,59.26754502,64.55793598,59.78001696
,17,109.9545928,61.77557659,73.74771288,59.87935925
,17.25,102.4237223,69.25445842,82.91898191,59.42232478
,17.5,94.06932515,76.11320102,92.06557377,59.23486331
,17.75,84.2878216,82.64344657,102.0511893,59.3487382
,18,75.52631267,88.39372654,111.9356285,59.47273963
,18.25,63.8221374,96.04202932,121.3487337,59.64578483
,18.5,52.4219194,101.9523402,130.7322264,60.15641729
,18.75,42.7827017,107.043555,139.5135962,60.56731105
,19,36.59755078,110.1029773,148.1234597,60.87706359
,19.25,29.51419217,113.1454949,154.5358214,61.33428594
,19.5,29.03541452,113.5395545,160.2387147,61.32332157
,19.75,27.19996819,116.1457737,164.9335457,61.03783315
,20,29.71952486,117.1653409,167.5690671,60.40813361
,20.25,32.04603079,123.9048406,167.5690671,58.53822604
,20.5,34.23514359,125.9396076,167.1594261,57.73579755
,20.75,32.83969383,129.3933068,166.4647639,57.19158082
,21,35.49105373,126.6915855,162.8236479,57.36774575
,21.25,36.1748786,126.8425397,159.1788304,57.22478839
,21.5,34.99198102,126.774587,153.3254064,57.42915259
,21.75,37.66343176,125.1485599,147.9766305,57.36305984
,22,36.64969136,119.2343448,141.06579,58.83952832
,22.25,37.44272791,113.7360403,133.5417218,59.9344879
,22.5,37.04547489,102.6942055,127.6919994,62.45178946
,22.75,39.92718322,95.29490385,121.685577,63.63500538
,23,39.63142291,83.07456903,115.6705176,66.39795699
,23.25,50.38289291,74.77291157,109.3926464,66.52253456
,23.5,63.04570572,71.34111278,101.4243893,65.25910647
,23.75,74.49605228,73.6280935,91.01185875,62.91883308
4,0,88.4675581,83.96382566,82.87579687,58.38656278
,0.25,101.3661386,80.199926,73.65023807,57.15921205
,0.5,106.6642925,78.19202062,66.04843685,56.75770862
,0.75,114.5224318,69.07566719,61.78792401,57.52626265
,1,126.926501,62.30093107,59.18078134,57.04710849
,1.25,136.8789888,56.71973933,54.84376928,56.69497528
,1.5,143.971081,58.96983822,51.80107462,55.06021855
,1.75,147.2743381,65.5462546,48.53875317,53.07027155
,2,150.6899692,69.46741793,44.70021988,51.65240094
,2.25,148.3094157,72.37106818,40.98260471,51.3880339
,2.5,144.8171945,73.98275465,39.11330932,51.58863674
,2.75,140.4232705,77.66802411,35.05021382,51.47271581
,3,139.3108659,78.08348443,31.11297186,51.55837603
,3.25,138.2234783,76.65172442,28.31458115,52.05052694
,3.5,140.6787237,72.50646781,24.83139906,52.57885581
,3.75,143.7451674,65.72333805,20.97682561,53.59558699
,4,144.8669225,60.10219194,19.68250821,54.66524975
,4.25,137.2160451,60.74016066,17.1802435,55.7476193
,4.5,131.5601806,61.38364526,14.64960005,56.50956104
,4.75,127.8002737,65.62519471,13.91298662,56.1685796
,5,119.7025497,72.27402851,13.69089212,55.98669682
,5.25,113.5833575,83.089544,12.01778022,54.56231968
,5.5,104.4997513,93.29246738,11.17875654,53.74838037
,5.75,95.90362345,99.64819041,10.36687776,53.71137794
,6,84.78664199,109.2683753,9.11080997,53.35227611
,6.25,76.89315921,119.3571697,8.176779208,52.37327904
,6.5,67.59968606,128.8600011,9.216921787,51.74849442
,6.75,57.15383568,134.215984,9.319332029,52.22961207
,7,46.81161964,137.4557909,10.27433838,53.16440955
,7.25,42.50940599,135.2762351,11.35889986,54.33710947
,7.5,39.39745585,132.5445909,12.39163929,55.44205353
,7.75,40.0581489,129.0589993,12.2522133,56.11091854
,8,39.84840882,123.1548488,14.02280001,57.45651041
,8.25,41.78404792,118.5800741,15.49109144,58.16342476
,8.5,42.32208058,111.9710461,16.70150647,59.54601243
,8.75,44.38340081,107.4483076,18.95699951,60.22125419
,9,43.28920615,100.7616574,21.57401305,61.88224759
,9.25,48.02199367,95.55039355,24.44273368,62.28306022
,9.5,49.18286478,93.8120378,27.27443857,62.48362212
,9.75,52.47732106,89.84778497,31.97543884,62.83745419
,10,54.36264186,85.44615856,35.49440282,63.51394207
,10.25,60.83996163,78.58910734,39.73517393,64.00136007
,10.5,62.63972551,85.95037743,44.28317576,62.07756005
,10.75,73.61238158,86.81342924,49.36790597,60.13014578
,11,83.6142253,95.55223387,53.03246524,56.5878942
,11.25,97.46501989,95.15250008,56.45518827,54.4605968
,11.5,105.8862719,99.97020927,60.26904439,52.04259444
,11.75,117.1749029,100.9967297,62.5047957,50.00829783
,12,125.2408374,99.72084845,64.29265643,49.00127748
,12.25,134.698926,101.6714372,65.2649368,47.05451913
,12.5,142.9457409,96.96606551,66.21007229,46.7806669
,12.75,150.6133927,93.776767,66.74309909,46.26257561
,13,154.8948632,87.17301683,66.9590243,47.04504037
,13.25,159.4492232,85.13790415,65.75848014,46.76859002
,13.5,164.2652433,82.65722665,63.81268554,46.54928848
,13.75,165.1709537,83.40477571,61.47575785,46.2382528
,14,167.8840771,80.16387288,57.30655052,46.5243537
,14.25,171.4970529,78.18952262,53.57536291,46.38502206
,14.5,173.442504,75.11143287,51.03484859,46.75776983
,14.75,173.0205133,75.29205721,47.82311533,46.78514961
,15,178.0109661,74.53456427,45.76257191,46.15500892
,15.25,181.2583495,70.74406897,45.43313173,46.47775986
,15.5,179.0303941,65.2621999,44.55956003,48.05242586
,15.75,173.1101577,58.2158203,44.98277344,50.56552582
,16,168.5770552,54.69615609,47.96871062,52.07296982
,16.25,163.4429752,54.15118607,51.24583836,53.01552707
,16.5,162.8892485,53.84233434,54.39094327,53.17275705
,16.75,159.6493519,53.44827593,58.92784038,53.77870905
,17,151.5716972,58.00547659,64.93302891,54.05842254
,17.25,141.5590719,62.35267719,70.5841001,54.694398
,17.5,133.0415005,67.78764548,77.33083749,54.84943871
,17.75,122.2299781,73.86039785,84.12692922,55.22978177
,18,108.8827572,84.06369871,92.43943285,55.09793691
,18.25,95.32855541,94.79952986,99.58347263,54.88086894
,18.5,81.89560141,99.87060103,107.6775833,55.90323688
,18.75,69.72434349,105.549374,115.5458979,56.58868859
,19,57.42028836,110.4962967,122.2617889,57.45802126
,19.25,49.9519174,117.4585204,127.1873514,57.10579979
,19.5,42.19883025,119.8738853,131.8217233,57.80954598
,19.75,36.86649225,123.4130671,136.1550338,57.87623521
,20,32.08102839,127.6136074,137.9206851,57.70845604
,20.25,29.24151253,132.5251462,139.0052465,57.07132552
,20.5,29.59759839,135.2814786,139.4667096,56.40183346
,20.75,32.31942161,136.1194432,137.7824929,55.78012739
,21,33.5032086,137.0385719,133.8045336,55.38647065
,21.25,35.98457098,134.7877491,130.5928004,55.48963551
,21.5,36.64643814,134.3896778,126.4174238,55.47219706
,21.75,38.22860577,129.2295734,121.5054337,56.36574009
,22,37.50166663,125.7579997,115.6075909,57.25351119
,22.25,37.98224885,113.8800231,109.0706094,59.81616839
,22.5,38.54086616,106.2893356,103.5157791,61.41360906
,22.75,40.90958072,96.57680962,98.1151812,63.19295384
,23,51.67959169,89.28699633,92.79108247,63.08971059
,23.25,59.29597434,81.88193254,88.15054126,63.5166591
,23.5,61.14170011,78.04890282,84.43169223,64.07312736
,23.75,67.05802702,84.90502193,80.44139437,61.60293303
5,0,76.15705645,85.06036452,75.22957674,60.11256774
,0.25,76.67755504,83.58899071,70.5989064,60.35625993
,0.5,75.42524567,75.94570097,66.51730302,62.25513826
,0.75,85.34880226,73.78487584,62.28393506,61.14755256
,1,89.14190812,71.57930184,57.42253321,61.03078318
,1.25,94.57279682,65.28989746,54.15034089,61.55948641
,1.5,97.40185699,63.64789502,50.18348634,61.47172621
,1.75,104.5415454,65.65120172,45.94148137,59.88419681
,2,109.0780958,72.51475641,41.69207325,57.63311436
,2.25,113.6590926,75.60264725,36.52467453,56.21395691
,2.5,116.3357595,77.18637042,32.90700188,55.43375171
,2.75,117.888189,72.79029921,30.11601432,56.16226772
,3,115.5244799,72.84272941,26.81174169,56.52881002
,3.25,110.819573,71.77283204,24.13550296,57.51935009
,3.5,104.9968939,72.95117418,22.33036821,58.18912493
,3.75,103.0827994,70.26121242,20.96448703,59.09314933
,4,101.7495826,65.86377295,18.96933809,60.28367279
,4.25,101.1373682,64.72712055,17.26414587,60.63421651
,4.5,105.0739565,63.8837243,15.71318594,60.19178378
,4.75,107.6428538,73.74525864,15.12216779,57.58930815
,5,95.62370049,83.58802878,13.27631572,57.32509041
,5.25,86.72601939,94.4612836,12.93823854,56.33244054
,5.5,73.96897608,102.2055815,12.02394951,56.65261239
,5.75,65.43212383,114.9929286,11.4909227,55.17687606
,6,56.44764783,121.5797726,11.24415104,55.15064909
,6.25,51.78472267,129.9626267,10.91224314,54.03386066
,6.5,47.8072715,131.9985285,9.788198198,54.21783022
,6.75,46.66477056,136.3493502,10.41129666,53.43378111
,7,45.05807854,138.961848,11.7784117,53.11029676
,7.25,40.62297665,139.7961448,11.7487991,53.63451378
,7.5,43.56627705,139.9022465,11.68340461,53.14000755
,7.75,42.32247918,130.6081983,12.32254322,55.40435927
,8,43.48938939,122.3595985,13.56503857,57.05067581
,8.25,43.76667298,113.7910365,13.79700394,58.91043532
,8.5,49.07385203,109.5830382,15.36277017,58.99639741
,8.75,48.91454662,109.0192691,17.93413095,59.1471683
,9,50.19773033,100.6334414,20.790513,60.80537616
,9.25,47.15031396,95.86716261,23.38161551,62.35213585
,9.5,50.91298467,89.70297565,27.30281731,63.11992786
,9.75,50.71670779,84.98330855,30.85879704,64.20014708
,10,51.91108188,86.54013311,34.49621142,63.66308621
,10.25,51.89877872,90.22527273,38.00283682,62.8461348
,10.5,58.27152618,95.05620105,42.14613312,60.75295558
,10.75,61.3192397,97.09881985,45.13083644,59.81140612
,11,67.87812379,98.18322301,48.71519491,58.52100619
,11.25,80.68868569,102.904289,52.47476127,55.42219051
,11.5,89.94060749,105.7620904,55.34594962,53.30681605
,11.75,99.45417515,107.2887984,58.17271908,51.44537678
,12,111.9453809,105.86398,61.33879957,49.76341017
,12.25,116.1766147,104.9722463,62.2382823,49.28457581
,12.5,120.5957539,100.7608977,63.33518236,49.51336879
,12.75,129.0202703,95.47595048,64.40370368,49.33987887
,13,136.6310451,90.11542582,63.2006918,49.3133826
,13.25,138.0456146,89.8855014,61.60901455,49.1381458
,13.5,145.7500162,87.50233517,59.69283255,48.43503404
,13.75,149.744245,86.57216287,57.05114185,48.00266239
,14,152.8086581,84.01864953,53.73823221,48.0798037
,14.25,154.6928143,86.2996395,51.48027145,47.27145205
,14.5,155.9556355,83.16840662,47.88850983,47.76523018
,14.75,147.443045,82.67775342,46.35482391,49.2362787
,15,150.4913354,78.10285468,44.27083718,49.7651964
,15.25,147.0354762,75.80509318,43.49844186,50.82874755
,15.5,145.1722776,74.48897917,43.44908752,51.41932909
,15.75,142.9853149,69.10573469,45.58119473,52.96551969
,16,138.8441109,65.60821205,47.25677436,54.40533958
,16.25,134.6012083,58.51050571,50.50182179,56.66147207
,16.5,129.7417159,59.2049054,54.03189049,57.28467981
,16.75,124.5112122,61.32645114,58.11842931,57.6501058
,17,117.7397513,69.66000988,63.18711936,56.8816376
,17.25,114.1028831,74.66383719,69.4378457,56.35157488
,17.5,105.7162824,81.19535618,77.22595954,56.24198233
,17.75,94.8429677,86.27477737,85.13622534,56.85295242
,18,87.43600698,92.63548873,94.97747945,56.62457472
,18.25,78.16278694,97.62776422,104.5090351,56.99889537
,18.5,67.39347765,103.9269843,114.0418246,57.32215818
,18.75,55.75718494,106.4019852,121.5301109,58.63396482
,19,46.5421759,112.7158069,128.5631034,58.70529477
,19.25,36.30192635,117.8470535,133.2542328,59.20345767
,19.5,31.40605077,123.1598412,137.3777874,58.80617828
,19.75,26.89877966,127.7830069,139.4395647,58.4999715
,20,28.3208509,130.4598796,140.9424041,57.6775795
,20.25,30.04457742,132.7386599,142.0627475,56.89538764
,20.5,31.35570736,134.2374249,141.5568656,56.35254796
,20.75,30.55608417,134.727262,138.478389,56.37163498
,21,33.72774757,135.0218577,134.9261109,55.79870313
,21.25,33.050285,131.355099,131.0456264,56.72193239
,21.5,35.77875696,127.088457,124.1643984,57.23351955
,21.75,38.55717963,122.7678764,118.707043,57.74910094
,22,40.35848637,118.1678842,113.1596159,58.48311236
,22.25,42.96044948,108.8885495,108.272303,60.12887264
,22.5,46.40490506,100.1221679,103.2998539,61.52584454
,22.75,47.20349378,93.9037805,98.47176626,62.77993422
,23,45.84571962,94.40825671,93.04649115,62.88507226
,23.25,46.17763131,91.31083007,88.29613655,63.52028342
,23.5,48.58064122,91.00519414,85.86790334,63.20372093
,23.75,54.46492157,88.08846445,82.37238266,62.91039823
6,0,64.0475103,85.6234923,79.9873345,61.92495562
,0.25,76.58545683,75.7581468,76.93353511,62.11118317
,0.5,89.19696454,65.76993962,74.1203381,62.31294354
,0.75,99.73951282,62.00391049,67.71414561,61.46303117
,1,109.1645016,64.3893361,62.56648862,59.42493838
,1.25,119.1335269,67.59375597,58.92043723,57.11780104
,1.5,119.2007281,67.5004468,54.38724169,57.12778421
,1.75,115.7443585,68.01046169,51.12492025,57.56746671
,2,115.2851261,68.06057255,48.39685946,57.62980815
