Day,Hour,HVAC (kW),EWH (kW),EV Charger (kW),Inflexible Load (kW)
,11.5,42.42358331,65.29484459,40.60571526,62.70226121
,11.75,46.60731493,62.78943302,40.96700669,62.58962227
,12,58.13734474,59.75763592,41.00485626,61.41855019
,12.25,71.23196119,57.4156291,42.00270877,59.84385752
,12.5,88.07256301,54.15226148,42.1988384,57.87455403
,12.75,95.48676922,52.2785257,42.1162575,57.10466677
,13,108.8713566,47.39694785,41.31109376,56.04792787
,13.25,113.2245966,46.20705551,39.68700278,55.61582998
,13.5,117.754768,43.40186532,37.92527698,55.51437816
,13.75,120.0986932,43.25137995,36.11537898,55.17279131
,14,126.610499,41.11028547,33.00827273,54.60670117
,14.25,131.5774526,40.9755413,31.06762165,53.84193175
,14.5,131.5565289,40.91045495,28.33901118,53.85974317
,14.75,132.8542327,41.02557718,27.93987017,53.62652784
,15,134.6025079,41.42706232,25.33513105,53.25758489
,15.25,133.3410273,40.8221002,23.81082532,53.59385782
,15.5,131.8689688,40.70939647,23.49426522,53.85443245
,15.75,129.0488825,38.88139606,21.61210894,54.71186856
,16,122.9528344,38.90911411,19.95360925,55.68107669
,16.25,119.7036562,39.14340259,22.38286398,56.14888111
,16.5,114.346294,40.30424655,24.36136463,56.74809373
,16.75,104.3774235,41.78359715,26.25040266,58.01436843
,17,94.73020288,43.14840314,31.64224706,59.25463351
,17.25,83.48853375,47.73987973,36.806994,60.03297244
,17.5,66.49392341,53.51213025,41.29044853,61.46938776
,17.75,54.08377118,59.69608596,50.55327249,62.08079973
,18,41.0434777,63.23272286,58.78383523,63.38132738
,18.25,31.36008787,68.007179,70.12150422,63.86967949
,18.5,24.77553293,72.8045858,83.05573722,63.85711789
,18.75,23.98692069,77.63903379,96.9912636,62.90897407
,19,21.69514148,82.604177,110.0940993,62.17229358
,19.25,22.09358688,85.50805369,127.745766,61.46323639
,19.5,20.96005123,87.30217089,142.0838743,61.24590938
,19.75,22.77065329,88.55478115,156.4701547,60.67785522
,20,22.14350359,89.36670626,171.2521353,60.59777137
,20.25,22.47061738,90.12449236,185.3597052,60.37703625
,20.5,22.9276211,89.86986138,195.159305,60.36050032
,20.75,26.15753285,89.24815066,203.0320172,59.98187238
,21,26.44616057,90.89698383,209.0501001,59.56928457
,21.25,28.85338879,88.09519491,212.5357021,59.80674781
,21.5,30.84609495,86.32557427,210.2303187,59.88116386
,21.75,29.83937397,83.25506703,208.3447216,60.72457416
,22,28.14534138,84.1536561,200.4651276,60.79593291
,22.25,31.85053238,80.67187575,193.3700522,60.97683132
,22.5,38.22182155,76.21032113,183.4362585,60.94888163
,22.75,44.83852907,71.36779899,174.2216067,60.96632446
,23,58.1992392,65.92426374,162.3678071,60.03828534
,23.25,69.76774231,61.53445108,153.7931573,59.16283877
,23.5,74.62758181,56.85605547,144.034848,59.42490792
,23.75,75.5091162,55.5377683,134.293743,59.57681512
3,0,82.36702734,54.12862681,125.1754356,58.79269189
,0.25,83.0457624,50.62093256,116.1500317,59.46358189
,0.5,86.43061897,47.08292423,108.7865684,59.70822891
,0.75,89.23926418,44.72799113,99.67514276,59.78216415
,1,96.60242731,42.07842091,91.87124799,59.19285143
,1.25,99.88339779,42.22562859,83.62348089,58.63518333
,1.5,102.4323765,40.13031924,76.34259847,58.69297103
,1.75,104.0010937,41.63361283,68.93440383,58.10791105
,2,105.5629781,39.07544797,61.83932842,58.42649062
,2.25,111.1462129,39.2797805,54.96790961,57.48776582
,2.5,108.6033615,39.30467083,50.43284201,57.88909086
,2.75,107.6316974,41.89766136,44.55583484,57.468337
,3,108.2763731,43.72472165,39.01603299,56.9591755
,3.25,109.3475593,44.30985407,34.46032017,56.65775628
,3.5,102.0192019,43.1162219,31.14676168,58.09554505
,3.75,99.98793909,42.86516353,26.87320025,58.47633785
,4,95.37480136,42.05797049,22.48264923,59.39381612
,4.25,91.5524552,48.23537136,20.91361218,58.63263575
,4.5,91.75111773,49.464517,18.44994875,58.32770627
,4.75,89.28477794,55.27984899,15.50456342,57.43002464
,5,87.70427666,56.2973909,13.97337596,57.45678442
,5.25,81.53971294,63.28033256,13.5570306,56.89134981
,5.5,77.97692498,69.33420533,10.84218361,56.11609082
,5.75,70.05814878,77.15769726,10.99358192,55.64454125
,6,59.5290192,83.34095509,12.5591781,55.95514469
,6.25,50.43413275,86.59087119,12.76218947,56.68812294
,6.5,43.51791228,88.62139057,14.40004393,57.34349169
,6.75,36.80604292,89.0763639,16.55402899,58.3162856
,7,30.32851673,88.12061728,17.00134218,59.56507793
,7.25,28.24351531,81.66579268,18.21252867,61.33308362
,7.5,28.36638519,74.15683085,20.89640783,62.98208263
,7.75,29.74243812,66.84540612,22.41383181,64.38667521
,8,29.95111462,63.58314714,25.15964664,65.07823341
,8.25,31.72481005,57.03767795,27.38244912,66.24899085
,8.5,33.44028686,54.07907063,27.5372883,66.63198285
,8.75,32.87399978,50.92182093,27.29986822,67.42419983
,9,36.37963622,51.76195694,28.41471033,66.67660111
,9.25,37.03634627,51.64034026,28.83449656,66.59855343
,9.5,39.89164389,54.95236236,28.91707746,65.4057009
,9.75,40.00383022,59.0247404,29.75664991,64.48277819
,10,41.10381867,61.60442458,32.56095954,63.73351688
,10.25,42.44154432,61.32858247,32.97386402,63.58077903
,10.5,41.2805696,63.23462256,34.17128703,63.34297052
,10.75,43.06072246,65.32261305,36.81731661,62.59414817
,11,49.58051608,64.18054367,37.71194299,61.80477439
,11.25,54.49998624,62.82836622,38.37947191,61.31814304
,11.5,61.54365172,60.10208871,41.28700766,60.79699601
,11.75,71.3625206,57.14919448,42.75625946,59.88217571
,12,86.16508607,52.98273374,42.36055932,58.4396454
,12.25,98.84161381,51.00317125,42.84916297,56.85130374
,12.5,110.7902515,49.39514992,41.49690078,55.29685977
,12.75,117.9750633,48.76352284,40.06205769,54.28765147
,13,128.4036915,48.22286184,38.38635365,52.73921784
,13.25,131.7105537,46.4968776,39.70420714,52.59367194
,13.5,133.9789027,45.88453617,40.0964664,52.36681197
,13.75,136.7162146,45.36506872,39.99668115,52.04427928
,14,142.1247469,46.17094161,38.05947094,50.99983125
,14.25,141.6616102,46.11440767,36.54548782,51.08649621
,14.5,140.6038872,44.72593753,32.91536922,51.56428082
,14.75,141.7281203,43.38056107,30.10073698,51.68337607
,15,141.4883235,41.92387591,27.29298648,52.04545138
,15.25,139.7743867,42.06658879,26.60481234,52.28796729
,15.5,137.5053687,41.42246945,25.43835717,52.7941478
,15.75,133.8043922,39.93903984,24.74674215,53.71595506
,16,133.7792185,36.94212266,23.81082532,54.38596444
,16.25,132.8105553,36.56078701,24.91190395,54.62569181
,16.5,126.961482,38.17335415,25.07362487,55.2031953
,16.75,121.0689702,40.63058442,27.59922397,55.59994601
,17,116.4149786,43.74599218,32.3304212,55.65227184
,17.25,107.3836766,47.05610049,37.15108107,56.36170053
,17.5,94.90653247,50.70376357,42.21604275,57.54745179
,17.75,85.3394136,54.66735631,50.99370394,58.19739242
,18,74.02987034,59.15592307,60.12577481,59.00946006
,18.25,63.55461859,65.04487373,69.17870565,59.37684464
,18.5,46.52051526,71.14467871,83.47208258,60.74678896
,18.75,40.10707333,75.89669046,99.17965738,60.71693705
,19,31.47917109,79.27091937,114.811533,61.34757277
,19.25,29.02252955,79.69022342,132.5973937,61.64745674
,19.5,27.35838931,81.27887772,151.061106,61.56068488
,19.75,28.58769567,82.2769465,166.283518,61.1422028
,20,27.05550144,85.67379034,181.5300161,60.63249969
,20.25,26.94597506,87.48494381,194.8599492,60.24754537
,20.5,25.83451949,90.1206667,205.9842843,59.83966206
,20.75,25.33299198,92.09089121,213.8191469,59.48207879
,21,24.58367202,91.94935284,221.0656206,59.63342296
,21.25,25.62600618,91.44223992,222.6793889,59.57934125
,21.5,28.42599627,88.00047204,221.5404607,59.89618014
,21.75,28.36389399,86.79063602,217.3150715,60.17496896
,22,28.08923497,84.75728841,210.6329006,60.67076942
,22.25,29.94150827,83.15011273,201.332227,60.73155585
,22.5,31.82522695,78.69304008,193.2668261,61.42062145
,22.75,35.86776375,74.22807781,183.7975499,61.7660294
,23,39.5436038,67.75231245,171.3415979,62.61695396
,23.25,47.87354208,62.22549123,160.5303822,62.51234633
,23.5,58.53010937,55.92879167,146.6120601,62.20656213
,23.75,69.30107854,53.14118579,130.7393235,61.10267504
4,0,77.71748598,50.15878131,116.1775587,60.4188064
,0.25,87.59285357,47.68281647,103.3775196,59.38896199
,0.5,94.86207511,46.070494,91.43081654,58.58418043
,0.75,101.9108439,42.90900507,83.87466445,58.15893052
,1,108.058798,41.60667581,77.92883987,57.46466437
,1.25,114.598198,38.36700627,70.18688077,57.13828693
,1.5,118.6066464,41.18184305,64.97740251,55.8714159
,1.75,118.4353918,41.89102231,58.43286642,55.74122124
,2,116.6193496,41.91328073,52.44575138,56.02684168
,2.25,117.9646014,39.07477778,45.8530431,56.44237982
,2.5,116.8905443,37.79176443,41.21819025,56.89934303
,2.75,117.01673,37.66139273,35.77817365,56.90812481
,3,121.0141495,38.16221657,32.20654986,56.1572435
,3.25,120.688034,37.48421928,27.66115965,56.36008805
,3.5,115.3178923,37.25778962,24.9291083,57.26962843
,3.75,117.4782035,35.15671923,22.80953194,57.39088316
,4,113.879113,36.69096107,21.16823661,57.62579501
,4.25,106.9907967,38.3127657,17.71704329,58.3675246
,4.5,105.8936129,41.8696694,14.97811021,57.75265096
,4.75,104.9376911,42.91258502,13.34713749,57.67383941
,5,97.4197731,46.51526742,11.25164723,58.07611021
,5.25,91.79052134,50.06335613,8.818951633,58.18832633
,5.5,87.0242137,57.06350387,6.5789448,57.39534717
,5.75,77.02595097,64.47536746,6.995290156,57.34798841
,6,67.07892637,72.10191332,6.599590024,57.24472438
,6.25,60.26705353,78.3055704,8.123895749,56.95603357
,6.5,54.1283332,84.48587771,8.887769047,56.5648272
,6.75,47.51279698,88.14726615,10.90756015,56.80967112
,7,38.63435486,91.30444522,12.40433891,57.52862651
,7.25,38.51719016,92.00016421,13.2748792,57.39276864
,7.5,35.21880353,91.01074551,13.97337596,58.14038132
,7.75,33.63188778,87.16087226,14.14197862,59.24981523
,8,31.76530827,82.72418864,16.47488896,60.53439765
,8.25,33.18390325,77.36884904,17.352311,61.49749791
,8.5,31.7269733,73.40263338,20.99619308,62.61198796
,8.75,31.11556819,68.74076051,23.84523403,63.74578453
,9,31.51876774,66.09030839,27.76782664,64.27026196
,9.25,30.34674541,62.77197545,31.2499878,65.19519286
,9.5,31.93027752,61.63304759,35.46849529,65.1949228
,9.75,31.95985731,59.40905145,38.39323539,65.6844114
,10,36.30023917,57.8638278,42.32615062,65.33333333
,10.25,37.7189064,57.64640165,47.49089755,65.1546635
,10.5,43.69921537,58.52588216,52.99284982,64.00237395
,10.75,51.69766436,59.83910035,57.2251208,62.43079585
,11,65.85800898,57.00894353,60.81394895,60.79406445
,11.25,76.70151001,55.30807699,65.23890868,59.43707462
,11.5,92.2788349,52.35055077,68.8793499,57.60193069
,11.75,101.076567,50.99221509,70.91290449,56.49614593
,12,113.2621075,46.41669714,73.17011567,55.56324121
,12.25,123.2007671,44.29231856,74.90087364,54.4451398
,12.5,131.6593103,43.07858335,74.71162575,53.36149184
,12.75,139.1878286,43.64014164,73.71033237,52.03213818
,13,148.5856778,43.37314461,71.49785251,50.58781497
,13.25,153.3818694,43.23057393,68.80709161,49.85210669
,13.5,160.6604112,43.812876,65.20449998,48.55813953
,13.75,166.123582,42.4043603,61.70857533,47.9970357
,14,168.1779772,42.57652007,58.78383523,47.63007474
,14.25,167.1556467,40.93901361,55.30167407,48.15753795
,14.5,170.2978052,39.23348704,51.85392162,48.0337985
,14.75,172.0304605,37.03627375,48.18595344,48.24484326
,15,174.5252537,34.99970976,44.84830885,48.29824613
,15.25,172.9738854,34.28777756,40.15152033,48.70467222
,15.5,174.9570883,32.11903177,37.76011518,48.86930325
,15.75,174.6563539,31.21324525,35.00741861,49.11870666
,16,172.7737341,31.74028986,33.11838059,49.30280479
,16.25,163.7663808,33.87331005,30.8508468,50.26997683
,16.5,157.1045417,36.24889737,29.66030553,50.80796281
,16.75,150.5677536,37.9432865,29.67406901,51.47731798
,17,144.2903226,40.53795746,30.52052321,51.9051134
,17.25,134.3839961,44.56437036,32.82590658,52.59536721
,17.5,125.9406981,48.98852095,35.73688321,52.96315032
,17.75,115.1521594,52.8162081,42.4809898,53.83871936
,18,104.343062,56.06807486,48.0139099,54.84553789
,18.25,93.37308145,59.28337936,57.14598077,55.88622266
,18.5,79.56547719,63.65504899,70.05956855,57.12395721
,18.75,64.836463,67.95208941,83.23810337,58.52570161
,19,52.03038919,71.24922694,95.82480843,59.84197619
,19.25,39.79280408,74.65497181,110.1973254,61.04315761
,19.5,30.35686961,78.30973381,123.9848943,61.74073779
,19.75,25.94040357,83.45918348,134.7135292,61.30305021
,20,25.77277538,87.86489108,147.1109864,60.35082459
,20.25,26.0726724,90.00366736,158.9682269,59.82755745
,20.5,25.29838449,91.04242973,169.5936356,59.72060743
,20.75,26.82365299,91.70817588,177.6728,59.32862088
,21,29.4338209,93.454543,183.0784079,58.52291243
,21.25,30.50427797,93.27549589,184.8126068,58.39142755
,21.5,32.87066821,91.32784354,183.9042169,58.44561674
,21.75,32.43006544,87.82698677,180.4530236,59.29408136
,22,33.1599909,85.11738735,175.5394602,59.77942649
,22.25,32.77290316,81.12801788,169.0293328,60.72788708
,22.5,31.36423857,79.45984936,162.371248,61.32397753
,22.75,32.50354359,74.24521616,153.7587486,62.3004961
,23,42.0129603,68.40444353,144.2344185,62.0769389
,23.25,51.01447386,62.20972747,133.9634194,62.0133003
,23.5,51.6641805,58.93380571,124.552638,62.63732985
,23.75,57.77380372,56.28109251,115.265728,62.24928196
5,0,64.07523412,53.61131005,106.4743033,61.83433809
,0.25,60.89965159,51.83685433,98.25750403,62.73675478
,0.5,60.52188786,49.23167204,89.38693933,63.37612638
,0.75,70.5937931,49.22515862,82.34347699,61.76606897
,1,77.65862439,47.72218406,75.48238079,60.96969031
,1.25,81.57438974,48.07347607,68.66601591,60.26510296
,1.5,88.34554512,43.87773061,61.96319977,60.11410598
,1.75,91.00656834,43.53393034,57.37651911,59.76474232
,2,94.15110852,41.56592765,51.045317,59.69894982
,2.25,97.32895732,41.35911582,44.82422275,59.2364522
,2.5,98.6252076,40.49950175,40.37173605,59.22007751
,2.75,96.44386103,40.31105582,37.43323247,59.61096983
,3,93.40370117,40.00910212,33.69988774,60.16449623
,3.25,89.91729139,39.32250694,29.90116648,60.8748985
,3.5,85.82021157,39.60403646,26.84223242,61.46786916
,3.75,82.87119148,39.8430914,24.3303968,61.88658905
,4,82.36634681,40.60548321,19.86070574,61.7979438
,4.25,79.77030017,44.12424476,17.05983699,61.43136425
,4.5,79.23365981,47.40395656,14.23144126,60.78840186
,4.75,74.5452484,51.45143894,13.44348187,60.63910716
,5,65.43773779,54.41465203,11.13121675,61.43781706
,5.25,60.65134527,59.45960311,10.13336424,61.08253962
,5.5,52.39359425,63.8578402,8.812069891,61.42639377
,5.75,44.49177729,73.28036457,8.832715115,60.59679017
,6,42.50634518,78.43362944,6.974644931,59.76928934
,6.25,39.44947997,81.86294565,7.243032847,59.49631751
,6.5,34.14701418,83.62199199,8.874005564,59.95381285
,6.75,33.22725768,85.50955892,9.558738835,59.68151457
,7,34.45945946,90.63663664,10.27099907,58.34501168
,7.25,32.84857242,92.14915036,12.35272585,58.26663944
,7.5,32.20544097,89.69427428,12.74498511,58.91506849
,7.75,30.48340985,86.4771096,13.47789058,59.90551896
,8,27.731415,82.66151308,14.39660306,61.19374847
,8.25,27.36427659,79.7393801,17.39360144,61.9018535
,8.5,26.17170502,75.97262593,21.10974181,62.92972143
,8.75,28.20280988,71.06653408,25.15620577,63.69498729
,9,27.63385111,66.7108191,28.02933281,64.75395736
,9.25,30.64505971,62.49528896,32.34418468,65.20894846
,9.5,32.14615523,61.05803285,35.13128996,65.28816342
,9.75,32.91802815,59.7695217,37.91839524,65.45099956
,10,30.62442305,58.87754187,41.916687,66.01619412
,10.25,30.87319908,57.80413538,46.34508761,66.21492473
,10.5,29.68054872,60.2762355,51.67843721,65.85639321
,10.75,31.17081017,59.67017524,57.9408219,65.75263143
,11,38.11107508,60.74543518,62.34513641,64.40324239
,11.25,51.1847996,56.52292776,65.46256528,63.24978145
,11.5,63.07056225,56.33320073,69.2544048,61.39022099
,11.75,80.61724376,53.2273893,71.27075504,59.27293227
,12,97.32090519,52.27485885,71.59763776,56.81201987
,12.25,106.2308111,50.32319363,72.06903704,55.82013831
,12.5,113.8345137,49.78370977,73.14947045,54.7234312
,12.75,121.3538821,49.01604491,72.24108058,53.69092444
,13,124.0788266,50.08137206,71.85914393,53.01819396
,13.25,131.5322154,49.15373677,72.04151008,52.03179292
,13.5,135.0828419,50.22388436,69.77053541,51.22588211
,13.75,141.1056577,49.0510928,65.22170433,50.52285192
,14,142.3222883,47.06526393,61.21653082,50.76948633
,14.25,144.428225,43.94338702,56.22726829,51.12628689
,14.5,141.4831277,42.49809651,49.73090439,51.91867812
,14.75,143.768814,42.34872412,45.66723608,51.58616218
,15,145.1974529,41.36275977,43.53733711,51.57668313
,15.25,143.985571,39.38035093,40.81560838,52.21111955
,15.5,142.8154414,37.83443123,36.77258529,52.741878
,15.75,139.7781246,38.4038464,33.73085558,53.10131198
,16,135.1732862,39.30372095,31.52869833,53.638114
,16.25,131.1821054,40.94483674,27.08309337,53.91201052
,16.5,130.3379189,41.03288708,25.15964664,54.02751362
,16.75,125.2836912,41.65540429,25.93728342,54.6978529
,17,120.1107827,44.1738696,27.56825614,54.9658593
,17.25,115.0013233,45.08432289,30.9678364,55.58104985
,17.5,102.2178057,50.04185169,36.56613305,56.5247396
,17.75,91.11580408,51.26875187,43.29991703,58.02841538
,18,82.131597,56.01780496,52.68317146,58.41054338
,18.25,71.51656312,58.21550815,63.06083752,59.62057031
,18.5,60.06816284,63.37205475,73.20452438,60.30641511
,18.75,51.42682448,66.42363598,85.28198057,61.01090009
,19,41.71587118,72.68224585,96.95341403,61.17385042
,19.25,33.0791473,78.270779,108.9448485,61.31382999
,19.5,27.24582395,84.30109741,121.6072527,60.90709096
,19.75,23.40537038,88.03407467,132.9414808,60.69201304
,20,22.30038023,90.05716842,145.3286154,60.41923507
,20.25,23.2258156,90.99678108,156.3497242,60.0623626
,20.5,23.77924557,93.39088486,163.9574894,59.44179074
,20.75,25.71983287,94.81820246,170.4641759,58.81411508
,21,27.60837769,96.13687889,175.2710723,58.21890871
,21.25,27.95827453,94.87751964,177.3252721,58.44278282
,21.5,28.35848558,93.50045876,178.1717263,58.68476258
,21.75,30.57268806,89.13064931,176.9192494,59.30155895
,22,30.21576848,84.2467662,172.2155791,60.44397344
,22.25,30.9682758,80.79924527,168.7678266,61.08968803
,22.5,33.27734397,77.16592788,160.853824,61.52764099
,22.75,36.70851299,74.84784323,152.1105715,61.49378387
,23,38.4626296,69.66817971,141.7810777,62.36416155
,23.25,38.29039499,67.14133438,133.495461,62.95324027
,23.5,38.26651802,64.16505278,127.425765,63.6184565
,23.75,44.0173198,58.4044471,123.141881,63.97846281
6,0,48.29575667,51.96846751,119.2227293,64.7241306
,0.25,54.62177612,46.99622441,115.795622,64.8169104
,0.5,65.30676787,46.86148008,111.2089414,63.1372549
,0.75,73.48995025,44.30148397,102.4175167,62.39683375
,1,77.65715028,42.18704674,93.5848016,62.19995668
,1.25,81.64105049,39.28064292,85.25101274,62.20840016
,1.5,82.88157649,38.30216537,76.65915857,62.22735546
,1.75,83.95990504,37.71409744,69.67419103,62.18550465
,2,90.29547718,36.7345813,62.85782615,61.38948336
,2.25,94.47315673,33.63310373,56.23415003,61.41027187
