Day,Hour,HVAC (kW),EWH (kW),EV Charger (kW),Inflexible Load (kW)
,15,104.7948621,57.29263317,48.36779795,47.3011258
,15.25,108.5910691,51.64371993,49.4964483,47.94904673
,15.5,106.3119763,53.96047894,43.82446725,47.79886624
,15.75,106.6473092,57.3872803,45.2691397,46.98370158
,16,104.8706017,61.27606552,41.13622731,46.40380027
,16.25,101.1393778,59.2721987,41.17316496,47.44609984
,16.5,99.87050705,54.8236711,39.01436464,48.63768085
,16.75,96.60454574,52.44459654,43.40994475,49.6889179
,17,87.71584044,58.61828527,47.7480663,49.73917991
,17.25,78.60087176,65.33351988,58.76779795,49.70530054
,17.5,73.34421304,69.73214709,65.07592739,49.56889323
,17.75,65.37509246,70.23076986,76.03409629,50.73314746
,18,55.68030713,71.00131004,83.13843725,52.11308196
,18.25,47.59172571,74.86585169,92.69707972,52.54846796
,18.5,38.72278572,81.40134494,100.975217,52.51516652
,18.75,32.85927801,90.58159189,115.0033149,51.41327288
,19,27.12469562,95.58084206,122.895659,51.21986158
,19.25,24.22477825,96.68230043,138.3889503,51.43907983
,19.5,22.53233157,93.20537012,151.5141279,52.48252248
,19.75,22.16420687,92.74766216,165.1194949,52.64313531
,20,22.16226138,95.78986784,173.7382794,51.96740088
,20.25,21.39534884,99.9431686,185.3572218,51.16715116
,20.5,23.42879756,101.0587099,192.9130229,50.59390129
,20.75,25.08762061,97.8345695,197.8544594,51.04496526
,21,27.11210276,94.52193692,198.63015,51.45718869
,21.25,24.97240895,91.65462025,199.303236,52.43672118
,21.5,29.0908473,92.92351087,194.8625099,51.49579535
,21.75,29.0629334,95.6839775,190.807577,50.88682455
,22,31.13444028,94.19929298,183.8468824,50.88531334
,22.25,34.7203929,87.7003237,177.2842936,51.75577631
,22.5,40.69863523,78.3269096,167.0566693,52.88223845
,22.75,47.24008368,75.43790239,159.1232833,52.4776083
,23,55.26004716,74.4308443,150.352644,51.41820483
,23.25,62.1630989,76.09472999,141.3521705,49.94396418
,23.5,70.10758992,70.42603585,129.7619574,49.93255542
,23.75,77.98829979,64.49633373,119.9981058,49.98935343
2,0,91.09102076,54.7486439,112.8937648,50.05907137
,0.25,101.6543449,51.75364045,101.3199684,49.03449582
,0.5,110.5471692,50.11401814,94.33464878,47.97600445
,0.75,116.2942182,54.923332,89.86929755,45.98774021
,1,120.4923115,54.23935361,86.51617995,45.46804046
,1.25,122.1441966,51.30366634,82.26424625,45.85611381
,1.5,127.0446019,43.8099615,77.77016575,46.7373167
,1.75,132.7660701,40.73194607,70.31286504,46.50588521
,2,125.8434123,44.49609894,65.1703236,46.77703205
,2.25,127.2225824,50.75889965,58.1234412,45.16463134
,2.5,127.0533112,58.17150498,48.58121547,43.54446911
,2.75,127.8376051,59.37521559,42.56037885,43.15149084
,3,126.5922592,54.59571292,39.73670087,44.41285788
,3.25,128.7987218,46.56914217,35.53401736,45.84350625
,3.5,125.5848443,47.78692671,32.27119179,46.08710786
,3.75,120.5168187,57.70749829,32.19321231,44.6934205
,4,111.4677638,65.18561973,31.56116811,44.47946452
,4.25,107.1750477,69.80379376,25.96306235,44.14003819
,4.5,104.4681284,69.62084605,21.4566693,44.61380033
,4.75,102.266121,76.3512208,18.89976322,43.47048268
,5,96.06439861,84.36594395,16.60142068,42.68170868
,5.25,91.25935278,94.34043928,14.15532755,41.23396149
,5.5,85.31598216,101.4386412,17.34017364,40.60752258
,5.75,80.01947454,106.0007859,19.343015,40.44115387
,6,73.19574022,104.824979,15.85856354,41.79424179
,6.25,69.78807902,102.2637132,15.67797948,42.90863775
,6.5,63.28878422,101.6786913,17.87371744,44.0785298
,6.75,57.16632027,101.1584123,16.24435675,45.17374157
,7,53.10665871,98.93678339,16.66298343,46.31698274
,7.25,48.56861352,87.84636803,21.57569061,49.50760672
,7.5,43.86179649,80.93327652,27.38721389,51.79694
,7.75,37.82222698,73.184909,25.9261247,54.48513057
,8,33.78356908,72.35892323,28.48303078,55.31486823
,8.25,29.97779301,74.06025607,28.52407261,55.54571844
,8.5,29.36330615,72.30495511,31.66377269,56.03410321
,8.75,27.98278917,69.45655711,29.37363852,56.88796326
,9,29.74225382,57.82359818,33.53938437,59.1915509
,9.25,34.61185663,60.56839712,35.28366219,57.80245913
,9.5,35.72144626,65.4386211,34.04009471,56.5426528
,9.75,36.14802126,77.82183722,31.29439621,53.72257499
,10,35.79559172,80.76633305,30.21499605,53.12463131
,10.25,36.54679379,80.4398023,29.07813733,53.07700137
,10.5,35.42104626,76.29577711,27.75248619,54.17801546
,10.75,39.75301473,74.79760757,31.57758485,53.81782707
,11,41.22598458,80.0415347,34.59415943,52.41683476
,11.25,47.80297739,83.44536666,36.70781373,50.6081088
,11.5,54.87573679,83.28184482,36.70781373,49.51280549
,11.75,59.63325724,78.52044843,39.61767956,49.8096903
,12,70.32601637,73.1631279,40.73812155,49.28936451
,12.25,81.01879167,70.42661845,39.88034728,48.18663368
,12.5,85.8568093,74.88427346,38.44798737,46.42196085
,12.75,84.78151341,80.75473591,37.87750592,45.28946098
,13,92.22238339,79.9028575,35.56274665,44.2882281
,13.25,95.26992049,75.09720857,29.41468035,44.86854415
,13.5,98.19230046,67.02573893,29.55422257,46.19462327
,13.75,102.5543883,65.44680288,29.93180742,45.8475639
,14,104.2822767,66.21541579,29.41878453,45.40029889
,14.25,104.814262,70.46877489,29.18484609,44.36999033
,14.5,108.8014933,67.09067188,30.08366219,44.48272288
,14.75,114.6995851,59.95947568,27.24767167,45.12373845
,15,118.2917666,54.59706648,27.6047356,45.7406359
,15.25,117.3522842,52.11798982,29.86614049,46.44185901
,15.5,110.9902376,57.13083917,30.43251776,46.34581994
,15.75,107.3466247,58.42552166,32.63646409,46.6410908
,16,104.6064468,58.22122939,32.3902131,47.12491754
,16.25,102.0345918,54.200907,33.21515391,48.42981932
,16.5,103.1981982,52.03945946,34.97584846,48.72396396
,16.75,100.1532372,52.94437444,40.26614049,49.01006551
,17,92.48875562,59.13745984,49.08602999,48.86014136
,17.25,83.33349063,64.91499565,56.58437253,49.04108691
,17.5,74.4613235,68.19925194,64.97332281,49.73079892
,17.75,63.57664513,67.9917715,76.33780584,51.51845422
,18,55.59541558,67.98117362,85.13307024,52.79780604
,18.25,45.26736239,73.85315801,96.89565904,53.14540913
,18.5,34.29765136,82.67823971,116.8337806,52.93943362
,18.75,30.11614644,89.81884099,131.4980268,52.02167413
,19,27.16087757,93.44470526,142.6901342,51.68876953
,19.25,25.06740779,93.65353617,159.1807419,51.97731783
,19.5,23.51860448,93.02039041,173.4058406,52.36582541
,19.75,23.30569195,93.72346958,182.135438,52.2436516
,20,21.32814385,96.69123953,194.1442778,51.90055487
,20.25,21.34671524,99.1952906,205.8165746,51.34112765
,20.5,22.66874668,99.39911546,210.7539069,51.08430821
,20.75,21.79846992,96.57561647,214.1767956,51.85099671
,21,21.35655487,93.79446221,218.354854,52.5397374
,21.25,21.33640011,92.72426456,219.8610892,52.78078386
,21.5,22.93984844,94.65305308,215.5845304,52.09561245
,21.75,21.07615196,94.92092856,209.8099448,52.334276
,22,25.89054653,91.76654815,202.9764799,52.2649463
,22.25,35.69008735,84.74451956,193.2044199,52.25747057
,22.5,48.78794112,78.06879205,180.4239937,51.64530896
,22.75,54.74564237,73.90186506,172.6506709,51.61806054
,23,64.79810167,73.85224626,162.6241515,50.02069345
,23.25,74.65496269,72.552441,153.3815312,48.7324413
,23.5,79.63171271,69.66731863,146.1499605,48.5772996
,23.75,81.90107871,62.88088214,138.360221,49.72229804
3,0,90.72347796,58.18961808,125.9368587,49.35321729
,0.25,92.11094584,54.15780908,121.639779,50.02717998
,0.5,92.51792375,55.01312355,114.2727703,49.77199363
,0.75,91.73660448,58.72560184,103.8235201,49.07200954
,1,97.72743235,61.47310232,95.56590371,47.50292142
,1.25,102.4642509,56.58015137,90.09913181,47.83235289
,1.5,106.5330241,49.99863405,78.50891871,48.64390858
,1.75,111.2185753,44.48014606,70.69865825,49.12055105
,2,112.6664357,49.49870516,64.57521705,47.77365803
,2.25,114.6731394,54.07762843,57.70071034,46.43504693
,2.5,115.6253497,59.27979784,51.42541436,45.12665563
,2.75,116.5162544,55.88912259,51.26945541,45.73759428
,3,112.1009999,52.44846657,45.93812155,47.20862522
,3.25,110.9586631,50.65118734,44.87103394,47.79079449
,3.5,105.934647,56.42831629,40.18405683,47.31083063
,3.75,100.8407991,66.34405949,39.3878453,45.92234781
,4,96.65597424,71.49782238,33.00994475,45.44663915
,4.25,94.35764462,73.83776342,29.451618,45.29438499
,4.5,91.48045327,74.51100519,24.35832676,45.60512632
,4.75,87.13329521,83.32829706,23.34869771,44.34127342
,5,81.69097771,93.33995391,21.22683504,42.98723159
,5.25,75.5043193,104.8339765,22.90544594,41.4228697
,5.5,70.0940367,109.5688073,23.70165746,41.23633028
,5.75,66.86013689,109.9949285,24.19826361,41.65906066
,6,60.72140559,109.8441427,25.0765588,42.67476562
,6.25,53.37147581,109.8592413,22.31033938,43.84739914
,6.5,47.30024956,113.4310518,19.85603788,44.02505966
,6.75,40.623235,112.2967261,24.85082873,45.34545438
,7,33.73224353,108.8468396,24.52249408,47.21465446
,7.25,31.68292867,97.42812798,25.40489345,50.08003631
,7.5,30.18142849,87.61113451,30.20678769,52.50183044
,7.75,30.53050071,76.92041257,32.44767167,54.82169487
,8,29.94466657,73.59277801,30.30939227,55.65490268
,8.25,27.43520229,73.06151854,32.88271507,56.17447462
,8.5,26.845784,72.46620148,34.98816101,56.40107423
,8.75,29.18997376,67.4041869,36.71191792,57.150896
,9,32.7497593,62.57955143,35.96495659,57.65347153
,9.25,37.177572,61.62912791,33.27261247,57.15622672
,9.5,40.23051907,65.17170999,30.99068666,55.88051473
,9.75,40.13415021,71.91177775,29.9851618,54.39814091
,10,36.01655172,73.77566897,30.96195738,54.64275862
,10.25,36.43322761,72.87474728,35.45603788,54.7762953
,10.5,42.19450558,71.13719736,40.58216259,54.24061303
,10.75,44.80021247,72.44726911,40.14711918,53.53257287
,11,52.94884723,81.86567622,44.19794791,50.13581195
,11.25,65.16282294,82.9568574,44.39084451,47.93909113
,11.5,77.89748695,83.82599368,45.10497238,45.70840349
,11.75,86.20783004,77.41187355,44.50165746,45.80410863
,12,95.96728923,75.15603451,46.66866614,44.74389272
,12.25,98.81512638,77.90580646,46.07766377,43.67717834
,12.5,101.2691584,81.37219683,43.73417522,42.51422425
,12.75,99.86704386,86.34345091,43.08981847,41.63383945
,13,103.7724815,82.30748975,38.62857143,41.90584968
,13.25,109.3366611,75.81733141,39.03078137,42.45783835
,13.5,116.7801217,65.69918468,36.85966851,43.51536172
,13.75,119.5984391,65.54151494,35.62430939,43.09946865
,14,121.1759239,67.48603081,34.40126283,42.41495643
,14.25,121.8324877,68.34004898,34.41357537,42.12012441
,14.5,124.5741822,65.62442584,31.45035517,42.28492511
,14.75,127.8148414,59.4277226,31.46266772,43.1434648
,15,131.8033594,56.85931213,32.9976322,43.0760598
,15.25,133.9133618,54.37910921,31.79510655,43.28961562
,15.5,128.8495436,58.40550135,35.90339384,43.20507272
,15.75,124.1706782,58.18948666,38.68192581,44.00169446
,16,121.1329073,56.39775651,37.9554854,44.88590005
,16.25,123.5724205,52.20567813,39.22367798,45.42715091
,16.5,116.8716947,51.94917529,45.23220205,46.55626768
,16.75,115.3475943,54.8840426,46.35674822,46.147931
,17,107.4605819,59.05573425,51.14222573,46.48281039
,17.25,99.71840966,63.54945546,58.8047356,46.72295324
,17.5,91.71966761,65.31580889,67.85856354,47.61022898
,17.75,83.80949184,68.27329168,76.21878453,48.21863871
,18,79.58466807,69.75928761,86.33970008,48.5643892
,18.25,72.80216784,74.60615507,101.1024467,48.57250757
,18.5,58.97569754,82.75243268,113.9772691,48.97445891
,18.75,48.13929505,87.84567541,129.37206,49.57645159
,19,42.2497775,92.79878675,144.6478295,49.41808299
,19.25,33.25285844,92.22204533,162.3286504,50.9857548
,19.5,26.46012858,94.5869241,176.8738753,51.54706296
,19.75,22.67059401,96.28276878,193.6066298,51.77653412
,20,22.23230065,100.2520849,204.638674,50.96459081
,20.25,18.37948516,104.2857474,215.7897395,50.68467184
,20.5,16.53514555,103.8774724,225.8614049,51.07049396
,20.75,17.61084241,100.578201,234.582794,51.63155388
,21,20.15488262,96.37938603,238.9127072,52.15757744
,21.25,19.31476736,98.77377198,238.7485399,51.75991012
,21.5,24.89252665,98.3928747,233.7373323,50.95211247
,21.75,26.23646689,99.52714082,228.307498,50.48502289
,22,26.97890625,93.058875,216.7747435,51.803625
,22.25,28.37457763,86.97637394,204.2692976,52.93198448
,22.5,34.99716579,79.94031097,192.8760852,53.43593993
,22.75,38.02380246,77.59020795,183.6211523,53.47392317
,23,42.74545962,77.56821446,168.6778216,52.72334547
,23.25,55.56956197,73.83283535,156.5417522,51.50157334
,23.5,64.67279489,67.07960784,144.1594317,51.5457733
,23.75,76.05689096,59.50003826,132.1670087,51.40866672
4,0,81.53869555,51.6492135,117.9049724,52.27620571
,0.25,90.55539005,50.55964591,108.5351223,51.07566072
,0.5,92.25871282,55.86818726,98.37316496,49.62345323
,0.75,99.19747506,57.30714058,89.25777427,48.19348386
,1,103.5317816,56.80683632,82.78547751,47.61117354
,1.25,110.0254647,50.30282659,78.52123125,48.01751974
,1.5,112.986543,47.71031457,71.8519337,48.119861
,1.75,116.5712079,47.93451316,67.61641673,47.4964927
,2,115.4226946,53.92373661,61.29597474,46.34931628
,2.25,115.902765,56.71970285,54.31475927,45.65117919
,2.5,115.010674,56.05693649,46.54554065,45.94119517
,2.75,120.0832095,48.65331352,42.24435675,46.77483903
,3,122.8270935,45.67909341,37.6148382,46.99675539
,3.25,118.7796885,48.31799841,33.61325967,47.05791685
,3.5,115.2904495,54.38920629,31.79921073,46.26703779
,3.75,110.9808434,58.3856495,28.22446725,46.06847627
,4,107.0460648,59.01203055,26.64435675,46.55884507
,4.25,101.9184285,55.69967338,27.05067088,48.11534625
,4.5,98.91472499,55.83640546,27.60063141,48.5655539
,4.75,97.77609593,60.42881166,25.6347277,47.72719984
,5,94.2616469,73.28478597,24.43630624,45.4326285
,5.25,90.62959267,82.13103422,21.36637727,44.04792423
,5.5,83.10253484,88.21377671,19.81089187,43.90053293
,5.75,77.43917432,89.79952341,17.0816101,44.45428246
,6,68.94796358,94.81396071,17.33606946,44.69855678
,6.25,57.77493217,102.1633964,17.21704815,44.85303387
,6.5,48.36931057,111.0326829,19.99968429,44.38698077
,6.75,42.08396049,115.3894234,14.95564325,44.42447224
,7,35.40332157,115.2038534,15.10339384,45.53461223
,7.25,31.70316239,110.7476829,15.22241515,47.11689782
,7.5,31.02720808,104.6524328,14.66014207,48.57955054
,7.75,26.599329,101.490242,16.20331492,49.99072025
,8,26.53213752,98.27392697,22.08050513,50.71620756
,8.25,25.93837685,93.20268299,26.74696133,51.93815237
,8.5,25.42140723,83.05971529,31.97569061,54.27486034
,8.75,27.12896241,70.54931517,35.1851618,56.78174042
,9,31.35573826,61.5734851,35.817206,58.10008519
,9.25,31.44692427,61.90899757,39.52328335,58.0109371
,9.5,30.61420315,67.62060328,46.1433307,56.87492677
,9.75,32.89930063,71.83549065,45.78626677,55.57266953
,10,31.51744711,72.63662826,55.29976322,55.61573552
,10.25,40.56503144,67.15076252,57.74996054,55.3872033
,10.5,47.83030275,66.62700922,65.851618,54.34114951
,10.75,57.49431809,70.0060389,66.7504341,52.04401157
,11,65.20108601,76.6433101,74.05998421,49.33597955
,11.25,74.88544942,77.51371748,77.61420679,47.59305754
,11.5,83.2839895,73.34788751,82.8347277,47.17503112
,11.75,95.01044714,69.35485643,80.73338595,46.18613814
,12,106.2325599,64.12962701,81.86614049,45.55176219
,12.25,111.5129943,68.480003,82.77316496,43.74014247
,12.5,117.2838474,69.90551457,83.05224941,42.50002562
,12.75,122.4521086,72.4868092,82.65824783,41.0994828
,13,127.19145,68.94544318,78.48839779,41.1281584
,13.25,132.3543771,63.00779295,77.53212313,41.6215679
,13.5,135.8800021,59.28611616,74.78232044,41.88450719
,13.75,137.6048663,60.04291752,70.35801105,41.44035084
,14,136.6550187,63.87717185,68.77379637,40.74026993
,14.25,141.7747466,61.79391838,67.28808208,40.38405868
,14.5,144.2623394,57.53304562,63.48760852,40.93290444
,14.75,150.9536238,50.65898743,58.88271507,41.38986742
,15,150.4711503,49.94971219,53.69092344,41.6246799
,15.25,145.0299083,50.14068064,49.5210734,42.45284119
,15.5,140.5448078,53.79140362,47.82604578,42.35918551
,15.75,137.9211999,53.86825183,45.45382794,42.76188539
,16,138.0226044,49.86568512,46.32801894,43.63511993
,16.25,135.4451193,45.36578172,47.92044199,45.04749609
,16.5,135.2113471,43.75446949,49.9109708,45.44296902
,16.75,130.4683347,49.52037393,52.55406472,44.92053891
,17,124.125735,56.40822318,55.20947119,44.40472169
,17.25,117.6665988,60.63003578,59.76101026,44.50000291
,17.5,113.4324504,60.87903054,65.90907656,45.12213449
,17.75,105.126375,60.34160966,73.75217048,46.57053341
,18,95.0282317,63.183486,82.31760063,47.55470826
,18.25,85.32155341,68.96856732,94.24025257,47.82220316
,18.5,76.86220179,74.97183161,105.2764009,47.84164069
,18.75,67.69446982,80.02639871,118.7052881,48.18524067
,19,57.84339637,82.45002369,132.2531965,49.2228291
,19.25,47.98870688,83.78408964,146.8271507,50.50312031
,19.5,38.65907878,87.18491908,163.9539069,51.24012093
,19.75,28.69029447,94.00005794,178.3513812,51.32065112
,20,22.07038864,100.2801484,191.0004736,50.98426039
,20.25,22.26107019,101.4453101,201.6097869,50.69482652
,20.5,21.97181176,97.9217691,212.3052881,51.52411698
,20.75,22.38963232,95.1220688,218.9499605,52.07942132
,21,25.45334695,94.6186162,219.6148382,51.70110533
,21.25,26.6212971,96.86213459,220.8050513,51.01567366
,21.5,25.08779829,98.83259793,218.3507498,50.82315273
,21.75,28.93986109,95.95771642,208.7469613,50.84568524
,22,30.59963363,90.91256666,200.4852407,51.70126603
,22.25,30.40823354,83.72214649,193.766693,53.32976119
,22.5,34.17202219,78.16406374,182.2585635,53.96268451
,22.75,37.3238472,78.72091761,173.4509866,53.3346472
,23,42.37591146,80.40894281,167.073086,52.15120021
,23.25,53.57055315,75.08731105,151.9163378,51.54264237
,23.5,57.86204353,67.29884808,144.6601421,52.58677346
,23.75,67.64969237,56.88026242,134.1657459,53.3359909
5,0,73.7504191,58.09052505,121.0692976,52.09092738
,0.25,72.75764547,59.23925676,113.0292028,51.99449744
,0.5,72.11456464,64.33167119,105.7524862,50.96574273
,0.75,78.75042599,60.69298194,92.29076559,50.71260252
,1,80.26985839,59.91480968,84.51744278,50.64242051
,1.25,89.7514925,53.21002866,81.52138911,50.61531039
,1.5,97.59428621,52.41344134,76.81799526,49.5374828
,1.75,95.91637052,54.50692759,73.51412786,49.34073014
,2,94.98509523,60.81413663,68.80252565,48.08813218
,2.25,93.81667668,65.99639495,67.02541436,47.12346619
,2.5,94.81839692,61.09075836,58.41073402,48.05333241
,2.75,98.11602527,55.92096496,47.88760852,48.67455485
,3,103.4766615,48.34311279,41.52202052,49.5008202
,3.25,98.53043672,56.41058797,36.37127072,48.49944391
,3.5,94.94761775,61.29727248,30.2026835,47.98676505
,3.75,90.31065062,67.30101991,28.95911602,47.3945137
,4,85.96588714,64.39024821,26.19700079,48.73651401
,4.25,83.33833233,59.92153569,22.67971586,50.14997001
,4.5,82.96244437,60.99026854,24.51428571,49.97261589
,4.75,78.68298735,68.26753579,23.20094712,49.04015852
,5,69.8877281,83.32815438,22.90955012,47.10059586
,5.25,65.1065695,89.72200878,22.35138122,46.44472471
,5.5,58.33184702,94.68222308,23.92738753,46.42641046
,5.75,55.58723708,95.26796455,20.49218627,46.73538328
,6,50.89657456,101.613194,18.62888713,46.0758383
,6.25,45.55485002,110.4108724,15.47687451,44.97547458
,6.5,38.87578802,119.0179896,16.99542226,44.13143179
,6.75,33.16765746,120.8830515,15.97348066,44.63027446
,7,28.22390296,117.3705784,20.44293607,46.20182478
,7.25,26.53439709,110.4394951,22.36779795,48.01238643
,7.5,25.20322458,104.9692734,25.41310182,49.44097887
,7.75,26.82451178,101.073407,28.74159432,50.047321
,8,28.59345933,97.05547977,34.14680347,50.65716211
,8.25,29.09195827,89.86896284,33.53117601,52.17440604
,8.5,27.88130345,81.25229494,37.6394633,54.28292591
,8.75,31.53267444,69.22026258,40.35643252,56.37249152
,9,33.19291478,64.88923717,40.6765588,57.06930315
,9.25,33.42150931,63.64283948,43.29502762,57.30970529
,9.5,34.47958115,68.39976095,49.88224152,56.08332014
,9.75,35.57282048,68.76566261,51.66756117,55.82709036
,10,38.60662551,68.67989405,57.42573007,55.36074124
,10.25,41.31438317,66.36148721,64.75990529,55.44270153
,10.5,47.55918916,68.21042446,66.51239148,54.03265763
,10.75,50.61923108,75.42252316,73.87529597,51.94036232
,11,58.29162411,78.03615935,82.26424625,50.1319714
,11.25,64.93735604,78.36032102,86.8691397,48.99661836
,11.5,73.3920521,72.95635331,90.93228098,48.84474871
,11.75,82.21637466,72.31705862,99.3581689,47.57492258
,12,94.14063096,71.58966407,96.27592739,45.82868481
,12.25,95.11438508,77.26600437,97.09676401,44.41147519
,12.5,96.31396866,79.20013611,94.59321231,43.78973477
,12.75,105.3279334,77.53857511,90.89123915,42.71673619
,13,110.1064581,70.91470364,85.92517758,43.42414368
,13.25,114.0508185,63.75081897,89.06077348,44.38502038
,13.5,118.0314061,63.15017145,84.98942384,43.8816036
,13.75,122.77884,65.32533045,85.42857143,42.6386455
,14,120.9540247,70.07284857,83.80331492,41.87561192
,14.25,122.7647191,64.7466906,79.15737964,42.76949148
,14.5,128.8275447,58.3231171,71.05572218,43.22690016
,14.75,130.3408319,50.83698008,68.02683504,44.64836022
,15,129.0207768,51.11752271,61.84593528,44.79722623
,15.25,122.9932532,53.10762192,55.26282557,45.31938572
,15.5,120.8824988,56.12606932,53.57600631,44.98634034
,15.75,118.5458872,56.42724677,50.76874507,45.29326988
,16,121.9683571,52.82717523,46.70560379,45.54569058
,16.25,118.0052245,50.26943564,47.44025257,46.74817838
,16.5,117.0270203,48.5513634,52.34475138,47.28648488
,16.75,111.7682016,55.32092321,57.18768745,46.62354925
,17,106.8036695,59.17880698,58.42304657,46.56056689
,17.25,101.0675573,62.49815982,66.21278611,46.74071086
,17.5,96.23335009,60.68655441,73.55927388,47.91676301
,17.75,88.29378407,62.88652756,81.31207577,48.69821065
,18,80.59556125,68.40331333,89.40962904,48.7039739
,18.25,72.80249746,74.59120924,105.6252565,48.57577613
,18.5,63.64866213,81.4529807,117.6299921,48.51555168
,18.75,55.65098517,85.05453357,133.2833465,48.99483491
,19,49.82998132,87.28447009,147.303236,49.43065408
,19.25,42.24954536,88.43669637,161.8361484,50.38747355
,19.5,34.21180521,92.36200212,174.3826361,50.80122181
,19.75,26.38270272,97.8311493,188.9196527,50.83851217
,20,23.67258826,101.7733843,197.5302289,50.39607826
,20.25,19.69820055,101.2486419,205.8288871,51.14858971
,20.5,18.22680509,97.57058018,215.239779,52.20136003
,20.75,16.68992733,95.63501612,221.3960537,52.87738582
,21,20.5018771,95.58601067,223.7395422,52.27836396
,21.25,19.52325186,100.004503,224.2977111,51.4530568
,21.5,21.44848893,101.0194211,223.2511444,50.91948152
,21.75,25.92302075,96.79560737,218.1701657,51.14218171
,22,28.82887625,89.66238473,213.1425414,52.26240541
,22.25,28.07734375,83.59702998,202.17206,53.73050723
,22.5,29.11457012,83.19493784,190.450513,53.65390482
,22.75,26.81043514,81.75823798,179.5251776,54.34183305
,23,27.44085081,83.57590617,166.1455406,53.83704028
,23.25,28.69950549,76.74882795,152.2364641,55.15278402
,23.5,36.92206309,70.41778403,144.7668508,55.24407346
,23.75,47.62229364,59.1863667,138.6639305,56.02790708
6,0,62.09876691,61.56474973,129.7003946,53.1831418
,0.25,69.52726045,62.38856888,122.5016575,51.81151191
,0.5,77.24282715,65.87722883,115.1018153,49.80176347
,0.75,79.52276822,62.81859245,106.8975533,50.11666987
,1,82.35915013,57.56686848,99.63725335,50.82989854
,1.25,87.93261811,52.26335459,91.03898974,51.1167023
,1.5,94.69020915,50.96176906,82.49408051,50.32472897
,1.75,97.49233214,56.89332988,72.84514601,48.55826466
,2,99.13432781,60.37197576,64.57521705,47.52251294
,2.25,101.0389083,61.09611872,60.04830308,47.0568594
