Day,Hour,HVAC (kW),EWH (kW),EV Charger (kW),Inflexible Load (kW)
,5.25,131.7526094,75.72855729,15.07124769,50.09101421
,5.5,125.7355327,81.18178475,13.41053855,49.84191815
,5.75,117.3040452,88.83280048,12.62666163,49.49073043
,6,106.9449581,94.66931172,14.24297421,49.85118187
,6.25,98.19864576,98.19121219,16.21584673,50.4679473
,6.5,90.09628216,94.97016604,16.83878609,52.48011351
,6.75,75.96258354,92.06874636,18.57718923,55.38626522
,7,62.15454646,86.88124561,20.20876313,58.7483291
,7.25,52.87237408,82.18125523,20.74845892,61.27791898
,7.5,48.51323379,71.88989673,20.4460073,64.26234999
,7.75,43.69942007,63.57103306,22.6921962,66.88119655
,8,49.38073944,55.20447355,23.21524327,67.8314209
,8.25,52.44585818,53.05748676,22.1344643,67.81811008
,8.5,53.97885535,50.95330673,23.82569609,68.04042609
,8.75,53.56119095,50.80894827,26.02332625,68.13933205
,9,59.88659546,47.34595543,26.57412118,67.8968213
,9.25,59.54119264,46.09547344,27.18734878,68.22997064
,9.5,62.38992066,44.39203505,29.69020535,68.15271602
,9.75,64.27684967,47.28130567,29.1033382,67.20874724
,10,56.91263537,54.4414479,29.59031307,66.79587881
,10.25,57.52624672,62.20422047,29.29896058,64.97264042
,10.5,57.28664822,63.59866685,31.47023027,64.70109921
,10.75,52.47038368,66.77634046,32.91311876,64.76555184
,11,58.90850764,65.58568972,32.32763901,64.00004106
,11.25,66.7619057,70.81481774,32.79102819,61.58146892
,11.5,77.21410209,73.20449504,34.29218717,59.3780781
,11.75,86.54871282,74.08569818,34.77916204,57.68871747
,12,104.97423,68.00399196,37.1085945,56.09212499
,12.25,118.5641665,64.29656628,41.80491904,54.74160752
,12.5,128.9331923,63.97188355,43.15207742,53.1547151
,12.75,134.8058862,67.06286131,44.64491205,51.52820015
,13,149.0834951,64.90393657,45.55504171,49.72354377
,13.25,156.8262306,59.83328655,45.5952761,49.61151721
,13.5,159.6164021,55.37046239,43.57384483,50.15682846
,13.75,163.3730287,50.88253847,43.33521327,50.55308463
,14,172.7266291,47.06630549,43.01611293,49.90456034
,14.25,172.4474657,45.35490447,42.16425377,50.32953783
,14.5,176.667587,43.68602466,39.40472954,50.02518061
,14.75,183.9844294,39.71333668,39.86673134,49.73730537
,15,192.0286012,33.36009892,39.58925278,49.8620685
,15.25,191.5325829,29.62232348,40.88507763,50.77204818
,15.5,187.1818939,29.00461958,40.54794119,51.60542596
,15.75,185.8703414,29.05786982,42.71366131,51.80344098
,16,180.0259,30.02046447,44.79058829,52.52464168
,16.25,175.6401828,29.79286459,47.23239957,53.27693418
,16.5,169.2466319,30.73932384,49.44667844,54.08957804
,16.75,161.8878893,31.59498023,54.67021223,55.076831
,17,145.3307436,34.74382158,59.54134825,57.02623178
,17.25,135.0460844,36.19772161,66.43252816,58.34868837
,17.5,115.8328007,39.54524822,73.07258997,60.67891895
,17.75,98.92625796,45.71874543,81.43856839,62.01207752
,18,80.19395785,53.3905121,90.47604492,63.3044085
,18.25,67.40113696,59.63715242,100.9023016,63.96311755
,18.5,52.46829619,66.83520735,110.4558882,64.75280431
,18.75,43.34636811,73.96006709,121.3760568,64.62901064
,19,38.39989842,80.31428426,129.5158902,64.00839753
,19.25,34.1517933,83.29933707,137.9803735,64.02474928
,19.5,31.12466194,87.19395826,142.3381742,63.64361892
,19.75,32.1996149,89.98694184,145.8635392,62.85096343
,20,31.34987684,93.20855811,148.8519832,62.27100679
,20.25,28.84367443,94.85548021,152.0471488,62.30601649
,20.5,28.02702378,95.01667891,151.4741556,62.40085866
,20.75,30.78027764,93.72809957,152.0194009,62.24668901
,21,30.02336054,92.46766083,152.8726475,62.64789324
,21.25,34.492236,88.92682352,151.2591097,62.7197259
,21.5,39.64589527,84.73107159,147.7462312,62.82752974
,21.75,41.07394432,80.00408932,143.5354941,63.64948239
,22,37.73447558,75.11158921,139.8616781,65.27101964
,22.25,43.67048699,69.42867419,134.072088,65.58412782
,22.5,50.30480278,63.77824364,128.3310567,65.77828853
,22.75,63.43319199,60.76623162,122.2084924,64.34708225
,23,81.85860947,53.98353324,118.0171789,62.90628176
,23.25,97.38128556,47.15954627,111.8904524,61.93909514
,23.5,103.1277096,40.65596817,105.0353447,62.46490687
,23.75,111.8048832,42.60579237,98.61032874,60.64326482
3,0,108.413753,43.55928422,93.64207522,60.97395859
,0.25,110.88595,47.42310271,87.3877086,59.71978073
,0.5,119.0727424,46.1285169,82.36812155,58.69757968
,0.75,127.0234898,42.91333713,78.62632324,58.13994449
,1,132.5249791,39.91349888,75.15506652,57.92633692
,1.25,134.9183603,35.50970273,69.70122553,58.5220173
,1.5,139.7665439,35.55229684,67.00274659,57.73684257
,1.75,140.6756556,37.33485352,62.35081862,57.19526099
,2,147.5166541,37.96577845,57.32984417,55.96049568
,2.25,150.9510463,36.6125881,52.24227487,55.71170191
,2.5,154.8457499,34.30913679,47.54040076,55.6004274
,2.75,153.3330273,34.34247814,40.47857155,55.83505382
,3,152.9063248,36.4240005,36.58554743,55.44076569
,3.25,147.5030781,38.42824822,33.4999859,55.85989679
,3.5,137.9414965,39.7484315,31.24824743,57.09637578
,3.75,135.5026363,37.3764459,29.7373767,58.01370133
,4,132.7733252,40.75992824,28.00729791,57.69850614
,4.25,118.7397287,47.82029148,24.54991512,58.37491196
,4.5,111.9831408,59.26894285,22.42720418,56.91182128
,4.75,108.1470101,65.31220515,18.42041385,56.18265502
,5,105.9008231,72.24158217,15.9536295,55.00218338
,5.25,93.90438633,80.17946919,14.08064925,55.15763837
,5.5,89.73269005,85.56161168,15.0518242,54.62907811
,5.75,81.46858371,92.30909764,13.48684515,54.4518938
,6,72.15468419,98.07663889,14.29430774,54.66044189
,6.25,58.04597505,101.3021681,14.56207455,56.20105107
,6.5,53.18655518,98.03603445,15.02546373,57.70436574
,6.75,44.80532294,92.70657717,16.67923592,60.22968674
,7,40.83050516,85.65938983,18.53556745,62.43169921
,7.25,39.51171375,79.52130405,20.78175635,64.0067249
,7.5,38.69326926,71.94894233,21.56563327,65.82042307
,7.75,37.59266538,66.16862545,23.81320956,67.28103455
,8,45.44457609,56.6850682,22.34951018,68.132186
,8.25,46.30743959,49.40898119,23.41502783,69.61103607
,8.5,48.16132057,44.91155947,22.24406833,70.31384216
,8.75,49.22912206,45.40064475,23.2873877,70.0343083
,9,51.4683791,49.47743078,25.37541382,68.77007473
,9.25,54.78048046,50.87949394,25.60017145,67.92856892
,9.5,53.2304238,52.24294134,25.93730789,67.87358967
,9.75,54.20359733,49.43516088,28.47762406,68.34183312
,10,57.27876073,52.74746322,29.61806092,67.11373979
,10.25,53.9314031,56.11630063,27.21925882,66.90068648
,10.5,49.10147719,62.69034571,30.85561527,66.21257571
,10.75,60.97934448,61.00377456,31.253797,64.68691054
,11,72.03207345,60.34828938,30.67109204,63.06413727
,11.25,80.4913039,63.60339833,31.53959991,60.98730286
,11.5,97.36055537,65.59591187,36.34414109,57.84544184
,11.75,109.1730595,65.70597671,36.97817958,55.93098232
,12,118.7356987,61.41123671,38.07283248,55.35534671
,12.25,128.866985,58.33027284,39.508784,54.41899955
,12.5,139.0988872,56.57739677,40.76159968,53.17142321
,12.75,144.078255,57.42825993,40.97109598,52.18564366
,13,155.4645853,57.60707385,41.60929666,50.32409439
,13.25,160.1468299,57.34742429,43.21034792,49.63263515
,13.5,166.6999311,54.40150674,43.98590048,49.2387873
,13.75,173.4786236,50.85662115,42.67203952,48.94194885
,14,179.4523216,46.68678044,40.88923981,48.91278845
,14.25,182.0730713,42.23081721,40.50493201,49.48368254
,14.5,183.3118494,39.53477471,39.27292723,49.88459861
,14.75,187.6244741,37.79368864,39.5282075,49.58148668
,15,191.0048791,37.24322641,40.35786838,49.16294681
,15.25,192.0974182,34.32425746,42.14344288,49.63680033
,15.5,187.8953696,31.06414361,42.72753523,51.03359785
,15.75,186.6906,28.85112107,43.49753822,51.71814377
,16,184.0751387,29.36632707,43.77917896,52.02212734
,16.25,178.9924793,27.26448664,46.15578278,53.3024285
,16.5,176.3147055,25.20509194,47.89696071,54.18851558
,16.75,173.9441609,23.88152337,51.44729881,54.86192907
,17,165.2567926,26.91121235,57.71553936,55.57864377
,17.25,154.6512956,31.10015674,63.29840788,56.34464675
,17.5,144.5142487,34.43316062,71.0123117,57.22590674
,17.75,131.9417627,38.82803855,78.21426759,58.26086495
,18,116.408207,44.11613069,87.62079059,59.57110228
,18.25,105.6991734,49.71872709,95.36799183,60.03952624
,18.5,86.01099469,56.84309033,104.3444231,61.606443
,18.75,68.9091871,64.78319432,113.4512692,62.57826466
,19,54.14231366,73.44405452,122.8314318,63.01632881
,19.25,42.29312621,78.866283,129.977892,63.70725914
,19.5,30.56815875,83.84915444,135.1181822,64.47594917
,19.75,29.12660467,85.99020098,141.4266571,64.2308097
,20,27.97099366,90.95759018,143.1886459,63.3118432
,20.25,28.72841705,94.02815276,146.053612,62.50830821
,20.5,29.65822691,93.74968123,147.3619234,62.4214212
,20.75,34.24840534,91.73299864,149.2307415,62.13514434
,21,33.0663021,87.98092139,146.8999216,63.1580758
,21.25,39.49574898,83.59036118,144.6454084,63.10504434
,21.5,39.35796103,81.12970636,140.9910158,63.6739026
,21.75,41.34802055,79.01592547,136.3252139,63.82522216
,22,46.97705615,75.32916819,131.0170491,63.74385586
,22.25,49.11907796,68.36224293,125.8448489,64.94933799
,22.5,46.55582375,62.56378862,120.2966652,66.64800406
,22.75,53.0420728,57.81300776,115.6197641,66.66593329
,23,59.77724001,53.98528168,110.0549317,66.43891234
,23.25,64.32075739,48.2275569,105.464049,66.99144395
,23.5,80.05814171,40.38304247,98.47575165,66.21668789
,23.75,96.22616316,42.58457695,91.75522105,63.14057457
4,0,102.0189867,44.7135744,84.7780228,61.74061227
,0.25,113.7579104,48.14793488,77.09464162,59.09919326
,0.5,122.3447837,43.87785699,69.93569491,58.67419972
,0.75,130.613752,43.52947992,67.18310765,57.42858192
,1,139.5644019,41.04459822,63.78954492,56.54867387
,1.25,146.4750439,40.99564087,58.6298312,55.45385057
,1.5,150.6188468,35.90327125,54.24150786,55.9224798
,1.75,153.3945727,37.88967236,50.72724196,55.03694118
,2,156.9532541,37.51083507,46.11138621,54.55173821
,2.25,157.639144,39.45453965,45.19293219,54.01006149
,2.5,157.6030752,37.23916657,40.5840134,54.50813762
,2.75,161.1583363,35.45361139,37.72459689,54.33608589
,3,158.9236084,35.90156647,34.11043872,54.59409677
,3.25,151.1193194,37.99594937,32.2915668,55.3773646
,3.5,146.0573807,40.07064636,28.15574894,55.72623101
,3.75,140.3815534,41.42522543,26.3202283,56.33334581
,4,137.6348881,40.55134984,24.85097935,56.96700683
,4.25,135.5635315,40.32568368,22.04150899,57.34857192
,4.5,140.2136063,41.90515726,18.24144018,56.25356582
,4.75,136.7450705,48.94298827,13.71715235,55.2445691
,5,129.3113539,54.28615,11.68739672,55.24659448
,5.25,121.114423,60.26921346,10.70512264,55.22853377
,5.5,112.3243688,64.71094559,10.12519246,55.64789086
,5.75,98.93754448,74.53258145,9.212288014,55.607197
,6,83.33825238,83.68806016,10.00587668,56.06853292
,6.25,73.30727765,93.02448373,10.25976956,55.59872808
,6.5,59.64861831,98.7040583,9.059674809,56.52198589
,6.75,48.51586907,101.4426392,9.364901219,57.69465223
,7,40.61572551,100.586074,10.91878112,59.14902303
,7.25,38.0928237,97.86190902,12.35334525,60.15805732
,7.5,35.89271001,92.98909033,13.62558443,61.5929241
,7.75,38.10723019,86.63177488,13.55898957,62.65133764
,8,41.98267073,77.85112949,11.8067125,63.98252169
,8.25,42.40893328,68.41532628,11.93157785,66.01116484
,8.5,43.12880624,60.15334358,12.88055451,67.73198132
,8.75,44.34788788,53.64131913,14.43443441,68.9840448
,9,47.74772051,51.12936852,14.10423493,68.99828283
,9.25,42.71300827,48.8619894,15.46804203,70.30769881
,9.5,45.51012518,48.20704654,16.08126963,70.00570296
,9.75,42.53184478,50.73604485,16.69033506,69.9202282
,10,41.89334868,53.69684678,17.15372425,69.36443159
,10.25,49.3738964,56.58515413,23.16668453,67.52569788
,10.5,61.9304067,56.31710352,25.65982934,65.57622303
,10.75,79.48273914,56.00747449,27.19844792,62.8366563
,11,102.0645997,53.49536329,28.56502981,59.78180555
,11.25,118.3812435,53.76644167,29.84975551,57.11090288
,11.5,126.4299621,53.94289924,30.07728793,55.78389512
,11.75,137.8372723,54.63738727,31.23159872,53.80439482
,12,149.4286051,55.24370494,35.2272899,51.8150443
,12.25,159.2401547,54.79205676,35.27168647,50.34556263
,12.5,168.2263326,53.8436899,36.81724202,49.11852236
,12.75,178.4032433,50.48032944,38.25874311,48.23763008
,13,189.6450736,47.25803629,39.27015244,47.15500238
,13.25,193.5585663,45.62098744,38.07560727,46.89263218
,13.5,196.8342352,44.2126384,40.03044368,46.68149162
,13.75,201.2184744,42.9856104,39.11753924,46.25268623
,14,206.6491404,41.84470373,38.55148299,45.63731448
,14.25,211.0225284,39.74188408,40.91560027,45.40486565
,14.5,213.7180236,37.73146607,39.88476744,45.42034599
,14.75,215.2081835,34.04151637,40.32318356,46.00190923
,15,216.4134737,33.01600513,40.26075088,46.03695417
,15.25,216.3713796,30.68142842,38.7790154,46.56248406
,15.5,217.0262535,29.97924143,38.05340898,46.61374579
,15.75,213.9630147,27.30890607,39.31316162,47.69727185
,16,209.0855878,27.83267898,39.71550552,48.36126618
,16.25,202.40173,27.17472605,43.39625855,49.57689519
,16.5,201.4643304,25.89336671,47.51126552,50.01162564
,16.75,196.7802199,24.44666455,51.1628833,51.0825727
,17,190.8610194,25.95994988,55.83839694,51.69335915
,17.25,185.7209016,28.34818852,61.70429359,51.9850583
,17.5,175.0984873,31.39387502,65.32122655,53.00782537
,17.75,160.3412571,34.1996263,73.11837393,54.74548191
,18,143.2022663,38.34414732,79.76814749,56.56671576
,18.25,130.0662143,43.73787364,88.03145885,57.46987823
,18.5,112.720258,49.98498881,95.59968643,58.85698343
,18.75,95.03664632,57.70554141,105.1283,59.97068294
,19,79.4586173,65.83078127,110.2588785,60.65755873
,19.25,63.21393719,74.5068225,117.7535742,61.32869838
,19.5,48.0257374,80.95310979,122.4318627,62.32630206
,19.75,37.81039088,84.06918829,125.746344,63.26829562
,20,34.86239232,85.87634527,127.745577,63.33838495
,20.25,32.68450009,88.48387409,130.3635871,63.10739686
,20.5,33.73147782,93.04230885,129.9973155,61.92689492
,20.75,32.84369295,94.47891278,130.3996594,61.74969518
,21,33.85344985,91.74445421,129.1843033,62.19579153
,21.25,34.87872091,87.13810168,128.0993621,63.05538206
,21.5,35.9070251,83.79557902,123.6236331,63.6336362
,21.75,42.62067908,80.29724167,120.214809,63.33685986
,22,41.85296296,76.076,115.524034,64.39774815
,22.25,42.48361332,70.0335051,111.1981434,65.63962073
,22.5,45.72389448,63.38789296,105.7512393,66.59797845
,22.75,49.64047318,58.4255045,102.1828651,67.07407885
,23,53.74503846,54.83101459,98.09838081,67.21612394
,23.25,66.78678665,50.50990164,91.55266171,66.08969155
,23.5,67.57045745,48.23522717,90.02791705,66.46978744
,23.75,71.4954387,46.53331423,87.87052129,66.21999331
5,0,78.10722425,48.74056595,84.44921071,64.67160724
,0.25,79.78327551,49.91703123,83.28518817,64.14200231
,0.5,84.80092027,51.02372054,82.53599607,63.09324819
,0.75,99.52662477,51.0253018,77.75365319,60.73678408
,1,103.7348962,48.02295263,72.05563107,60.73064935
,1.25,109.1434627,44.27323489,70.79032886,60.69854933
,1.5,115.0549982,43.42549705,65.6361647,59.94108984
,1.75,114.8637214,43.33607461,59.64401532,59.99156577
,2,112.9730133,44.11451902,52.08549949,60.12109142
,2.25,119.9876069,40.84180197,49.22608298,59.72602691
,2.5,125.8240189,39.28307071,41.50385481,59.13858571
,2.75,132.7633141,36.06863145,36.02642814,58.74261832
,3,133.7103872,34.18143428,32.6356402,59.01046377
,3.25,128.8924846,34.6841125,32.50522528,59.6696219
,3.5,128.4270281,37.08542964,29.72350277,59.21046892
,3.75,121.552552,42.57380291,28.66492209,59.09074659
,4,115.8833584,43.23376529,25.6098832,59.85115926
,4.25,113.841833,42.99749967,23.52185708,60.2303068
,4.5,105.7631186,42.53322559,19.45957104,61.62607312
,4.75,93.30751887,50.42487991,16.14231492,61.86526811
,5,87.66335015,57.85608549,13.87392773,61.11695609
,5.25,80.60461468,67.59514117,13.79345895,60.08211917
,5.5,70.39834426,77.99758091,12.88749147,59.40346916
,5.75,66.19864795,84.15146788,12.79453615,58.70789013
,6,57.51761035,89.54649377,11.75815375,58.89796151
,6.25,49.12815824,94.49441629,11.27672846,59.1407355
,6.5,42.52205401,102.5194737,9.882398723,58.4143661
,6.75,39.25750615,107.5846608,9.961480111,57.81109663
,7,38.02677456,106.8372112,11.88440649,58.17411358
,7.25,34.32524621,100.6069292,12.10500195,60.15086522
,7.5,35.27755688,94.14687567,12.24929079,61.43406297
,7.75,32.69161599,87.67377436,13.89612602,63.28628047
,8,36.50685676,83.37309822,14.46773184,63.63154776
,8.25,33.90403948,77.05752346,13.54372825,65.45145958
,8.5,37.69939527,71.03776011,16.25191894,66.18192784
,8.75,43.30422946,63.40312418,18.91155089,66.98174014
,9,44.88501698,57.9714304,19.2750478,67.93585719
,9.25,42.74696929,56.3984393,20.70128757,68.6274984
,9.5,49.85161784,53.59506031,22.07064424,68.11372774
,9.75,58.60809393,50.31381905,23.6508846,67.44185629
,10,55.12886598,48.63340206,23.88674138,68.37195876
,10.25,57.55810864,51.87069469,25.85406433,67.26388157
,10.5,62.16345354,55.83555756,29.17132045,65.64594575
,10.75,65.29108648,60.98711982,32.19583669,64.00073287
,11,71.03347432,58.8368536,34.45034995,63.55978775
,11.25,86.97267755,57.53737951,38.25458093,61.29828726
,11.5,104.5785741,57.48731426,41.54131441,58.49246942
,11.75,115.9731256,58.91123929,42.97449115,56.35291339
,12,127.4009069,61.62128094,44.50478538,53.92223692
,12.25,139.1961234,59.15950251,46.85780352,52.58206415
,12.5,152.3672362,57.17865227,46.98405626,50.91487503
,12.75,161.9511177,54.21655471,46.34446819,50.0396979
,13,171.8833853,52.31611329,46.96602016,48.8728554
,13.25,175.6995674,52.75131169,47.46548156,48.16555551
,13.5,178.2812978,50.39188471,47.16580472,48.27679575
,13.75,182.5900893,49.35275387,45.57030303,47.81830707
,14,186.8409178,46.40924711,45.98652086,47.79228713
,14.25,191.7131133,43.42414515,43.4059703,47.67609184
,14.5,193.3640615,40.62536433,40.77408621,48.03389141
,14.75,193.4984726,39.80966928,38.52650992,48.19365122
,15,195.0271552,39.26798165,39.48242354,48.06943702
,15.25,195.3294384,36.56829441,38.2809414,48.62100221
,15.5,192.6635402,33.35741453,40.12478639,49.76107479
,15.75,190.4383726,31.89888624,43.35324938,50.441219
,16,186.5620628,31.80573508,45.00979635,51.08212883
,16.25,179.8677738,32.63978096,47.11863336,51.96787153
,16.5,178.0950364,30.73736427,51.32382086,52.67426878
,16.75,173.7689454,30.11354482,55.09059224,53.50506989
,17,167.1582848,29.71289169,59.31104105,54.65180961
,17.25,162.5362056,31.66944243,66.15227482,54.95655322
,17.5,153.3289381,34.8521599,75.38537372,55.72244549
,17.75,133.6208903,39.44398738,84.61708523,57.85532702
,18,122.1304932,44.17067782,93.30355139,58.64341491
,18.25,111.289103,47.10828556,103.005589,59.72523562
,18.5,91.98523023,53.07243036,109.9772377,61.48848975
,18.75,76.55510563,60.09092794,117.4275369,62.39764356
,19,63.71364126,69.7009157,124.0093282,62.31672502
,19.25,46.43502534,78.64939888,130.5203625,63.09275175
,19.5,33.64591944,84.28104246,136.4611784,63.88753234
,19.75,33.87486603,86.37781248,142.8362482,63.384952
,20,30.53178064,89.71423901,145.5291775,63.17841754
,20.25,34.52497104,92.56130916,148.1957465,61.90682482
,20.5,36.13561554,95.74909809,150.2171777,60.94072416
,20.75,38.47197831,95.87251517,147.9376914,60.5394801
,21,35.63330828,93.18574503,147.5603206,61.59072734
,21.25,42.80230496,86.75170469,145.5541506,61.87347461
,21.5,44.64742993,82.82891867,141.9108572,62.44998484
,21.75,47.59662792,79.13551067,136.6526386,62.7988705
,22,47.43961334,76.06935884,133.4435991,63.5053599
,22.25,48.96016021,70.77439369,126.4303286,64.43873132
,22.5,51.69871228,67.22231486,120.4034944,64.78991384
,22.75,50.06404745,63.6906964,114.6485892,65.83626432
,23,56.06934187,59.3971258,110.3005003,65.82954401
,23.25,54.04794632,55.97491322,106.3464308,66.91345898
,23.5,59.19309639,52.33969049,106.5184676,66.89806225
,23.75,61.69622457,53.59852029,105.361382,66.21782178
6,0,71.71770134,53.10528523,104.6205142,64.72399329
,0.25,76.49919646,53.97545811,102.4853168,63.76558232
,0.5,93.69003263,49.43058018,98.98215001,62.02502141
,0.75,101.3295274,49.22265841,92.94837884,60.84890707
,1,112.6122891,46.67262762,87.33221289,59.61033871
,1.25,116.7905087,47.77192324,79.69322828,58.69753567
,1.5,124.3135714,46.19092558,76.26220595,57.84517844
,1.75,127.7749264,46.02145634,71.60334102,57.32902147
,2,131.9820981,45.14691802,65.72079566,56.85021586
