Day,Hour,HVAC (kW),EWH (kW),EV Charger (kW),Inflexible Load (kW)
,0.75,170.6557609,58.81149151,53.20033344,63.62585792
,1,176.663555,62.09355277,48.67948121,61.93526392
,1.25,182.9085303,57.74725591,45.69044058,61.90191161
,1.5,184.1090962,63.36643163,41.70314071,60.46111536
,1.75,185.4785208,64.04119743,38.96079633,60.09205946
,2,182.8501825,66.83260963,36.00617844,59.89227978
,2.25,185.4725644,61.30706951,32.12214676,60.70059647
,2.5,192.1560899,59.04005975,28.54218256,60.13501234
,2.75,198.1785407,57.43444633,26.00063746,59.52822319
,3,200.2030565,52.75690927,22.75916346,60.24375334
,3.25,200.230459,48.62454388,19.09887954,61.15767236
,3.5,200.0518135,48.07305699,16.55159732,61.30880829
,3.75,191.3915246,50.69614873,13.85514993,62.11154523
,4,180.4801378,54.20114113,11.69799201,63.07847992
,4.25,172.4169604,58.43127203,10.38419104,63.42855922
,4.5,164.6065389,67.86709948,8.691740015,62.58137611
,4.75,155.4126264,76.72226119,8.817956702,62.08458841
,5,148.8810709,81.3416665,8.559786206,62.10310276
,5.25,138.5646824,87.10821032,8.559786206,62.47227075
,5.5,130.2596778,95.23250781,7.917228529,61.99567204
,5.75,123.1401584,104.7478428,8.697477137,61.02027627
,6,114.8175516,110.1946585,8.376198298,61.14148985
,6.25,106.4684041,110.3881042,8.73189987,62.43436551
,6.5,93.96627437,111.6771474,8.967121877,64.14825224
,6.75,79.45604405,111.6248434,9.890798539,66.4815122
,7,63.5536234,109.3841398,10.40713953,69.52383363
,7.25,50.07488533,105.5858467,10.99806311,72.52449686
,7.5,35.77209859,103.0326843,11.64062079,75.38031216
,7.75,29.61165049,99.76801226,12.24875573,77.09146653
,8,23.4599547,91.4994441,13.11506117,79.91319745
,8.25,21.44737694,85.38103973,13.83220144,81.59485531
,8.5,19.32270916,88.52475811,15.49022973,81.23619806
,8.75,20.82765401,91.76368065,16.66633977,80.27564633
,9,19.53498125,88.35990029,17.49822247,81.2388696
,9.25,21.51612272,81.93492196,18.46779611,82.34965993
,9.5,25.04381054,80.29333593,18.37026504,82.15002677
,9.75,27.33256438,83.3530754,19.05298257,81.10388406
,10,31.89209823,80.54673623,19.77585996,80.99798957
,10.25,33.93273437,75.9793593,20.73395935,81.68646043
,10.5,32.92406054,74.9019833,21.40520264,82.08726514
,10.75,37.66514718,79.9706405,23.94101062,80.20232301
,11,53.2835443,80.4723038,23.85495378,77.59189873
,11.25,61.53742199,81.38080495,25.65067301,76.06938916
,11.5,75.75974258,83.3710404,26.67188075,73.35154332
,11.75,91.61329605,88.04023092,27.76767107,69.77737687
,12,103.2674373,92.16970971,28.15779538,66.99505232
,12.25,114.8296871,90.26419274,29.52896756,65.56854057
,12.5,128.2611822,86.16523186,28.69708486,64.33038154
,12.75,138.0685139,81.49094207,28.43891436,63.79993955
,13,152.9504582,70.89159064,28.51349695,63.77423988
,13.25,172.2426471,63.56722689,27.88815064,62.31512605
,13.5,177.6931156,58.63215885,26.99889671,62.53973287
,13.75,180.9286143,57.56455333,26.33339054,62.25929874
,14,186.2921797,53.38850085,24.85895016,62.32913994
,14.25,192.4505759,49.22269308,22.50099296,62.26953161
,14.5,189.8372504,50.84604322,20.83149043,62.32691923
,14.75,188.0478581,53.53746642,19.10461667,62.01512795
,15,191.2471954,55.97211708,17.16546939,60.96220049
,15.25,191.4344986,57.3244243,17.04498983,60.63171927
,15.5,187.9753025,60.37533565,16.8040307,60.50721034
,15.75,187.7614837,61.34828553,17.24005198,60.32521027
,16,185.6327725,57.16576445,17.69328463,61.59525319
,16.25,180.6092593,52.32866703,20.14877289,63.47392583
,16.5,171.8080778,48.90041008,23.7803712,65.64394975
,16.75,168.0280153,46.67074603,28.656925,66.74424066
,17,158.2040661,43.70461071,34.25635619,68.9752137
,17.25,146.4937084,43.80753014,40.61882463,70.82599997
,17.5,129.7136901,45.35149039,49.28187903,73.16770061
,17.75,118.0978794,49.21067406,56.16068845,74.16863395
,18,103.4439955,50.64938534,65.43761493,76.19354176
,18.25,79.82791091,57.34671804,75.16203692,78.48381913
,18.5,57.23999301,68.98521238,88.11645868,79.51155392
,18.75,46.2976653,80.22604271,99.91771888,78.76436406
,19,32.87286613,89.2884097,111.9542011,78.8984726
,19.25,24.31177589,94.06937576,124.1398485,79.20581013
,19.5,19.42641341,102.7584908,135.2010199,78.05655368
,19.75,20.79109888,106.860576,143.8583372,76.92662952
,20,18.67524987,111.3670337,149.4749798,76.26373031
,20.25,20.59288673,112.5330308,154.839189,75.69779795
,20.5,18.61591696,118.4885813,157.2258318,74.69065744
,20.75,20.93597836,119.6290712,156.766862,74.06600541
,21,22.99451918,119.398771,153.8868267,73.78781672
,21.25,21.34563414,117.5778585,149.8823154,74.45628553
,21.5,22.41844494,116.9448124,143.8870228,74.42531273
,21.75,24.74473086,115.7602589,136.3427072,74.31634108
,22,29.04969556,115.3095272,128.534484,73.72770934
,22.25,36.28258167,113.3733314,120.2328683,73.00071328
,22.5,46.33572366,108.5083123,111.6271851,72.47332593
,22.75,54.31330559,99.5320215,101.9486601,73.19164411
,23,70.33657118,88.53480171,93.34297693,73.07174823
,23.25,91.6606048,79.0585888,86.42974477,71.76572794
,23.5,97.64920932,75.76849175,80.58935445,71.5386839
,23.75,104.8643261,70.08564815,75.73001201,71.64711934
3,0,109.7837421,59.33933934,72.93029642,73.24808141
,0.25,115.0417647,51.31423885,69.06347611,74.19015346
,0.5,120.5594696,53.41081743,65.40319219,72.84141432
,0.75,128.8062839,57.21208098,61.52489764,70.67719881
,1,136.3683719,62.97831702,56.99257116,68.18587893
,1.25,141.9557819,63.33420371,51.7373673,67.2128074
,1.5,146.6928159,67.34987614,46.90097335,65.56251032
,1.75,147.2186152,69.58346249,41.69740358,64.98202991
,2,150.3389334,68.3146641,37.01017481,64.76473419
,2.25,155.0159078,58.21375754,33.22367421,66.26106418
,2.5,154.5199467,52.30089307,29.71829259,67.65438784
,2.75,154.765368,50.1125607,26.74646333,68.10141652
,3,146.317174,56.18648451,23.48777797,68.10336671
,3.25,146.6942977,57.06477706,19.81601981,67.84785079
,3.5,144.4619036,54.95294816,16.27621546,68.67432917
,3.75,142.5593171,51.86135819,13.39618016,69.665763
,4,137.2246646,52.99885019,11.06117145,70.26653139
,4.25,138.5503513,58.06249576,10.71694412,68.92916695
,4.5,134.8540588,65.16638396,9.644102287,67.94193193
,4.75,125.8545954,79.90978734,10.21207738,66.10553422
,5,113.3410579,86.65715331,10.14323191,66.60828556
,5.25,105.2688045,92.77269238,9.632628043,66.54083742
,5.5,97.62792625,94.37211142,7.682006522,67.40795149
,5.75,88.84244974,101.9229173,8.450780886,67.13567087
,6,74.49774422,110.7067121,7.360727683,67.47886935
,6.25,64.15664859,113.9896643,6.557530586,68.40389972
,6.5,51.67802879,116.6733147,6.431313899,69.80411212
,6.75,34.5766074,115.9332472,7.647583789,72.704799
,7,21.57562019,113.3557448,8.192610391,75.35773526
,7.25,19.72264732,105.4500935,10.17191752,77.41102231
,7.5,12.74459975,101.5776366,12.19712163,79.38805591
,7.75,13.94408757,98.05607252,14.6009758,79.97870765
,8,17.04406862,94.03569396,16.06967906,80.37612814
,8.25,18.77422582,86.5467428,17.57280506,81.76351436
,8.5,22.00253084,82.79202784,18.14078015,82.08136666
,8.75,29.66046118,81.94702771,19.47179248,81.04387561
,9,27.23641998,82.19951551,20.01681908,81.3756138
,9.25,28.09759466,77.98025089,21.21587761,82.17544021
,9.5,28.92961276,74.56603774,21.80680119,82.80103135
,9.75,21.68132722,77.05586046,22.7706377,83.4074631
,10,14.29923516,78.96370194,24.23934097,84.16463305
,10.25,18.11181788,75.07331771,24.39998039,84.41914965
,10.5,27.0565569,71.80104951,25.52445632,83.71516212
,10.75,45.30944625,75.28425624,25.87442077,80.02065388
,11,66.46770313,81.44308717,27.3603354,75.26670368
,11.25,84.23097777,85.16491957,27.52097482,71.59750587
,11.5,104.4105987,82.05101097,30.42395861,69.06074622
,11.75,116.4248957,83.24118507,31.21568147,66.87397556
,12,124.2949602,83.98514851,32.05903842,65.44944003
,12.25,135.7094167,84.31200701,32.33442028,63.55049177
,12.5,148.6693017,77.39220779,33.60806139,63.01464333
,12.75,165.2592202,70.63701638,31.77218231,61.86141002
,13,179.4782415,63.37997145,31.43942923,61.19904326
,13.25,188.3704235,58.24264178,30.82555716,60.91792295
,13.5,189.4422311,56.07968127,29.27653419,61.22709163
,13.75,195.7105078,54.11868829,26.56861255,60.65994358
,14,200.3943218,53.54574132,25.93752911,60.03785489
,14.25,206.05181,52.51425196,25.15728051,59.36187663
,14.5,204.6034113,50.88217948,23.40745826,59.9563032
,14.75,205.0149785,55.18542628,22.36903915,58.93417537
,15,202.1464123,55.5603484,21.61173903,59.30982995
,15.25,199.1126781,59.08967867,20.51594871,59.01093181
,15.5,195.6995934,56.8256398,18.78333783,60.0601451
,15.75,195.7423768,55.23040247,19.91355089,60.40779694
,16,197.3834756,51.13926662,20.81427906,61.05436244
,16.25,193.6092854,46.20444693,22.54688994,62.75485946
,16.5,191.5622575,42.06833193,25.30644568,64.0015206
,16.75,187.4190723,38.64992337,29.50601907,65.42407656
,17,181.7406888,36.10098177,34.89891387,66.8990494
,17.25,170.6374216,35.27047518,41.05484591,68.86012917
,17.5,159.1772152,36.00734994,49.60889499,70.53001225
,17.75,147.6329463,40.539297,60.96265967,71.36999593
,18,131.6644646,49.87259343,72.96471915,71.85088713
,18.25,116.1671115,57.74337918,83.90541104,72.58140012
,18.5,96.92364124,66.62043889,98.00152009,73.68767543
,18.75,77.92250004,72.48060123,112.1664746,75.42559972
,19,58.45417193,80.85942221,124.2947508,76.678572
,19.25,42.24868368,87.7163548,136.7729914,77.74768732
,19.5,27.58680786,98.5667906,149.3831858,77.6823795
,19.75,20.09362113,106.8284555,159.1994018,77.04536384
,20,18.04520783,114.2587061,167.0248363,75.72194316
,20.25,18.15476694,112.0724973,171.5456886,76.19023788
,20.5,17.65843013,113.172108,172.9627577,76.02529383
,20.75,20.52105578,114.1397113,172.503788,75.35225079
,21,23.31667157,121.174741,169.4631132,73.34161233
,21.25,22.64915382,121.2119918,163.2555471,73.44013721
,21.5,23.47520564,120.7878997,158.2986736,73.40221161
,21.75,22.89800074,120.4134024,151.6436119,73.57778601
,22,19.94309662,120.8821562,142.6076446,73.94640317
,22.25,19.01871274,115.6716318,132.9578052,75.25219889
,22.5,19.96849153,108.9358015,124.4726016,76.59708547
,22.75,28.62063801,101.3621173,115.1555152,76.89578296
,23,36.33796651,92.90340374,106.3318214,77.54072453
,23.25,55.28986773,76.24638757,98.54080957,78.20997948
,23.5,67.71743135,70.13762164,86.57890995,77.57907284
,23.75,88.82769304,63.8955272,75.76443475,75.58856307
4,0,94.54592641,63.00916332,65.56383161,74.87061548
,0.25,116.0941336,55.70338729,55.75908991,73.04640811
,0.5,123.1351841,56.44996982,47.19356658,71.75393281
,0.75,131.2520673,58.62406849,43.08578714,69.97209845
,1,137.8090132,63.24635814,39.37960625,67.89581163
,1.25,145.5409357,61.38596491,34.6981146,67.07212476
,1.5,151.6745951,58.0729927,31.45090347,66.8269553
,1.75,160.2278024,56.81402936,28.34712041,65.73821176
,2,162.700231,61.1715826,26.45387011,64.37427801
,2.25,164.0349516,56.66978296,24.70978498,65.16112264
,2.5,165.5352196,50.92995647,22.62720965,66.19659676
,2.75,169.9395222,43.93661929,20.26351534,67.04598327
,3,170.1476388,44.53311761,18.00882634,66.88012944
,3.25,167.4523246,46.3371959,15.58202368,66.91047342
,3.5,163.6404321,44.92548669,13.44781425,67.83408938
,3.75,161.9394607,50.37927867,11.73241474,66.89429102
,4,155.3057296,56.26465168,10.86037218,66.64782733
,4.25,146.2347672,62.68597021,10.475985,66.67222164
,4.5,138.8379489,60.82076699,9.563782578,68.27020218
,4.75,133.6383208,63.80738063,6.873072302,68.43845076
,5,123.6168012,67.45783475,7.073871577,69.23068186
,5.25,118.3231927,70.42441992,5.903498664,69.41841807
,5.5,112.4879893,69.01616744,4.113516562,70.66499561
,5.75,102.1686049,74.54918677,3.281633854,71.08653727
,6,84.44587999,77.0018457,3.602912693,73.37713794
,6.25,71.82045133,80.46854851,3.436536151,74.62682812
,6.5,60.06127148,84.56468708,3.826660456,75.59804388
,6.75,48.88055576,94.10363382,4.578223454,75.26719245
,7,39.0336097,105.80797,5.576482703,74.24174022
,7.25,31.95249625,113.9437321,6.941917768,73.56677125
,7.5,24.80899512,118.5482631,6.092823694,73.68650232
,7.75,19.97959587,118.4015665,5.903498664,74.49180544
,8,21.83890331,112.5356262,6.75832986,75.49785853
,8.25,19.63644597,106.0746515,7.119768554,77.28602387
,8.5,21.27785447,95.42733189,8.708951382,79.38946953
,8.75,22.28584012,85.57234089,10.10880918,81.41818983
,9,22.50789355,77.36671177,11.52587834,83.20613442
,9.25,20.75689954,68.92758903,12.94294751,85.36165407
,9.5,20.6736443,61.20605932,15.23779636,87.0908704
,9.75,18.15841947,60.10450069,16.52864883,87.73809718
,10,20.05680281,59.21449824,19.47179248,87.63213416
,10.25,29.25053183,62.47275405,23.29271582,85.43708067
,10.5,41.67598106,62.92373036,24.99090396,83.34879184
,10.75,61.96587044,67.58637945,27.41770662,79.0662653
,11,87.92044291,69.63831482,28.20942948,74.45754806
,11.25,110.6033919,67.16792562,29.86745777,71.3772516
,11.5,129.4411951,68.71925869,30.40674725,68.01846241
,11.75,140.5874499,67.15769549,30.67065487,66.58207568
,12,150.8812166,68.37839704,32.21967784,64.663806
,12.25,162.4277869,64.15242509,34.75548582,63.75545962
,12.5,174.6664461,60.66461887,35.26035256,62.5723422
,12.75,185.0622695,57.53311008,35.31772378,61.60490131
,13,199.2733426,53.9319132,36.75200432,60.13139558
,13.25,211.2139809,50.52669672,34.19898497,58.97760823
,13.5,220.8919624,47.50064505,32.46637409,58.10158711
,13.75,227.6820877,47.71876533,30.49280408,56.96669589
,14,229.5122938,50.11146745,28.49054846,56.14215134
,14.25,232.1395717,48.19819131,26.05227156,56.14695934
,14.5,233.704745,46.94769918,24.31966068,56.17441876
,14.75,233.1539819,48.35749976,22.55262706,55.94925184
,15,236.6220998,49.36703704,20.7741192,55.17001136
,15.25,234.0329399,48.60114023,19.98813347,55.75447623
,15.5,233.543131,44.86819169,19.60948341,56.66238978
,15.75,229.9555116,43.50963915,20.02255621,57.53830944
,16,225.8788191,42.59037038,20.69953662,58.39486219
,16.25,219.5816229,40.40763917,21.53715645,59.88746496
,16.5,223.4170361,33.77629458,22.69031799,60.74743099
,16.75,218.4456859,30.97540492,24.74994484,62.16526695
,17,213.3705846,29.37845671,28.5536568,63.33216053
,17.25,204.4132714,30.23231339,31.41648074,64.5755847
,17.5,194.5912266,33.22093519,37.64699537,65.4829737
,17.75,178.2189598,37.60528722,44.5028563,67.12823594
,18,160.490697,46.3916995,53.42981832,68.01222192
,18.25,144.7471572,50.65595529,61.71995979,69.58357589
,18.5,126.7522375,55.3988773,71.63944394,71.40878038
,18.75,110.5655144,62.73979571,81.53024248,72.36734086
,19,94.78922798,70.80909305,91.23171599,73.09836951
,19.25,73.00826351,78.35708733,99.2235271,74.90599177
,19.5,49.36930992,82.63860933,106.8080025,77.73677501
,19.75,37.64113266,88.68980842,113.6810749,78.26857246
,20,26.53001749,94.22109967,117.915071,78.81717505
,20.25,20.08235883,100.5123538,121.0131169,78.45074396
,20.5,22.46657474,101.9569616,123.4628681,77.74824546
,20.75,28.52480107,107.2829847,123.9792091,75.59536856
,21,28.96845791,110.5849741,122.1031701,74.79060804
,21.25,28.24334688,110.2133242,118.5404173,74.98921468
,21.5,25.38096262,109.970979,114.5129576,75.50105065
,21.75,23.16211878,111.0042071,108.5865104,75.62645941
,22,19.30638109,115.8489445,101.5986957,75.16676915
,22.25,18.01066551,112.054913,94.65677789,76.21720174
,22.5,16.70103667,103.6580091,88.69590801,78.29272099
,22.75,24.64581219,93.74795098,81.85152132,79.22379205
,23,34.01081356,86.28941955,75.12761419,79.38284326
,23.25,51.35594592,73.18538007,70.10189521,79.51963086
,23.5,60.24647229,62.36239323,66.27523476,80.50225483
,23.75,68.65602376,58.31297568,62.76985314,80.05659716
5,0,71.04905599,61.46231064,58.88582146,78.97385979
,0.25,74.94278713,63.06725804,56.562287,77.99420783
,0.5,74.62799001,67.54430066,53.26917891,77.04967701
,0.75,81.74466515,69.81194268,49.27040479,75.40708853
,1,88.81274366,74.7880117,44.53154191,73.17040286
,1.25,96.98283931,69.43825273,41.10648001,73.05202288
,1.5,102.60192,66.19411317,35.12266163,72.87388988
,1.75,106.5293967,58.03791469,31.45090347,74.05798215
,2,105.5738044,58.69699411,28.1635325,74.06441483
,2.25,113.7856174,54.02442334,25.48429647,73.78887381
,2.5,118.158117,50.31716276,22.08792017,73.91310956
,2.75,126.3701152,43.44034312,20.06271606,74.12737198
,3,129.0056874,48.63463424,17.2974232,72.55139352
,3.25,124.7792652,50.27285674,14.29117121,72.86357163
,3.5,116.3773753,54.45005001,13.04047858,73.27960885
,3.75,108.9345332,57.04490482,11.80699733,73.89382918
,4,96.70273964,64.5922726,11.25049648,74.1737233
,4.25,90.04576659,69.93020595,10.86037218,74.05263158
,4.5,83.83049658,68.59045447,10.05717508,75.34479733
,4.75,83.01156603,69.79145961,7.986073994,75.20893619
,5,78.7904693,71.04991123,6.769804104,75.60465575
,5.25,76.22219775,72.53433165,5.742859244,75.68570799
,5.5,70.45781454,71.60839664,5.209306887,76.81377264
,5.75,62.67313483,71.0428906,5.375683429,78.18498941
,6,49.72906722,75.37350019,5.771544855,79.29368254
,6.25,38.96589477,81.22737507,5.553534214,79.71492904
,6.5,25.83807273,91.82681833,6.196091892,79.45994873
,6.75,18.00396525,104.2395475,6.494422242,77.95502167
,7,14.29055229,113.1811741,6.781278348,76.5621396
,7.25,11.47237986,119.832561,6.305097212,75.53496121
,7.5,11.81955436,119.5914589,6.746855616,75.53299156
,7.75,11.38630724,118.0456425,6.901757913,75.94582583
,8,15.69550528,113.9893356,7.653320911,76.15775568
,8.25,16.70056626,104.1150742,9.414617403,78.19122624
,8.5,18.98066784,95.30667838,10.97511462,79.78383128
,8.75,17.7361729,83.7593611,12.70198838,82.54902098
,9,23.90601846,73.62032458,15.06568269,83.81496492
,9.25,21.60329068,65.78522852,15.54760095,85.92453382
,9.5,23.99220511,58.53800008,15.51317822,87.15280272
,9.75,23.66222399,57.89719515,18.55959007,87.3480008
,10,29.01061588,57.17777005,21.422414,86.65213034
,10.25,27.99152842,56.7302174,22.83374605,86.91464048
,10.5,41.6649546,58.06492172,26.02358595,84.43029133
,10.75,52.10510359,61.99640222,29.56912742,81.88620515
,11,68.54872841,70.36835828,31.02061931,77.3947905
,11.25,85.10537378,74.29013597,31.87545051,73.87422109
,11.5,106.4204163,72.41612594,34.29077892,70.88026097
,11.75,121.5422018,70.02314888,35.07676466,68.99254796
,12,135.4230782,67.61459637,36.4880967,67.30684162
,12.25,147.3003968,69.48974569,37.25687106,64.98977081
,12.5,157.6260092,59.77743836,37.93385147,65.49596334
,12.75,170.1297834,56.12654295,37.09049452,64.30666956
,13,176.485397,48.9230022,36.95854071,64.89055822
,13.25,183.6616961,51.66567468,34.81859416,63.13286758
,13.5,186.9761592,48.57616554,32.96550371,63.28911107
,13.75,196.7452388,44.8932251,30.9919337,62.54448954
,14,195.050922,48.47384597,29.63223576,62.01988671
,14.25,196.5588463,51.02237662,27.46934072,61.21227868
,14.5,195.0176512,56.19317678,26.56287543,60.30980319
,14.75,195.7463034,53.73384739,25.40971388,60.73973647
,15,197.170611,53.47345016,23.00585971,60.56971331
,15.25,197.0433164,50.16138476,21.08966092,61.32609499
,15.5,195.5879191,47.86462738,20.21761836,62.06934908
,15.75,192.0191801,45.94032527,18.54811582,63.06797001
,16,191.3548886,44.39390342,18.16372864,63.51790596
,16.25,186.7028886,41.61144429,19.25951896,64.88055021
,16.5,191.8117796,34.05298341,20.61921691,65.74278562
,16.75,188.0584415,34.81913373,22.07644593,66.17306409
,17,180.6610058,34.16587046,26.32765342,67.50182342
,17.25,173.7308445,37.63490394,31.92708461,67.83975289
,17.5,159.9155329,39.15532865,38.78868267,69.7123306
,17.75,148.0955495,43.21255466,46.63706573,70.70192216
,18,134.4529934,50.28999357,55.79351264,71.31196692
,18.25,123.0460164,54.39940642,65.16797019,72.22388039
,18.5,103.3509861,60.63330898,74.508005,73.98977356
,18.75,85.70930017,65.78385539,86.22320838,75.66787744
,19,70.39378562,72.59552632,96.10253267,76.60465512
,19.25,50.7833183,78.26096064,105.5515728,78.48334449
,19.5,39.6759025,83.36001905,114.3752666,79.12740692
,19.75,28.46910348,88.82360284,121.4147155,79.70636503
,20,25.37686904,94.3721094,127.4157452,78.96812109
,20.25,18.47343085,95.72727273,130.1523525,79.77152379
,20.5,20.32790183,98.72299336,134.2027607,78.80909274
,20.75,18.70357338,105.7491907,132.6422635,77.5076081
,21,20.33495803,113.9008674,131.6899012,75.43510285
,21.25,20.28477289,114.7916216,126.8994042,75.2451871
,21.5,19.62228533,111.7708864,122.9006301,76.02245958
,21.75,21.37297297,108.4281081,115.4079486,76.48518919
,22,20.6886903,109.3454119,110.491235,76.39082912
,22.25,22.49412928,108.2059431,101.7363866,76.35517418
,22.5,25.81541435,100.1894177,93.91095202,77.60521865
,22.75,25.09642878,90.6524918,86.87150318,79.83957322
,23,27.02377772,83.01255677,79.72304901,81.22896073
,23.25,29.74868803,80.21627046,73.37205482,81.41437203
,23.5,32.7898197,71.03925015,68.81104273,82.96712882
,23.75,39.16839012,64.08446718,64.35329885,83.49206487
6,0,60.39897831,66.3543268,60.32010199,79.59075751
,0.25,71.46450972,72.42480032,56.82619462,76.47127837
,0.5,87.57162682,72.28041902,53.37818423,73.92622437
,0.75,99.02819541,70.07661132,49.72937456,72.58290844
,1,112.0147366,69.98640713,46.48790056,70.52510723
,1.25,114.7075149,69.12092229,43.51033418,70.28659266
,1.5,121.8565209,62.4547404,40.14838061,70.62412546
,1.75,127.4196008,54.15609203,36.32172016,71.57817675
,2,138.8930022,53.4035135,33.00566357,69.90967221
