Day,Hour,HVAC (kW),EWH (kW),EV Charger (kW),Inflexible Load (kW)
,10.25,53.9225246,98.3561741,33.28578017,81.51546849
,10.5,52.98878381,107.5392127,36.0159877,79.62419177
,10.75,50.74320404,106.2307727,37.756495,80.27424898
,11,52.58545936,109.6282233,39.1443505,79.22449911
,11.25,66.11628939,110.0836218,42.89838586,76.95836662
,11.5,79.74339036,114.5692068,45.10530361,73.7812338
,11.75,92.66013688,116.6588255,47.98339739,71.25019466
,12,107.0186658,117.5241217,51.19139124,68.76054199
,12.25,122.6105263,119.2237321,55.18431975,65.88815311
,12.5,125.7164291,115.299925,56.6518063,66.26316579
,12.75,138.6128008,113.0283484,59.0066103,64.70454111
,13,140.9633516,103.2755474,59.88255188,66.49574209
,13.25,153.7930774,100.1842998,60.45134512,65.12992987
,13.5,156.4178996,91.07506634,59.46164489,66.73423243
,13.75,164.8461566,89.28177436,58.43781706,65.78422064
,14,167.2600058,85.63834107,57.12959262,66.20765661
,14.25,175.8616999,84.79126525,55.48009224,65.01962463
,14.5,178.3963734,78.21674458,53.31867794,66.07508146
,14.75,179.5487984,71.68219716,51.28239816,67.34281511
,15,184.4645135,64.78287546,48.64319754,68.0894833
,15.25,189.1314379,63.18560324,46.59554189,67.69772477
,15.5,190.1794111,58.57454966,44.69577248,68.55472763
,15.75,186.0794436,57.06001291,43.87671022,69.54728615
,16,186.5633892,51.41447992,41.72667179,70.72441775
,16.25,176.7576744,53.06295091,42.26133743,71.92700523
,16.5,178.3728042,49.10603798,43.0462721,72.54789844
,16.75,168.1395595,51.80925448,45.01429669,73.58450281
,17,159.9137931,57.27754415,45.68547271,73.68544996
,17.25,139.9951784,64.22372228,50.15618755,75.32883317
,17.5,126.2136576,73.40201462,53.3641814,75.49425597
,17.75,110.3417997,82.62590653,57.63013067,75.98399948
,18,100.315558,91.56918369,62.49900077,75.60080324
,18.25,83.87910114,105.1237669,70.70099923,75.21850673
,18.5,70.4277608,112.4941074,79.93820138,75.73286774
,18.75,59.56896552,127.6913793,88.0264412,74.09310345
,19,52.01205406,133.01108,98.20784012,74.12005357
,19.25,43.72591006,144.2775161,107.2289008,72.94218415
,19.5,41.93607306,150.7090411,115.7152959,71.79933029
,19.75,43.14069061,156.9509078,120.834435,70.21950998
,20,40.81954295,162.4091653,128.2059954,69.37794751
,20.25,43.33210082,163.9312257,131.8690238,68.63770259
,20.5,43.61732062,164.601657,135.4637971,68.4430827
,20.75,44.51457388,162.6662438,136.7606457,68.72961401
,21,41.80388858,157.5540099,138.410146,70.29937563
,21.25,46.80622291,151.8045765,136.817525,70.77665401
,21.5,44.87436466,142.263011,137.0336664,73.20609922
,21.75,47.79170169,136.8891266,134.0076864,73.93352182
,22,47.75563118,128.0213904,129.2639508,75.90990115
,22.25,52.18295218,123.4927235,123.3712529,76.20790021
,22.5,59.41197091,117.2657962,116.8756341,76.43501884
,22.75,73.83744082,113.6402814,107.5246733,74.9326136
,23,88.593701,104.7017607,100.9266718,74.55794991
,23.25,103.5467402,94.86576605,94.4765565,74.35124023
,23.5,125.3430924,87.67795059,94.27179093,72.46111619
,23.75,139.0286468,90.94010982,93.20245965,69.54650321
2,0,151.6924647,94.77326076,93.64611837,66.66848103
,0.25,172.9384437,90.52264808,92.61091468,64.21370499
,0.5,188.6547744,81.54963274,92.13312836,63.69309549
,0.75,192.3857243,74.18522321,85.84227517,64.73267896
,1,203.5948645,71.95891583,81.45119139,63.4339515
,1.25,198.0401454,69.50213371,75.44473482,64.86865813
,1.5,198.8284081,69.6809727,70.23458878,64.70279411
,1.75,212.6714026,58.74310259,64.2622598,64.91855278
,2,221.886679,53.64972722,58.33543428,64.57596976
,2.25,219.2332882,54.64052744,52.92052267,64.78033445
,2.5,220.4126276,60.0761774,48.14265949,63.38371794
,2.75,221.1788897,58.72515422,43.38754804,63.56134339
,3,224.5,51.12,39.36049193,64.72
,3.25,219.7838662,49.26774584,36.73266718,65.88619344
,3.5,218.0776406,53.30123479,34.28685626,65.26285867
,3.75,208.0559808,62.95315985,30.46456572,64.721452
,4,199.5948029,75.51675842,27.75710992,63.28332966
,4.25,189.4507979,87.55402879,25.01552652,62.23142149
,4.5,184.2010076,93.1042501,22.27394312,61.83800543
,4.75,176.774878,100.0300446,19.13420446,61.48712073
,5,171.8337267,109.7602782,17.80322829,60.1154308
,5.25,155.9563178,127.0174575,17.53020753,58.82088749
,5.5,145.7592559,135.4877482,18.37202152,58.57013057
,5.75,135.050431,137.8862946,19.22521138,59.75053223
,6,130.3164091,140.1854305,19.65749424,59.99705666
,6.25,123.8498457,138.5524854,21.38662567,61.39458348
,6.5,112.6113325,140.4143476,22.12605688,62.77899844
,6.75,100.686789,135.5277709,22.58109147,65.77283133
,7,95.70726661,127.2428239,22.58109147,68.41065425
,7.25,81.53478143,121.3380146,24.45810915,71.99043173
,7.5,65.38122344,111.3220556,24.83351268,76.80076966
,7.75,63.30971875,101.2789208,25.88009224,79.36401816
,8,58.16901408,89.19823944,25.5388163,82.87112676
,8.25,56.61788618,81.29560976,25.42505765,84.87544715
,8.5,54.56636005,74.90932983,24.67425058,86.62286465
,8.75,54.32116718,80.20125055,23.74142967,85.48611313
,9,60.1143029,77.39269063,23.21813989,85.18333584
,9.25,67.03690434,80.20351129,23.7300538,83.4510928
,9.5,64.30017126,81.10976179,24.16233666,83.68758109
,9.75,63.9271029,93.84598203,23.78693313,80.91700086
,10,64.02633578,99.44715118,24.48086088,79.65641935
,10.25,58.27293435,103.5605715,25.41368178,79.66287016
,10.5,54.64483679,100.6499692,27.22244427,80.89016629
,10.75,60.56400413,104.500812,29.15634128,79.08735666
,11,68.73740923,103.3737175,31.954804,78.0300773
,11.25,83.0328884,106.8985826,33.39953882,74.95949727
,11.5,99.17832556,110.1345769,34.19584935,71.65711748
,11.75,108.0262009,111.4742358,35.20830131,69.94375546
,12,117.9474087,112.457493,36.8236741,68.13786061
,12.25,131.6231774,108.6822135,36.0501153,66.7886886
,12.5,139.4841434,110.506914,37.5972329,65.12544506
,12.75,143.8483519,106.430877,38.74619523,65.3329577
,13,157.4584578,105.6898691,37.50622598,63.32000919
,13.25,164.8667944,99.74704092,36.86917756,63.4553038
,13.5,172.9973534,97.33566929,38.177402,62.69027472
,13.75,181.324987,87.06103286,37.34696387,63.64110589
,14,187.6122016,83.96558531,36.47102229,63.32302879
,14.25,194.9636088,76.34639785,36.4368947,63.83995641
,14.5,201.2823938,73.98129842,36.0159877,63.35452845
,14.75,205.9486393,65.3905711,34.45749424,64.51697969
,15,205.1783226,57.83482092,34.16172175,66.31928596
,15.25,206.9357742,53.75665428,33.72943889,66.94435295
,15.5,208.8302265,54.34664814,34.16172175,66.51013083
,15.75,199.0545455,58.5508134,32.91037663,67.13998086
,16,193.6413767,52.23046207,33.90007686,69.41061038
,16.25,184.9513848,53.84885091,34.65088394,70.44136712
,16.5,175.734784,56.25353244,37.96126057,71.38164957
,16.75,167.8346555,66.91074668,42.20445811,70.27740031
,17,155.3844542,68.63607794,49.06410453,71.88602556
,17.25,141.7733523,71.35135135,56.90207533,73.46040778
,17.5,124.2747683,77.13373708,66.84458109,74.97520661
,17.75,110.0786112,86.65234196,76.28654881,75.13134622
,18,91.39472654,99.02701997,87.2528824,75.37083932
,18.25,76.61433315,103.1917212,98.83351268,76.8102131
,18.5,61.57301908,108.6164464,109.8567256,78.01132886
,18.75,52.99628442,116.6327289,121.676249,77.6022103
,19,48.71536841,122.9766974,134.6788624,76.87738608
,19.25,43.61780847,129.4108651,147.7724827,76.26318061
,19.5,41.21113848,135.1742805,158.8639508,75.36748885
,19.75,40.90219041,143.3597918,170.8427364,73.59791802
,20,39.71693113,150.0671509,182.0024596,72.29703526
,20.25,38.96572271,152.4944962,190.1248271,71.87781855
,20.5,38.8078366,153.7840767,195.7558801,71.61650688
,20.75,38.54030359,153.1719445,201.7850884,71.79534153
,21,38.70151478,150.3491975,204.0261337,72.39682485
,21.25,39.5700835,145.442814,201.9102229,73.34816131
,21.5,39.2513647,141.9038212,197.4963874,74.18559917
,21.75,38.79974447,136.8570892,192.6161414,75.3793544
,22,46.34451576,133.2483953,184.3345119,74.97412297
,22.25,54.27499895,121.33294,175.2906995,76.3531246
,22.5,62.66236715,106.73776,165.9283628,78.25451903
,22.75,77.65210969,90.41381221,156.9869331,79.48370418
,23,100.9226468,80.93122088,146.2708686,77.86766076
,23.25,123.0001856,78.08351893,136.1691007,74.96807721
,23.5,132.6118597,75.5562233,123.4736357,73.9918306
,23.75,139.6833456,83.63552437,113.440123,71.06499261
3,0,137.5780723,88.52554482,102.9401998,70.31516513
,0.25,131.7433051,91.03699789,93.00906995,70.6906272
,0.5,135.2941176,83.06641366,83.31683321,71.89373814
,0.75,148.5499717,75.62856603,77.27624904,71.42565653
,1,168.3155917,71.78498146,70.4848578,69.11728722
,1.25,177.685485,68.21230466,65.6501153,68.41203247
,1.5,186.4614521,66.0886976,59.87117602,67.47979042
,1.75,189.5216615,59.22864392,55.62797848,68.51461329
,2,199.8337766,51.96542553,51.79431207,68.4787234
,2.25,196.7727951,52.65526709,47.7217525,68.81518231
,2.5,192.5040613,54.64581109,42.8187548,69.05583662
,2.75,190.3109656,56.89296236,40.6914681,68.90736498
,3,186.3240018,62.31188619,37.71099154,68.34107389
,3.25,184.502338,64.61723447,33.87732513,68.12024048
,3.5,183.4731867,72.45486111,30.71483474,66.54320988
,3.75,167.7185522,76.52674818,28.67855496,68.15908761
,4,162.4583756,87.61198784,25.06102998,66.53732928
,4.25,151.9645718,94.36050127,22.42182936,66.71666824
,4.5,145.8563024,100.2069764,20.11252882,66.39477463
,4.75,135.7583397,111.0646918,18.53128363,65.59762301
,5,132.8809483,123.5323828,16.69976941,63.28740766
,5.25,125.9633371,138.4392069,15.66456572,61.08159787
,5.5,119.3978088,147.362497,16.07409685,60.14912903
,5.75,106.8238213,154.4516129,17.64396618,60.58560794
,6,97.41192063,158.5123882,19.02044581,61.18911755
,6.25,86.14787431,154.4978928,20.95434281,63.88347505
,6.5,78.98997541,147.3201437,23.21813989,66.62379421
,6.75,66.40549987,135.7704805,23.80968486,71.20390214
,7,60.19945248,124.8666406,24.93589547,74.61994525
,7.25,60.07950028,106.4463373,25.23166795,78.73253833
,7.5,62.48422335,98.70740306,25.00415065,80.06754581
,7.75,57.4912892,92.29775103,24.00307456,82.29078239
,8,49.75852206,93.84273456,23.79830899,83.18469546
,8.25,51.67322835,83.36220472,22.27394312,85.20734908
,8.5,51.0031679,79.60295671,21.61414297,86.1499472
,8.75,48.96822121,78.60049525,20.40830131,86.69830788
,9,49.89824336,77.35989717,20.62444274,86.8251928
,9.25,53.41551628,85.9298049,19.65749424,84.3580052
,9.5,51.74378726,88.73782515,19.73712529,84.00147734
,9.75,48.85782116,98.59308889,18.8953113,82.27317331
,10,54.55032694,92.35587952,19.70299769,82.74841891
,10.25,58.87142489,95.89116207,20.8292083,81.27142489
,10.5,59.90912268,105.4456484,21.70514988,78.98217407
,10.75,73.77129912,111.9641485,23.91206764,75.31567025
,11,89.2002111,115.584129,25.64119908,72.04260423
,11.25,103.013724,110.8341988,26.92667179,70.8879822
,11.5,111.9987607,112.1140126,28.73543428,69.16597327
,11.75,127.359131,109.7688391,30.3735588,67.22946368
,12,139.0864218,109.4607212,30.9537279,65.42156781
,12.25,148.7139324,108.3413026,31.97755573,64.1299258
,12.5,150.8877841,108.4005682,33.0810146,63.76893939
,12.75,164.6403396,104.1197605,33.72943889,62.51982112
,13,173.4112862,98.44636502,35.31068409,62.3772242
,13.25,189.4428262,89.3076406,35.64058417,61.84300545
,13.5,200.3073694,84.80605743,36.52790161,61.10503036
,13.75,212.1849219,81.87628788,36.0501153,59.85568186
,14,215.6643618,81.96239955,35.21967717,59.27983554
,14.25,219.1039536,74.43443749,35.21967717,60.40238132
,14.5,215.7970194,68.13174873,35.00353574,62.33208829
,14.75,218.6496406,60.27343631,33.95695619,63.62196054
,15,213.7475041,62.98338545,33.36541122,63.80409147
,15.25,213.175739,66.2169108,31.9206764,63.1770127
,15.5,211.0826065,63.89122627,29.96402767,64.02873268
,15.75,207.6439372,59.72084908,29.16771714,65.50567025
,16,203.3252201,53.70491803,29.48624135,67.53353855
,16.25,195.6228132,60.96319104,31.19262106,67.15297411
,16.5,185.9219081,63.03285699,33.99108378,68.24519314
,16.75,177.1232593,70.21811664,37.71099154,68.05625259
,17,172.0082438,69.03223191,42.8528824,69.13818501
,17.25,166.4545961,75.50165612,50.29269792,68.58911881
,17.5,158.1305219,75.91368608,57.83489623,69.82940848
,17.75,141.9050942,84.87394531,67.50438125,70.43430819
,18,128.1591823,88.47368257,77.87916987,71.83371249
,18.25,111.3270859,99.96203144,87.8330515,71.9738815
,18.5,93.80190901,108.5221272,97.55941583,72.87566629
,18.75,79.66405791,121.7944133,108.6281322,72.18832555
,19,63.74066253,129.1334195,120.1746349,73.10517855
,19.25,48.81617623,138.3440034,132.0169101,73.44629995
,19.5,38.20129595,142.6449155,143.8705611,74.18892254
,19.75,31.34809648,147.4470731,153.9950807,74.21828831
,20,29.87106486,149.5275869,165.9738663,73.99227698
,20.25,31.80012684,153.3920358,172.5604919,72.82486064
,20.5,32.70334928,155.6267943,176.1097617,72.18373206
,20.75,37.04585229,147.9540777,178.3963105,73.1939797
,21,38.54728895,139.1080538,179.7159108,74.91953293
,21.25,41.04906814,128.5867793,176.6102998,76.85730926
,21.5,37.45067698,130.3576015,173.5843198,77.03953578
,21.75,37.98583663,128.5316206,170.5697156,77.35968379
,22,32.64829317,126.2344135,164.5291314,78.7241812
,22.25,33.3570856,121.7240581,158.3520369,79.61307562
,22.5,34.22871723,111.4388309,150.3661799,81.7592206
,22.75,51.66988553,105.8141222,141.8797848,80.21856894
,23,64.43695404,97.93353589,132.5174481,79.92707938
,23.25,84.36664007,99.01647346,124.793236,76.49767682
,23.5,103.0626209,94.34986551,113.0647194,74.54334387
,23.75,120.257324,92.5100199,102.0415065,72.20104596
4,0,131.6213922,88.18336163,93.12282859,71.34427467
,0.25,146.4236207,87.70280011,84.38616449,69.08270955
,0.5,160.1127321,81.1193634,76.1614143,68.35543767
,0.75,172.2666419,74.99553737,71.13328209,67.77166233
,1,175.5444339,68.53618288,65.44534973,68.68262771
,1.25,185.8850187,66.66109828,59.23412759,67.44481962
,1.5,193.3051817,62.31828979,55.48009224,67.22266209
,1.75,198.6995928,65.0109024,50.36095311,65.76119795
,2,202.9759052,62.60746808,46.04950038,65.61108448
,2.25,215.4455273,62.27636617,42.8528824,63.68952315
,2.5,227.6505178,57.37124803,40.16817832,62.82675092
,2.75,224.004789,56.82849446,34.62813221,63.53067944
,3,229.4391327,61.07461158,32.39846272,61.71760287
,3.25,234.9879624,62.54497702,29.57724827,60.50304224
,3.5,235.2233133,70.63161229,27.4727133,58.66835603
,3.75,220.0865183,79.43343888,24.51498847,59.13428176
,4,206.0340717,82.34323118,22.42182936,60.73605271
,4.25,187.4643875,87.24684271,19.62336664,62.61751074
,4.5,182.5581903,86.93829425,18.90668716,63.47106861
,4.75,174.7818344,97.25449688,16.49500384,62.42279608
,5,162.8183362,104.1912251,15.10714835,62.79546064
,5.25,148.1535407,115.254004,14.6066103,62.68343261
,5.5,133.6933227,127.0536622,12.96848578,62.37492121
,5.75,117.171507,142.4511941,10.86395081,61.59673795
,6,102.0425777,153.2589183,10.18139892,61.61565017
,6.25,93.85793418,160.2609971,9.908378171,61.36917563
,6.5,81.19131101,169.2390279,10.511299,61.40071737
,6.75,65.21824772,174.8433659,11.15972329,62.71099905
,7,55.87966095,169.5978352,11.81952344,65.37084643
,7.25,58.17996311,156.1266727,11.95603382,67.99638975
,7.5,48.71234401,140.1313091,12.33143736,73.06573404
,7.75,49.68152866,127.9689837,12.36556495,75.61340349
,8,51.66437747,114.1400986,12.60445811,78.36923326
,8.25,55.48228223,102.2556868,12.87747886,80.39934889
,8.5,50.5540581,91.23450135,15.26641045,83.63701707
,8.75,51.84842884,81.58225508,17.29131437,85.57486137
,9,53.63620433,87.41505301,20.79508071,83.99263997
,9.25,55.20907473,86.51850534,24.12820907,83.94021352
,9.5,53.40076422,92.75684423,27.83674097,82.84324567
,9.75,48.87740637,85.38662033,30.49869331,85.20481046
,10,61.0598868,95.14989958,34.11621829,81.08599598
,10.25,72.11555556,95.1328,36.53927748,79.32088889
,10.5,85.44019595,100.8594367,41.26026134,75.9163605
,10.75,98.6846543,99.35514334,45.12805534,74.13153457
,11,120.1077708,100.5876347,50.14481168,70.42994895
,11.25,128.9650151,102.8200943,53.81921599,68.51668774
,11.5,142.0162639,99.93433653,57.47086856,67.06976744
,11.75,158.7783674,100.6634301,60.42859339,64.22581009
,12,176.6263821,95.41990229,63.59108378,62.53535613
,12.25,189.8738296,94.87466108,63.94373559,60.53692925
,12.5,195.0768599,93.57362457,66.73082244,59.99356363
,12.75,206.0477258,91.49221862,69.08562644,58.70075973
,13,216.2309616,91.32984769,70.41660261,57.10752444
,13.25,226.6126681,82.80524866,70.14358186,57.34080674
,13.5,233.0957684,78.17371938,70.72375096,57.33273942
,13.75,241.1059145,70.37816169,68.91498847,57.78346219
,14,243.8474485,66.48299514,66.16202921,58.21040932
,14.25,250.0334448,63.44347826,63.60245965,57.8960981
,14.5,253.517387,58.30205701,61.60030746,58.48120541
,14.75,254.5372315,57.14876434,60.14419677,58.57431756
,15,258.7755882,55.45267581,57.55049962,58.27308905
,15.25,254.623622,55.86066142,56.12851653,58.84674016
,15.5,252.9708363,54.88798282,53.95572636,59.32733667
,15.75,248.1884727,56.43919542,50.90699462,59.74780095
,16,246.4797697,58.48813457,49.53051499,59.56587362
,16.25,241.0672359,57.81515475,48.90484243,60.5814301
,16.5,236.1516736,61.63331531,48.43843198,60.51943994
,16.75,227.7999286,63.61485361,48.32467333,61.41537729
,17,217.6272181,69.99384074,51.70330515,61.62545828
,17.25,208.0933063,68.58255578,55.74173713,63.46450304
,17.5,196.7118983,73.71746893,61.61168332,64.14443651
,17.75,181.515722,79.11158569,67.59538816,65.3771321
,18,165.4711889,90.74271723,76.44581091,65.3595615
,18.25,151.5397128,96.41530177,84.32928517,66.32802333
,18.5,137.3739371,103.4795333,92.84980784,67.02471821
,18.75,119.3873792,106.709586,101.8481168,69.18477799
,19,100.527351,119.8187053,112.768947,69.28924489
,19.25,78.53521611,126.6893134,122.8934666,71.28118466
,19.5,64.1994673,137.9847292,132.9156034,71.06481207
,19.75,50.90215549,140.8612255,142.1869331,72.55316057
,20,42.78561532,150.1239451,149.7291314,71.79342486
,20.25,36.52815013,152.8310992,155.5763259,72.19302949
,20.5,38.39477245,155.5029867,160.8774789,71.30061714
,20.75,39.61054381,149.3175018,164.5746349,72.48064593
,21,36.79480779,149.2301548,165.996618,72.95057414
,21.25,38.87462402,143.6461008,164.5860108,73.85870442
,21.5,47.16974045,146.6205912,161.1049962,71.87048792
,21.75,46.99029126,143.2011096,154.4387394,72.6590846
,22,51.2079602,138.1511642,149.433359,73.10646766
,22.25,54.08887825,128.0306367,141.4361261,74.89452689
,22.5,53.57921872,120.9879833,135.0656418,76.54110648
,22.75,57.20486111,115.5833333,127.9443505,77.16203704
,23,66.81790151,113.5787155,120.834435,76.0694212
,23.25,83.70917043,112.0229602,111.6996157,73.71254157
,23.5,84.84749251,113.1736527,101.3475788,73.2747006
,23.75,95.19043779,97.29545131,90.85903151,75.14831855
5,0,106.2166503,85.32725483,81.88347425,76.04372377
,0.25,122.7835325,70.0647012,73.27194466,76.7847012
,0.5,125.5014167,72.27201511,65.92313605,75.85932552
,0.75,142.5358433,62.77246361,61.14527287,75.24482872
,1,145.9645615,57.92234628,57.97140661,75.77403766
,1.25,149.4995259,58.65219682,53.10253651,75.04625435
,1.5,153.14369,67.96160225,49.79215988,72.39443132
,1.75,157.0070546,68.7903137,45.52621061,71.59213489
,2,161.0989235,64.33386052,40.39569562,71.92775879
,2.25,174.4844695,56.94061709,36.25488086,71.42901442
,2.5,177.6257097,64.76277372,33.49054573,69.18815896
,2.75,173.7968467,74.61649005,29.64550346,67.61106229
,3,166.4316079,83.71012753,26.52851653,66.76869217
,3.25,170.365345,88.9262777,26.01660261,64.98014976
,3.5,157.0802428,94.43020904,23.90069178,65.88267026
,3.75,149.4859493,102.0041124,21.80753267,65.41466758
,4,142.8537331,102.6381516,20.37417371,66.33492458
,4.25,138.6616198,107.6383753,18.56541122,65.89450187
,4.5,123.8250215,116.0738968,16.85903151,66.39379726
,4.75,120.7961631,123.6431655,14.29946195,65.19635492
,5,112.6354319,125.1267936,12.97986164,66.17237677
,5.25,108.3139276,125.3569836,9.942505765,66.81266412
,5.5,99.75938644,135.0636122,8.338508839,66.02436212
,5.75,86.99167312,152.2540666,6.689008455,64.24709527
,6,69.1590519,165.4440373,6.996156802,64.16921007
,6.25,65.84460934,167.6333479,6.165718678,64.21300742
,6.5,57.30278118,173.0323596,8.042736357,64.37991954
,6.75,52.82384777,168.2346369,8.247501922,66.1627095
,7,49.36779154,158.4984195,9.100691776,68.87928236
,7.25,54.68660385,141.8674314,9.282705611,71.72404752
,7.5,56.97347267,130.2135048,8.133743274,73.94790997
,7.75,60.35736547,115.2927488,9.407840123,76.72221068
,8,61.54431986,105.2354559,10.20415065,78.76725196
,8.25,63.04877527,92.31992476,10.60230592,81.39665712
,8.5,56.67686474,84.87232301,11.4782475,84.07118542
,8.75,54.37508078,82.07832493,15.61906226,85.06035931
,9,55.07070161,86.36044312,17.48470407,83.99747816
,9.25,56.98479806,90.64927588,20.84058417,82.73814878
,9.5,62.19386801,87.22714526,23.90069178,82.66517106
,9.75,64.1119051,89.37873056,26.81291314,81.88015506
,10,59.60893591,96.78666226,30.30530361,80.95442309
,10.25,65.10874595,101.5463211,32.79661799,79.0167515
,10.5,71.61229611,105.944793,35.07179093,76.99874529
,10.75,79.61841308,111.4451847,37.4038432,74.4954573
,11,89.33893771,120.5166221,40.90760953,70.92429839
,11.25,107.6663181,121.8138525,42.96664105,67.70364412
,11.5,124.6870681,118.0743139,44.86641045,65.81133268
,11.75,132.5850392,113.8324328,48.85933897,65.49029754
,12,151.4124718,109.6985725,53.03428132,63.39654395
,12.25,168.7534322,108.0329489,55.92375096,60.99212887
,12.5,175.2625608,105.8460863,58.08516526,60.43663776
,12.75,185.1553341,103.3259086,60.2010761,59.41383353
,13,199.4245338,98.39160839,59.07486549,58.22727273
,13.25,208.7330201,93.13143232,58.25580323,57.90684293
,13.5,209.4927172,81.83626318,58.82459646,60.29532898
,13.75,213.2990118,77.45808859,57.91452729,60.65924953
,14,217.8532386,70.74801858,56.52667179,61.42169992
,14.25,223.5682819,73.70236784,56.81106841,59.85077093
,14.5,223.8969711,70.07679466,54.87717141,60.60386358
,14.75,228.6890872,69.35621139,50.73635665,59.99725463
,15,227.599835,67.72424222,49.4622598,60.53419479
,15.25,227.6372501,65.02536565,48.54081476,61.12795874
,15.5,216.9003893,67.88188678,45.2076864,62.21107398
,15.75,214.2828057,67.60704469,43.30791699,62.69096339
,16,208.5819778,70.34507534,43.28516526,62.99464458
,16.25,207.6876736,68.88905251,41.90868563,63.46129389
,16.5,204.8181818,70.52727273,41.1123751,63.55636364
,16.75,200.5831089,73.59949295,43.53543428,63.55125971
,17,187.1917014,77.63201605,46.31114527,64.79776865
,17.25,182.5590156,79.26418885,48.75695619,65.17629332
,17.5,175.4909687,78.94511868,51.56679477,66.3780853
,17.75,161.5943396,83.08075472,56.60630284,67.68251572
,18,146.3043278,90.58078804,62.38524212,68.46224355
,18.25,135.203345,99.80243051,69.46102998,68.18914691
,18.5,118.006208,112.151885,77.27624904,68.19636561
,18.75,100.4126421,118.805722,86.58170638,69.53270571
,19,84.32598039,121.4448529,95.96679477,71.52009804
,19.25,68.636406,123.3576289,104.8172175,73.60536863
,19.5,51.03687717,128.7784555,113.269485,75.2166651
,19.75,43.2683791,139.1213463,121.9265181,74.16120461
,20,39.43157086,146.9865574,128.8316679,73.02726924
,20.25,36.86009047,150.8703095,133.6891622,72.57565008
,20.5,35.07033139,152.2419536,136.646887,72.55720173
,20.75,38.01079149,149.1889886,139.3543428,72.76516479
,21,38.78781315,151.5347628,139.9913912,72.11955815
,21.25,39.65693804,150.359447,139.672867,72.24167947
,21.5,44.73963868,147.2709883,136.6810146,72.11477152
,21.75,46.47574518,145.3185272,133.3933897,72.27087473
,22,46.530629,146.1964198,127.0684089,72.06700608
,22.25,48.47256592,143.9662087,120.504535,72.25189863
,22.5,48.8728387,138.5255417,113.5993851,73.3968921
,22.75,51.62508056,128.9814934,107.046887,75.07743302
,23,52.73288973,129.856654,99.34542659,74.70570342
,23.25,54.52809328,129.8880289,94.57893928,74.41149864
,23.5,56.28614158,132.2560319,90.82490392,73.60398804
,23.75,62.54112883,114.0154897,87.86717909,76.65664389
6,0,77.84190457,98.63918376,85.23935434,77.62547666
,0.25,94.68616825,75.30699216,83.32820907,80.11532593
,0.5,116.542076,71.10038445,79.03950807,77.5531824
,0.75,128.9779109,64.9105204,73.85211376,76.93897417
,1,148.1962256,68.99718486,66.52605688,72.95589615
,1.25,150.3737751,68.37781594,61.42966949,72.74512577
,1.5,161.8955614,70.87582245,57.00445811,70.34652742
,1.75,173.3302049,71.16283435,53.76233666,68.45320403
,2,177.1901494,75.69156237,49.16648732,66.82922891
,2.25,171.8487599,80.97073242,45.49208301,66.51070232
